,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,73870863,0,6.89,000852.SZ,6.92,6.85,6.89,2025-08-01,1.13494234971558,10733590
1,94012812,-0.290275761973869,6.87,000852.SZ,6.88,6.71,6.82,2025-08-04,1.4566748455212453,13776339
2,91552220,0.5822416302765653,6.91,000852.SZ,6.94,6.87,6.87,2025-08-05,1.4035456932185078,13273876
3,129604718,1.7366136034732287,7.03,000852.SZ,7.06,6.89,6.91,2025-08-06,1.9571859877173314,18509867
4,88027108,-0.995732574679947,6.96,000852.SZ,7.01,6.93,7,2025-08-07,1.3369845021879012,12644381
5,67195779,-0.14367816091953717,6.95,000852.SZ,7.03,6.92,6.93,2025-08-08,1.0205487120626562,9651725
6,117869271,0.86330935251798,7.01,000852.SZ,7.09,6.93,6.95,2025-08-11,1.774466189652499,16781815
7,103722551,-0.713266761768899,6.96,000852.SZ,7.05,6.95,7,2025-08-12,1.5692351016679145,14840865
8,106617949,-0.5747126436781614,6.92,000852.SZ,7.04,6.89,6.96,2025-08-13,1.624880593614567,15367126
9,92741788,-1.1560693641618507,6.84,000852.SZ,6.95,6.83,6.93,2025-08-14,1.4267637322003626,13493458
10,98527950,1.6081871345029288,6.95,000852.SZ,6.97,6.81,6.81,2025-08-15,1.5065781599444734,14248294
11,172163890,-0.5755395683453243,6.91,000852.SZ,7.02,6.87,7,2025-08-18,2.627526264953249,24849535
12,91907109,0.1447178002894325,6.92,000852.SZ,6.97,6.89,6.92,2025-08-19,1.4028174794556856,13266989
13,248401009,2.3121387283237014,7.08,000852.SZ,7.2,6.88,6.92,2025-08-20,3.7254311149717405,35232847
14,267396549,1.4124293785310684,7.18,000852.SZ,7.25,7.01,7.06,2025-08-21,3.9661360573616147,37509287
15,227749337,-1.9498607242339787,7.04,000852.SZ,7.16,6.98,7.16,2025-08-22,3.4238,32380100
16,166716643,0.1420454545454515,7.05,000852.SZ,7.09,7,7.05,2025-08-25,2.5039,23680618
17,128239466,0.0,7.05,000852.SZ,7.12,7.01,7.03,2025-08-26,1.92,18160110
18,156037116,-2.41,6.88,000852.SZ,7.08,6.87,7.06,2025-08-27,2.36,223366
19,142290945,0.5813953488372098,6.92,000852.SZ,6.95,6.72,6.88,2025-08-28,2.1978,20785653
20,78249307,-0.72,6.87,000852.SZ,6.97,6.85,6.89,2025-08-29,1.198,11326623
