,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,110501080,1.1976047904191716,10.14,603269.SH,10.29,9.98,10.02,2025-08-01,3.530429014417822,10900262
1,140989379,2.4654832347140037,10.39,603269.SH,10.39,10.06,10.07,2025-08-04,4.436366174913693,13697359
2,93109979,-0.3849855630413948,10.35,603269.SH,10.47,10.29,10.43,2025-08-05,2.9133128721063715,8994905
3,126523157,0.5797101449275411,10.41,603269.SH,10.55,10.3,10.35,2025-08-06,3.945785340409776,12182682
4,101078317,-0.19212295869355978,10.39,603269.SH,10.53,10.3,10.36,2025-08-07,3.1487975155497736,9721968
5,515701829,4.908565928777668,10.9,603269.SH,11.43,10.34,10.34,2025-08-08,15.097466583575969,46613695
6,303621502,0.5504587155963349,10.96,603269.SH,11.19,10.8,11.03,2025-08-11,8.991658956265475,27761906
7,206390389,2.1897810218977956,11.2,603269.SH,11.29,10.85,11.06,2025-08-12,6.032030559902737,18624001
8,193624906,-1.2499999999999893,11.06,603269.SH,11.31,11.01,11.2,2025-08-13,5.648161341055057,17438798
9,261567262,-0.4520795660036231,11.01,603269.SH,11.65,10.86,11.02,2025-08-14,7.596942084555123,23455693
10,294381713,5.177111716621257,11.58,603269.SH,11.76,11.01,11.03,2025-08-15,8.382573213313552,25881343
11,387489334,6.5630397236614835,12.34,603269.SH,12.69,11.68,11.76,2025-08-18,10.183238205780897,31440928
12,266770149,-2.5931928687196133,12.02,603269.SH,12.49,11.9,12.32,2025-08-19,7.138949241579727,22041632
13,188274881,0.7487520798668873,12.11,603269.SH,12.3,11.76,11.97,2025-08-20,5.07181451994147,15659317
14,176811987,-1.734104046242767,11.9,603269.SH,12.4,11.88,12.07,2025-08-21,4.764331584329583,14709958
15,180644598,-1.5966386554621805,11.71,603269.SH,11.97,11.65,11.87,2025-08-22,4.9738,15356750
16,259881025,-2.8181041844577286,11.38,603269.SH,11.81,11.24,11.8,2025-08-25,7.3542,22706100
17,138759080,1.14,11.51,603269.SH,11.59,11.21,11.31,2025-08-26,3.922,12108060
18,198712520,-0.52,11.45,603269.SH,12.18,11.45,11.56,2025-08-27,5.477,16911151
19,148550000,0.17,11.47,603269.SH,11.52,11.110,11.41,2025-08-28,4.25,13127300
20,264039860,4.71,12.01,603269.SH,12.19,11.56,11.75,2025-08-29,7.227,22313098
