,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,488437380,-1.729818780889628,23.86,002126.SZ,24.33,23.63,24.33,2025-07-01,2.612863978685904,20489900
1,705858665,-3.3948030176026776,23.05,002126.SZ,23.81,22.85,23.6,2025-07-02,3.8769407133946903,30402703
2,402412891,1.2147505422993388,23.33,002126.SZ,23.45,22.98,22.98,2025-07-03,2.207413095480839,17310382
3,379866608,-1.4144877839691312,23,002126.SZ,23.35,22.93,23.15,2025-07-04,2.099796111834628,16466457
4,401113274,-1.652173913043474,22.62,002126.SZ,22.94,22.5,22.93,2025-07-07,2.254953934900351,17683194
5,394688702,1.8125552608311235,23.03,002126.SZ,23.1,22.55,22.55,2025-07-08,2.1960897370107944,17221585
6,473483963,-0.21710811984368522,22.98,002126.SZ,23.75,22.91,23.25,2025-07-09,2.5993410345288446,20383854
7,411021409,-0.6092254134029615,22.84,002126.SZ,23,22.59,22.9,2025-07-10,2.303460862856289,18063582
8,480443406,0.39404553415061233,22.93,002126.SZ,23.19,22.67,22.88,2025-07-11,2.676068178852221,20985543
9,559469132,0.9594417793283858,23.15,002126.SZ,23.35,22.86,23.01,2025-07-14,3.085701705140018,24197861
10,822735273,2.332613390928737,23.69,002126.SZ,23.72,22.98,23.05,2025-07-15,4.4680466261208815,35038115
11,2153971446,7.344871253693534,25.43,002126.SZ,26,23.85,23.85,2025-07-16,10.96357784115624,85975625
12,2428111271,7.353519465198588,27.3,002126.SZ,27.72,24.83,24.84,2025-07-17,11.68416550424363,91626424
13,2353561187,1.2087912087912025,27.63,002126.SZ,28.5,27.4,27.53,2025-07-18,10.753213592584654,84325963
14,1883057370,2.0629750271444096,28.2,002126.SZ,29.32,27.59,28,2025-07-21,8.469669889498153,66418570
15,1246378430,0,28.2,002126.SZ,28.59,27.78,27.81,2025-07-22,5.642818447670246,44250595
16,1688939450,2.7304964539007077,28.97,002126.SZ,29.41,27.43,28,2025-07-23,7.5924195444725,59539233
17,2044438650,3.348291335864696,29.94,002126.SZ,30.68,29.16,29.16,2025-07-24,8.666063982653805,67958679
18,1319900587,-0.2672010688042814,29.86,002126.SZ,29.99,28.88,29.67,2025-07-25,5.71663737985506,44829478
19,1397262476,-0.6363027461486863,29.67,002126.SZ,31,29.15,30,2025-07-28,5.988819562954171,46963912
20,1137170817,1.5503875968992156,30.13,002126.SZ,30.54,29.4,29.6,2025-07-29,4.827881960920553,37859919
21,1193070700,-4.2814470627281755,28.84,002126.SZ,29.95,28.48,29.89,2025-07-30,5.230258346420595,41015327
22,1272448623,0.4507628294036027,28.97,002126.SZ,29.87,28.51,28.8,2025-07-31,5.568439959453509,43667324
