ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920124.BJ,20251210,18.33,11.3873,13.0057,1.09,27.7577,24.6821,2.6211,2.6447,2.4852,,,14873.3315,7653.1409,6700.7599,272628.1664,140282.0727,0
920124.BJ,20251209,18.95,12.4938,14.2696,1.12,28.6966,25.5169,2.7097,2.7341,2.5692,,,14873.3315,7653.1409,6700.7599,281849.6319,145027.0201,0
920124.BJ,20251208,18.8,8.3608,9.5491,,28.4695,25.3149,2.6883,2.7125,2.5489,,,14873.3315,7653.1409,6700.7599,279618.6322,143879.0489,0
920124.BJ,20251205,18.81,7.618,8.7008,,28.4846,25.3284,2.6897,2.7139,2.5502,,,14873.3315,7653.1409,6700.7599,279767.3655,143955.5803,0
920124.BJ,20251204,18.7,9.185,10.4905,,28.318,25.1803,2.674,2.698,2.5353,,,14873.3315,7653.1409,6700.7599,278131.2991,143113.7348,0
920124.BJ,20251203,19.07,14.6663,16.7509,,28.8783,25.6785,2.7269,2.7514,2.5855,,,14873.3315,7653.1409,6700.7599,283634.4317,145945.397,0
920124.BJ,20251202,19.66,15.7885,18.0325,,29.7718,26.473,2.8113,2.8365,2.6655,,,14873.3315,7653.1409,6700.7599,292409.6973,150460.7501,0
920124.BJ,20251201,19.88,22.1068,25.2488,,30.1049,26.7692,2.8427,2.8683,2.6953,,,14873.3315,7653.1409,6700.7599,295681.8302,152144.4411,0
920124.BJ,20251128,20.72,39.1528,44.7176,,31.377,27.9003,2.9628,2.9895,2.8092,,,14873.3315,7653.1409,6700.7599,308175.4287,158573.0794,0
920124.BJ,20251127,24.51,68.6304,78.3849,,37.1163,33.0037,3.5048,3.5363,3.323,,,14873.3315,7653.1409,6700.7599,364545.3551,187578.4835,0
