,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,366549896,-1.4162561576354489,16.01,300302.SZ,16.54,16,16.18,2025-07-01,6.12205878412252,22583595
1,300332965,-3.8101186758276153,15.4,300302.SZ,15.82,15.34,15.8,2025-07-02,5.2561910273823775,19389505
2,257547502,2.467532467532461,15.78,300302.SZ,15.85,15.42,15.44,2025-07-03,4.45550441414074,16435861
3,240440425,-2.9150823827629853,15.32,300302.SZ,15.83,15.23,15.79,2025-07-04,4.2280887853780476,15596950
4,110385635,-0.587467362924281,15.23,300302.SZ,15.36,15.13,15.26,2025-07-07,1.9652781903342469,7249693
5,229348922,1.575837163493107,15.47,300302.SZ,15.7,15.43,15.51,2025-07-08,3.9997680060279395,14754700
6,151042197,-1.1635423400129379,15.29,300302.SZ,15.48,15.22,15.39,2025-07-09,2.6690150160253534,9845700
7,110719088,-0.19620667102681075,15.26,300302.SZ,15.44,15.18,15.2,2025-07-10,1.9609739132971191,7233815
8,159619110,1.1140235910878107,15.43,300302.SZ,15.55,15.16,15.27,2025-07-11,2.808853869130433,10361550
9,110130271,0.518470511989631,15.51,300302.SZ,15.55,15.35,15.5,2025-07-14,1.9321129197993343,7127350
10,121656998,-1.2894906511927742,15.31,300302.SZ,15.49,15.18,15.49,2025-07-15,2.152801590842142,7941446
11,133168529,-0.653167864141082,15.21,300302.SZ,15.53,15.1,15.24,2025-07-16,2.357810201903747,8697700
12,186447049,0.657462195923732,15.31,300302.SZ,15.35,14.89,15.18,2025-07-17,3.341914372347804,12327951
13,120661140,-0.7184846505552006,15.2,300302.SZ,15.4,15.12,15.29,2025-07-18,2.14847888007038,7925500
14,123203795,-0.06578947368420912,15.19,300302.SZ,15.25,15.05,15.13,2025-07-21,2.2034293008468038,8128206
15,130637049,-1.1191573403554966,15.02,300302.SZ,15.2,15.01,15.16,2025-07-22,2.348704479163028,8664110
16,113128199,-0.26631158455392245,14.98,300302.SZ,15.17,14.96,15.02,2025-07-23,2.0377561108203053,7517056
17,111068834,1.2016021361815736,15.16,300302.SZ,15.16,14.92,14.97,2025-07-24,1.9964547862033093,7364700
18,131633709,0.7255936675461704,15.27,300302.SZ,15.32,15.11,15.15,2025-07-25,2.34664965991996,8656530
19,133747117,-0.7203667321545477,15.16,300302.SZ,15.38,15.1,15.26,2025-07-28,2.386887791783485,8804964
20,207787398,1.4511873350923525,15.38,300302.SZ,15.42,15.06,15.09,2025-07-29,3.6878315352919473,13604001
21,178593014,-2.0156046814044246,15.07,300302.SZ,15.45,15,15.33,2025-07-30,3.1832904593129587,11742805
22,138895376,0.13271400132713718,15.09,300302.SZ,15.34,15.01,15.1,2025-07-31,2.4803815251744026,9149852
