,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,68652613,0.7865757734661697,19.22,603656.SH,19.39,18.99,19.07,2025-08-01,1.9501562472750564,3576106
1,143428138,1.8210197710718075,19.57,603656.SH,19.68,19.12,19.15,2025-08-04,4.015025835695982,7362568
2,68787125,-0.2043944813489992,19.53,603656.SH,19.65,19.4,19.5,2025-08-05,1.923649959554544,3527500
3,60779757,0.20481310803891012,19.57,603656.SH,19.59,19.41,19.52,2025-08-06,1.698516111417762,3114660
4,73369692,-0.2554931016862581,19.52,603656.SH,19.7,19.43,19.57,2025-08-07,2.0472216337813505,3754100
5,67344022,-0.665983606557372,19.39,603656.SH,19.6,19.3,19.6,2025-08-08,1.892793578077159,3470917
6,68220777,1.1346054667354248,19.61,603656.SH,19.63,19.33,19.43,2025-08-11,1.906003095574052,3495140
7,53639118,0.20397756246812418,19.65,603656.SH,19.84,19.52,19.61,2025-08-12,1.4921557780953316,2736246
8,91422835,1.1704834605597987,19.88,603656.SH,19.95,19.55,19.66,2025-08-13,2.5231579915988496,4626850
9,77212581,-2.213279678068399,19.44,603656.SH,19.99,19.41,19.91,2025-08-14,2.149470922914299,3941600
10,63396192,0.8744855967078093,19.61,603656.SH,19.73,19.41,19.6,2025-08-15,1.766049721904292,3238500
11,72822789,-0.40795512493624836,19.53,603656.SH,19.72,19.45,19.7,2025-08-18,2.0293173742570145,3721268
12,81773192,0.40962621607782024,19.61,603656.SH,19.66,19.34,19.63,2025-08-19,2.287493830005229,4194700
13,64216548,-0.5099439061703104,19.51,603656.SH,19.69,19.47,19.62,2025-08-20,1.791558056562867,3285276
14,62752237,-0.2562788313685326,19.46,603656.SH,19.76,19.39,19.72,2025-08-21,1.7526760602152445,3213976
15,65982764,-0.05138746145941194,19.45,603656.SH,19.55,19.33,19.38,2025-08-22,1.8535,3398900
16,114175528,-0.67,19.32,603656.SH,19.50,19.10,19.50,2025-08-25,3.226,5915709
17,101493639,1.35,19.58,603656.SH,19.78,19.20,19.34,2025-08-26,2.827,5183089
18,107293372,-2.3,19.13,603656.SH,19.84,19.11,19.73,2025-08-27,3.0,5501400
19,111044912,-0.73,18.99,603656.SH,19.36,18.51,19.17,2025-08-28,3.2,5861500
20,66316701,-1.26,18.75,603656.SH,19.0,18.67,18.93,2025-08-29,1.92,3526800
