ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688289.SH,20260116,20.3,20.3,19.83,19.93,20.16,-0.23,-1.1409,55390.35,110710.198
688289.SH,20260115,20.35,20.51,20.08,20.16,20.55,-0.39,-1.8978,62094.15,125625.089
688289.SH,20260114,20.61,21.18,20.22,20.55,20.69,-0.14,-0.6767,130688.32,271279.307
688289.SH,20260113,20.8,21.36,20.56,20.69,20.68,0.01,0.0484,152243.3,319287.381
688289.SH,20260112,20.2,20.89,20.15,20.68,20.12,0.56,2.7833,100941.46,207539.653
688289.SH,20260109,19.6,20.15,19.59,20.12,19.51,0.61,3.1266,83666.13,167301.627
688289.SH,20260108,19.31,19.63,19.26,19.51,19.3,0.21,1.0881,40158.18,78242.495
688289.SH,20260107,19.54,19.55,19.26,19.3,19.53,-0.23,-1.1777,41536.35,80526.188
688289.SH,20260106,19.45,19.7,19.33,19.53,19.35,0.18,0.9302,44627.98,87042.15
688289.SH,20260105,18.89,19.45,18.89,19.35,18.91,0.44,2.3268,54848.74,105569.313
