ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920627.BJ,20220518,14.98,15.76,14.98,15.76,14.5,1.26,8.6897,58.06,89.157
920627.BJ,20220516,14.5,14.5,14.5,14.5,14.5,0.0,0.0,10.0,14.5
920627.BJ,20220512,14.5,14.5,14.5,14.5,14.5,0.0,0.0,3.53,5.118
920627.BJ,20220510,14.5,14.5,14.5,14.5,17.86,-3.36,-18.813,79.41,115.144
920627.BJ,20220509,17.86,17.86,17.86,17.86,18.38,-0.52,-2.8292,4.67,8.34
920627.BJ,20220505,18.5,18.5,18.38,18.38,19.76,-1.38,-6.9838,11.5,21.209
920627.BJ,20220429,19.76,19.76,19.76,19.76,15.0,4.76,31.7333,6.0,11.856
920627.BJ,20220428,15.0,15.0,15.0,15.0,14.8,0.2,1.3514,32.16,48.24
920627.BJ,20220427,14.6,14.8,14.5,14.8,14.6,0.2,1.3699,15.96,23.452
920627.BJ,20220426,14.6,14.6,14.6,14.6,14.6,0.0,0.0,11.0,16.06
920627.BJ,20220425,14.65,14.65,14.51,14.6,14.8,-0.2,-1.3514,20.0,29.205
920627.BJ,20220422,14.8,14.8,14.7,14.8,14.61,0.19,1.3005,27.54,40.737
920627.BJ,20220421,14.6,14.61,14.56,14.61,14.55,0.06,0.4124,11.0,16.052
920627.BJ,20220419,14.55,15.76,14.55,14.55,16.66,-2.11,-12.6651,33.1,48.281
920627.BJ,20220418,13.26,16.66,13.26,16.66,19.0,-2.34,-12.3158,16.0,21.896
920627.BJ,20220413,15.0,19.0,15.0,19.0,15.0,4.0,26.6667,4.47,7.553
920627.BJ,20220412,15.0,15.0,14.9,15.0,15.4,-0.4,-2.5974,32.0,47.76
920627.BJ,20220401,15.5,15.5,15.4,15.4,14.6,0.8,5.4795,3.25,5.017
920627.BJ,20220331,14.6,14.6,14.6,14.6,14.0,0.6,4.2857,14.0,20.44
920627.BJ,20220325,14.0,14.0,14.0,14.0,14.0,0.0,0.0,6.0,8.4
920627.BJ,20220324,14.0,14.0,14.0,14.0,15.0,-1.0,-6.6667,1.0,1.4
920627.BJ,20220321,15.0,15.0,15.0,15.0,15.69,-0.69,-4.3977,25.0,37.5
920627.BJ,20220318,15.7,15.7,15.0,15.69,15.0,0.69,4.6,38.59,59.213
920627.BJ,20220316,14.0,15.0,14.0,15.0,15.5,-0.5,-3.2258,7.0,10.3
920627.BJ,20220314,17.35,17.35,15.5,15.5,14.75,0.75,5.0847,3.0,4.835
920627.BJ,20220311,14.75,14.75,14.75,14.75,13.89,0.86,6.1915,49.13,72.466
920627.BJ,20220310,13.89,13.89,13.89,13.89,13.18,0.71,5.3869,1.0,1.389
920627.BJ,20220309,15.65,15.65,12.56,13.18,15.7,-2.52,-16.051,67.7,88.759
920627.BJ,20220308,14.72,15.7,14.72,15.7,14.72,0.98,6.6576,48.57,71.985
920627.BJ,20220307,14.72,15.8,14.72,14.72,14.72,0.0,0.0,65.99,97.376
920627.BJ,20220304,15.6,15.6,14.72,14.72,15.6,-0.88,-5.641,10.0,15.16
920627.BJ,20220303,15.9,15.91,15.6,15.6,15.9,-0.3,-1.8868,74.77,118.587
920627.BJ,20220302,15.92,15.92,15.9,15.9,15.92,-0.02,-0.1256,5.91,9.4
920627.BJ,20220301,15.92,15.92,15.92,15.92,15.92,0.0,0.0,3.0,4.776
920627.BJ,20220228,15.92,15.92,15.92,15.92,15.93,-0.01,-0.0628,5.11,8.135
920627.BJ,20220225,15.93,15.93,15.93,15.93,15.93,0.0,0.0,1.0,1.593
920627.BJ,20220224,15.93,15.93,15.93,15.93,15.93,0.0,0.0,2.0,3.186
920627.BJ,20220223,15.93,15.93,15.93,15.93,15.93,0.0,0.0,5.0,7.965
920627.BJ,20220222,15.93,15.93,15.93,15.93,15.98,-0.05,-0.3129,3.0,4.779
920627.BJ,20220221,15.85,15.98,15.85,15.98,15.85,0.13,0.8202,4.0,6.353
920627.BJ,20220217,15.85,15.85,15.85,15.85,15.5,0.35,2.2581,1.0,1.585
920627.BJ,20220210,16.0,16.0,15.5,15.5,15.01,0.49,3.2645,24.83,38.628
920627.BJ,20220207,17.5,17.5,14.21,15.01,15.5,-0.49,-3.1613,37.35,57.849
920627.BJ,20220128,16.44,16.44,15.5,15.5,15.02,0.48,3.1957,24.01,37.873
920627.BJ,20220127,15.0,15.02,15.0,15.02,15.11,-0.09,-0.5956,36.17,54.259
920627.BJ,20220126,15.11,15.11,15.11,15.11,15.41,-0.3,-1.9468,30.0,45.33
