,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,237803378,0.9090909090909153,21.09,300298.SZ,21.49,20.83,20.88,2025-08-01,2.487438718076963,11225798
1,174223938,0.09483167377904018,21.11,300298.SZ,21.19,20.77,20.99,2025-08-04,1.8395102072796539,8301700
2,186631099,-0.18948365703457673,21.07,300298.SZ,21.2,20.96,21.12,2025-08-05,1.9666098440884534,8875300
3,267011768,-0.5695301376364547,20.95,300298.SZ,21.09,20.86,21.09,2025-08-06,2.8291218062116976,12767812
4,244474189,0.2863961813842591,21.01,300298.SZ,21.25,20.88,20.91,2025-08-07,2.572333342817058,11608927
5,241593914,-0.6187529747739293,20.88,300298.SZ,21.14,20.75,21.08,2025-08-08,2.5590056075402523,11548779
6,177064902,0.7183908045977114,21.03,300298.SZ,21.08,20.83,20.88,2025-08-11,1.8715288570684816,8446200
7,258679522,0.237755587256287,21.08,300298.SZ,21.37,20.95,20.99,2025-08-12,2.706720823166027,12215417
8,231423719,-0.04743833017076856,21.07,300298.SZ,21.16,20.91,21.1,2025-08-13,2.4379084150506887,11002268
9,268826927,-1.3763644992880832,20.78,300298.SZ,21.14,20.62,21.1,2025-08-14,2.857127156450524,12894200
10,182669169,0.3368623676612141,20.85,300298.SZ,20.88,20.7,20.78,2025-08-15,1.9445790187925767,8775875
11,307100358,0.8153477218225331,21.02,300298.SZ,21.04,20.74,20.89,2025-08-18,3.2497473739610783,14666093
12,310596150,-0.28544243577544587,20.96,300298.SZ,21.19,20.88,21.08,2025-08-19,3.2683924209263435,14750238
13,231121462,0.19083969465648445,21,300298.SZ,21,20.74,20.95,2025-08-20,2.456362014864276,11085549
14,280976926,0.4285714285714279,21.09,300298.SZ,21.17,20.92,20.99,2025-08-21,2.9505473837461547,13315805
15,237455758,0.09483167377904018,21.11,300298.SZ,21.15,20.97,21.12,2025-08-22,2.5021,11291939
16,358905017,0.71,21.26,300298.SZ,21.41,21.04,21.17,2025-08-25,3.75,16915561
17,320092456,1.0348071495766644,21.48,300298.SZ,21.64,21.1,21.25,2025-08-26,3.3102,14938952
18,376820140,-2.09,21.03,300298.SZ,21.83,21.01,21.46,2025-08-27,3.905,17621649
19,392100000,-0.38,20.95,300298.SZ,21.58,20.610,21.25,2025-08-28,4.13,18629200
20,246095107,0,20.95,300298.SZ,21.2,20.84,21.2,2025-08-29,2.6039,11751213
