,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,375495665,1.215237204954436,43.31,301251.SZ,43.87,41.85,42.22,2025-08-01,16.195844546180115,8733810
1,595338780,4.871854075271298,45.42,301251.SZ,45.5,42.58,42.88,2025-08-04,24.67448314586739,13306021
2,486037878,1.034786437692644,45.89,301251.SZ,46.45,44.7,45.47,2025-08-05,19.849850462409393,10704278
3,596354065,3.2904772281542773,47.4,301251.SZ,48.69,44.85,45.56,2025-08-06,23.521945902402987,12684501
4,686661663,-0.04219409282699583,47.38,301251.SZ,50.77,46.7,48.78,2025-08-07,26.330048228839985,14198805
5,482938877,-2.0472773322076954,46.41,301251.SZ,47.37,45.76,47.01,2025-08-08,19.311149822424113,10413777
6,969965718,19.99569058392588,55.69,301251.SZ,55.69,46,46.42,2025-08-11,34.880182634650595,18809571
7,1430550450,3.2860477644101374,57.52,301251.SZ,60.5,55.38,58.77,2025-08-12,46.10539507297375,24862906
8,1562910590,6.988873435326835,61.54,301251.SZ,66.55,57.48,58.55,2025-08-13,48.134679888677574,25957223
9,982710203,-5.752356191095221,58,301251.SZ,62,58,61.54,2025-08-14,30.607420432056827,16505431
10,1147756781,7.82758620689655,62.54,301251.SZ,64.45,59.15,59.21,2025-08-15,34.76210097347784,18745894
11,1096881510,-0.30380556443875556,62.35,301251.SZ,65.18,60.28,63.73,2025-08-18,32.40325859915321,17473859
12,753252015,-2.870890136327184,60.56,301251.SZ,63.1,59.2,61,2025-08-19,23.07466087010702,12443297
13,552920755,-3.929986789960374,58.18,301251.SZ,59.19,56.84,57.99,2025-08-20,17.75907424660054,9576801
14,521813051,-2.732897903059464,56.59,301251.SZ,57.63,55.38,57.19,2025-08-21,17.15571677164957,9251433
15,525094855,-1.219296695529254,55.9,301251.SZ,57.7,55.8,55.99,2025-08-22,17.2226,9287505
16,610080000,2.49,57.29,301251.SZ,58.01,56.000,56.3,2025-08-25,19.88,10720100
17,468140000,-2.08,56.1,301251.SZ,58.28,55.870,56.66,2025-08-26,15.26,8228500
18,559290000,-0.57,55.78,301251.SZ,58.66,55.480,55.49,2025-08-27,18.17,9798700
19,610960290,4.89,58.51,301251.SZ,58.78,55.05,55.30,2025-08-28,19.967,10767265
20,525207926,-4.0847718338745524,56.12,301251.SZ,60,55.8,58.6,2025-08-29,17.0086,9172077
