,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,85396040,0,16.09,603232.SH,16.24,15.99,16.2,2025-08-01,2.2942291892397146,5306552
1,93764907,0.9322560596643791,16.24,603232.SH,16.24,15.86,16,2025-08-04,2.5162508109868313,5820088
2,100116824,-0.3078817733989973,16.19,603232.SH,16.31,16.13,16.24,2025-08-05,2.67347606298046,6183750
3,94980955,0.7411982705373529,16.31,603232.SH,16.35,16.12,16.24,2025-08-06,2.524110733335727,5838268
4,94909246,-1.2262415695892048,16.11,603232.SH,16.34,16.07,16.31,2025-08-07,2.5407073614506563,5876656
5,121001344,-1.7380509000620694,15.83,603232.SH,16.15,15.74,15.96,2025-08-08,3.3018245417601504,7637120
6,103421048,1.8951358180669546,16.13,603232.SH,16.27,15.75,15.75,2025-08-11,2.7849330476639222,6441550
7,197162675,-3.5337879727216275,15.56,603232.SH,16.09,15.38,16.02,2025-08-12,5.449404787060199,12604473
8,96518479,0.2570694087403544,15.6,603232.SH,15.71,15.48,15.55,2025-08-13,2.6738349043198206,6184580
9,153277371,0.9615384615384639,15.75,603232.SH,15.99,15.55,15.55,2025-08-14,4.1918777386916934,9695813
10,129306533,1.3968253968254007,15.97,603232.SH,15.99,15.46,15.6,2025-08-15,3.531027313684118,8167266
11,143228343,1.1897307451471477,16.16,603232.SH,16.2,15.92,15.94,2025-08-18,3.843679287584939,8890430
12,119471290,-0.5569306930693061,16.07,603232.SH,16.4,16.04,16.15,2025-08-19,3.1969123042998766,7394458
13,149720292,-0.5600497822028616,15.98,603232.SH,15.98,15.6,15.98,2025-08-20,4.105563858745436,9496169
14,325082396,3.5043804755944854,16.54,603232.SH,16.73,16.15,16.15,2025-08-21,8.52204903852246,19711499
15,190681817,-0.36275695284158843,16.48,603232.SH,16.61,16.31,16.41,2025-08-22,5.015,11599780
16,186470000,-0.18,16.45,603232.SH,16.6,16.300,16.5,2025-08-25,4.91,11353900
17,154930000,0.06,16.46,603232.SH,16.6,16.250,16.38,2025-08-26,4.06,9391800
18,177160000,-3.40,15.9,603232.SH,16.59,15.900,16.5,2025-08-27,4.71,10885700
19,163360000,0.00,15.9,603232.SH,16.02,15.210,15.9,2025-08-28,4.51,10440000
20,175954476,1.51,16.14,603232.SH,16.9,15.94,15.98,2025-08-29,4.66,10777832
