,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,213411961,1.2195121951219408,5.81,300079.SZ,5.85,5.69,5.78,2025-08-01,2.8842976029265968,36961687
1,164824318,0.8605851979346077,5.86,300079.SZ,5.86,5.73,5.76,2025-08-04,2.2121590356327903,28348368
2,170080019,0.5119453924914567,5.89,300079.SZ,5.89,5.83,5.85,2025-08-05,2.262065875511644,28987914
3,270864327,1.1884550084889693,5.96,300079.SZ,5.98,5.85,5.88,2025-08-06,3.560725274596166,45629970
4,188919900,-0.5033557046979908,5.93,300079.SZ,5.99,5.89,5.98,2025-08-07,2.4863615938667696,31862218
5,218457372,-2.3608768971332155,5.79,300079.SZ,5.93,5.78,5.93,2025-08-08,2.929221531082972,37537378
6,188650549,1.5544041450777177,5.88,300079.SZ,5.88,5.78,5.79,2025-08-11,2.5133601496674873,32208199
7,168360450,-0.5102040816326573,5.85,300079.SZ,5.88,5.8,5.86,2025-08-12,2.2511999207266387,28848669
8,274422729,1.5384615384615514,5.94,300079.SZ,5.97,5.84,5.89,2025-08-13,3.619044421256111,46377318
9,314607625,-1.5151515151515276,5.85,300079.SZ,6.01,5.84,5.95,2025-08-14,4.142420658139578,53084278
10,235420434,1.1965811965812014,5.92,300079.SZ,5.92,5.82,5.83,2025-08-15,3.1239983258852453,40033403
11,429694952,2.1959459459459443,6.05,300079.SZ,6.1,5.92,5.94,2025-08-18,5.5493913357919125,71114321
12,387761812,0.49586776859504544,6.08,300079.SZ,6.17,6,6.05,2025-08-19,4.96508209881406,63626517
13,368390807,1.3157894736842117,6.16,300079.SZ,6.17,6.02,6.05,2025-08-20,4.7150871820004925,60422883
14,565939252,0.8116883116883088,6.21,300079.SZ,6.34,6.13,6.19,2025-08-21,7.097594298445889,90954227
15,853959453,2.093397745571657,6.34,300079.SZ,6.49,6.27,6.36,2025-08-22,10.4825,134331091
16,746216989,0.47,6.37,300079.SZ,6.5,6.3,6.34,2025-08-25,9.09,116498525
17,491304160,0.31,6.39,300079.SZ,6.47,6.27,6.37,2025-08-26,5.98,76641588
18,583085820,-2.35,6.24,300079.SZ,6.55,6.23,6.43,2025-08-27,7.085,90787122
19,542855021,1.6,6.34,300079.SZ,6.34,6.05,6.18,2025-08-28,6.81,87205016
20,335370681,-1.58,6.24,300079.SZ,6.4,6.21,6.34,2025-08-29,4.18,53531120
