,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,271068381,4.2799305957200815,108.18,301209.SZ,109.2,103,103,2025-07-01,7.425597667638484,2546980
1,183665965,-1.8395267147347096,106.19,301209.SZ,108.88,105.11,108.5,2025-07-02,5.02371137026239,1723133
2,113328418,0.3390149731613141,106.55,301209.SZ,107,104.01,105.87,2025-07-03,3.128434402332361,1073053
3,142238619,-2.290004692632565,104.11,301209.SZ,106.8,101,106.8,2025-07-04,3.983615160349854,1366380
4,151757257,1.8153875708385367,106,301209.SZ,108.11,104.11,104.53,2025-07-07,4.162390670553936,1427700
5,223206457,-1.6226415094339615,104.28,301209.SZ,107.01,100,106.32,2025-07-08,6.34868804664723,2177600
6,124494315,-2.291906405830457,101.89,301209.SZ,105.86,101.6,104.28,2025-07-09,3.5038075801749273,1201806
7,243455834,-1.0599666306801436,100.81,301209.SZ,102,97,100.92,2025-07-10,7.138623906705539,2448548
8,179433681,1.7458585457791795,102.57,301209.SZ,103,98.5,100.93,2025-07-11,5.163673469387755,1771140
9,168195965,-1.1991810470897823,101.34,301209.SZ,103.84,99.67,102.29,2025-07-14,4.836384839650146,1658880
10,180839665,-3.226761397276505,98.07,301209.SZ,101.99,97.51,101.05,2025-07-15,5.348279883381924,1834460
11,97065428,0.21413276231264194,98.28,301209.SZ,98.98,97.02,98.08,2025-07-16,2.8856326530612244,989772
12,145891184,0.2035002035002064,98.48,301209.SZ,98.77,95.39,98.77,2025-07-17,4.363615160349854,1496720
13,114670565,1.0458976441917152,99.51,301209.SZ,99.96,97.57,98.44,2025-07-18,3.3913702623906707,1163240
14,114328079,0.010049241282274047,99.52,301209.SZ,101.88,98.73,99.53,2025-07-21,3.3384985422740523,1145105
15,189787969,0.5426045016077233,100.06,301209.SZ,101.65,98.5,99,2025-07-22,5.533224489795918,1897896
16,128162838,-2.7783330001998814,97.28,301209.SZ,99.58,96.6,99.57,2025-07-23,3.8181924198250727,1309640
17,140019414,-2.189555921052627,95.15,301209.SZ,97,93,97,2025-07-24,4.30528862973761,1476714
18,180810386,3.804519180241713,98.77,301209.SZ,98.86,94.39,95.48,2025-07-25,5.431935860058309,1863154
19,181105219,-2.5007593398805295,96.3,301209.SZ,98.77,95.63,98.77,2025-07-28,5.469562682215743,1876060
20,124815767,-2.1806853582554457,94.2,301209.SZ,96,92.3,95.17,2025-07-29,3.86466472303207,1325580
21,112021780,-0.4352441613588074,93.79,301209.SZ,94.88,93.51,94.19,2025-07-30,3.471387755102041,1190686
22,164849454,0.309201407399501,94.08,301209.SZ,97.44,92.78,93.6,2025-07-31,5.089209912536443,1745599
