ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002988.SZ,20260119,39.02,1.5074,3.3606,1.15,46.5419,53.9197,3.6368,1.4608,1.3141,0.4039,0.4039,24977.1428,24969.4225,11200.2484,974608.1121,974306.866,0
002988.SZ,20260116,39.74,0.9616,2.1438,0.68,47.4007,54.9146,3.7039,1.4877,1.3384,0.3966,0.3966,24977.1324,24969.4121,11200.238,992591.2416,992284.4369,0
002988.SZ,20260115,39.52,1.0058,2.2424,,47.1383,54.6106,3.6834,1.4795,1.3309,0.3988,0.3988,24977.1324,24969.4121,11200.238,987096.2724,986791.1662,0
002988.SZ,20260114,39.73,1.9437,4.3331,1.25,47.3887,54.9008,3.7029,1.4874,1.338,0.3967,0.3967,24977.1324,24969.4121,11200.238,992341.4703,992034.7427,0
002988.SZ,20260113,39.63,1.2292,2.7404,,47.2695,54.7626,3.6936,1.4836,1.3347,0.3977,0.3977,24977.1324,24969.4121,11200.238,989843.757,989537.8015,0
002988.SZ,20260112,40.0,1.4218,3.1697,0.78,47.7108,55.2739,3.7281,1.4975,1.3471,0.394,0.394,24977.1324,24969.4121,11200.238,999085.296,998776.484,0
002988.SZ,20260109,40.33,1.4408,3.212,0.8,48.1044,55.7299,3.7589,1.5098,1.3582,0.3908,0.3908,24977.1324,24969.4121,11200.238,1007327.7497,1007016.39,0
002988.SZ,20260108,39.71,1.5823,3.5275,,47.3649,54.8731,3.7011,1.4866,1.3373,0.3969,0.3969,24977.1324,24969.4121,11200.238,991841.9276,991535.3545,0
002988.SZ,20260107,39.08,2.1115,5.3249,1.22,46.6134,54.0026,3.6424,1.463,1.3161,0.4032,0.4032,24977.1324,24969.4121,9901.0249,976106.3342,975804.6249,0
002988.SZ,20260106,38.0,2.7359,6.8998,2.05,45.3252,52.5102,3.5417,1.4226,1.2798,0.4147,0.4147,24977.1324,24969.4121,9901.0249,949131.0312,948837.6598,0
002988.SZ,20260105,36.94,1.2521,3.1578,0.97,44.0609,51.0454,3.4429,1.3829,1.2441,0.4266,0.4266,24977.1324,24969.4121,9901.0249,922655.2709,922370.083,0
