,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,67961747,2.690582959641258,4.58,002388.SZ,4.61,4.44,4.44,2025-07-01,2.9623911424898384,14996278
1,66094153,0.6550218340611408,4.61,002388.SZ,4.66,4.52,4.59,2025-07-02,2.843258053237259,14393200
2,59898809,-1.9522776572668272,4.52,002388.SZ,4.63,4.49,4.61,2025-07-03,2.604113999152759,13182600
3,56942154,-1.106194690265483,4.47,002388.SZ,4.55,4.43,4.5,2025-07-04,2.5146868446144697,12729900
4,65040186,2.4608501118568307,4.58,002388.SZ,4.61,4.42,4.46,2025-07-07,2.825177451071188,14301672
5,62452542,2.18340611353711,4.68,002388.SZ,4.69,4.57,4.58,2025-07-08,2.6552970690464432,13441700
6,52679482,-0.4273504273504183,4.66,002388.SZ,4.73,4.63,4.66,2025-07-09,2.224656033275578,11261700
7,51200419,-1.5021459227467873,4.59,002388.SZ,4.68,4.56,4.67,2025-07-10,2.193819764613269,11105600
8,70416161,-1.7429193899782152,4.51,002388.SZ,4.59,4.46,4.59,2025-07-11,3.0830342409522484,15607000
9,43930044,0,4.51,002388.SZ,4.56,4.49,4.54,2025-07-14,1.922318370318096,9731200
10,98457705,-2.660753880266078,4.39,002388.SZ,4.5,4.32,4.5,2025-07-15,4.429945862614075,22425364
11,55020627,2.050113895216418,4.48,002388.SZ,4.53,4.44,4.49,2025-07-16,2.425457231835708,12278200
12,33654148,-0.22321428571430074,4.47,002388.SZ,4.54,4.46,4.46,2025-07-17,1.4811088504124863,7497700
13,53671556,-2.0134228187919434,4.38,002388.SZ,4.46,4.35,4.46,2025-07-18,2.4171407237595828,12236100
14,37637136,0.22831050228310015,4.39,002388.SZ,4.44,4.36,4.39,2025-07-21,1.6900092611132618,8555200
15,42931627,-0.6833712984054525,4.36,002388.SZ,4.39,4.31,4.39,2025-07-22,1.9515986025406027,9879423
16,45185111,0,4.36,002388.SZ,4.41,4.31,4.35,2025-07-23,2.04234474340726,10338800
17,37609484,0.9174311926605512,4.4,002388.SZ,4.43,4.36,4.37,2025-07-24,1.689693194298017,8553600
18,47143628,1.8181818181818195,4.48,002388.SZ,4.49,4.39,4.41,2025-07-25,2.091738084959621,10588840
19,37106292,-0.22321428571430074,4.47,002388.SZ,4.54,4.44,4.49,2025-07-28,1.6340259264630494,8271800
20,33378741,-0.4474272930648674,4.45,002388.SZ,4.48,4.42,4.45,2025-07-29,1.4824323802013235,7504400
21,38532490,-1.7977528089887655,4.37,002388.SZ,4.45,4.35,4.45,2025-07-30,1.7316115556698417,8765800
22,40824969,-0.45766590389017076,4.35,002388.SZ,4.42,4.31,4.35,2025-07-31,1.84692458237667,9349540
