,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,49854179,0.3628447024673491,13.83,603025.SH,13.86,13.67,13.78,2025-08-01,0.3263464954408948,3619753
1,40728641,0.8676789587852438,13.95,603025.SH,13.95,13.73,13.78,2025-08-04,0.2644308247353188,2933000
2,76191243,1.2186379928315407,14.12,603025.SH,14.12,13.87,13.92,2025-08-05,0.48887155856726283,5422440
3,113368295,1.203966005665722,14.29,603025.SH,14.43,14.06,14.16,2025-08-06,0.7174054255198968,7957280
4,63446041,-1.5395381385584246,14.07,603025.SH,14.33,14.05,14.32,2025-08-07,0.4044718748755748,4486300
5,50030747,0.4975124378109473,14.14,603025.SH,14.16,13.99,14.08,2025-08-08,0.32058067732487094,3555800
6,64866654,0.5657708628005662,14.22,603025.SH,14.24,14.13,14.19,2025-08-11,0.41238162923851496,4574033
7,57337225,0.21097046413501658,14.25,603025.SH,14.25,14.07,14.22,2025-08-12,0.36482997075881024,4046602
8,75222776,0.7017543859649098,14.35,603025.SH,14.41,14.21,14.28,2025-08-13,0.47392486089295505,5256655
9,105135074,-0.9059233449477283,14.22,603025.SH,14.51,14.12,14.5,2025-08-14,0.6616767869818835,7339152
10,262214133,9.985935302390999,15.64,603025.SH,15.64,14.97,15,2025-08-15,1.5196002839491194,16855023
11,655573746,9.974424552429658,17.2,603025.SH,17.2,16.38,17.17,2025-08-18,3.499089949100384,38811023
12,935611845,-2.383720930232559,16.79,603025.SH,17.76,16.67,17.76,2025-08-19,4.959056258665919,55004601
13,595096573,-1.8463371054198854,16.48,603025.SH,17.48,16.12,16.7,2025-08-20,3.221619970976387,35733396
14,412986434,-2.42718446601943,16.08,603025.SH,16.6,15.94,16.29,2025-08-21,2.2990232577170233,25500186
15,339279825,1.9278606965174274,16.39,603025.SH,16.52,16.04,16.09,2025-08-22,1.877,20819073
16,399380000,1.77,16.68,603025.SH,16.9,16.460,16.48,2025-08-25,2.16,23996300
17,318204060,0.06,16.69,603025.SH,16.93,16.37,16.52,2025-08-26,1.723,19105128
18,382814950,-0.36,16.63,603025.SH,17.22,16.54,16.71,2025-08-27,2.046,22697684
19,281987913,0.8418520745640444,16.77,603025.SH,16.85,16.22,16.56,2025-08-28,1.5363,17040405
20,317003360,0.72,16.89,603025.SH,17.05,16.50,16.81,2025-08-29,1.702,18875165
