ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603638.SH,20260119,22.69,22.69,21.75,21.8,21.27,0.53,2.4918,289946.97,640947.862
603638.SH,20260116,19.5,21.27,19.47,21.27,19.34,1.93,9.9793,161684.41,332890.184
603638.SH,20260115,19.25,19.42,19.19,19.34,19.24,0.1,0.5198,40042.25,77279.267
603638.SH,20260114,19.6,19.76,19.09,19.24,19.62,-0.38,-1.9368,77921.25,151721.083
603638.SH,20260113,19.68,19.87,19.52,19.62,19.7,-0.08,-0.4061,68888.12,135721.831
603638.SH,20260112,19.62,19.8,19.45,19.7,19.62,0.08,0.4077,62087.96,121672.789
603638.SH,20260109,19.38,19.78,19.31,19.62,19.29,0.33,1.7107,66364.15,130010.576
603638.SH,20260108,19.09,19.5,19.09,19.29,19.09,0.2,1.0477,51744.96,99898.533
603638.SH,20260107,19.12,19.36,19.03,19.09,19.18,-0.09,-0.4692,43017.27,82380.533
603638.SH,20260106,19.1,19.26,19.04,19.18,19.15,0.03,0.1567,52753.0,100951.978
603638.SH,20260105,18.93,19.19,18.78,19.15,18.93,0.22,1.1622,39451.98,75310.957
