,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,446362133,0,8.19,601998.SH,8.25,8.07,8.17,2025-08-01,0.13395138227086661,54602601
1,434676917,0.7326007326007388,8.25,601998.SH,8.28,8.15,8.15,2025-08-04,0.12984377235676006,52928216
2,571875402,2.1818181818181785,8.43,601998.SH,8.49,8.21,8.22,2025-08-05,0.16729501310701725,68194465
3,335477053,-0.5931198102016481,8.38,601998.SH,8.51,8.37,8.46,2025-08-06,0.0976657672309617,39811496
4,308108884,0.47732696897373683,8.42,601998.SH,8.42,8.28,8.37,2025-08-07,0.09034341840430923,36826687
5,236018368,-0.35629453681709455,8.39,601998.SH,8.46,8.37,8.42,2025-08-08,0.06888503420050117,28079606
6,428777868,-1.7878426698450578,8.24,601998.SH,8.41,8.22,8.37,2025-08-11,0.12704408631804415,51786980
7,365838169,1.3349514563106726,8.35,601998.SH,8.37,8.22,8.23,2025-08-12,0.10779699180284218,43941287
8,372191233,-1.1976047904191574,8.25,601998.SH,8.4,8.23,8.38,2025-08-13,0.10991281010641596,44803758
9,344634074,0.24242424242423727,8.27,601998.SH,8.39,8.23,8.25,2025-08-14,0.10161489273241464,41421278
10,703281872,-2.5392986698911617,8.06,601998.SH,8.28,7.96,8.26,2025-08-15,0.2144381093858247,87411405
11,795560585,-1.1166253101737065,7.97,601998.SH,8.05,7.89,8.03,2025-08-18,0.24525889593183997,99974882
12,475021166,-0.25094102885821296,7.95,601998.SH,8,7.9,7.96,2025-08-19,0.14646221829667988,59702393
13,411397981,0.25157232704401983,7.97,601998.SH,8.02,7.88,7.93,2025-08-20,0.12647988347717676,51556994
14,489822499,1.3801756587202048,8.08,601998.SH,8.13,7.95,7.99,2025-08-21,0.1489450360914999,60714464
15,440480811,-0.7425742574257487,8.02,601998.SH,8.08,7.91,8.08,2025-08-22,0.1357,55298465
16,448393512,0.75,8.08,601998.SH,8.09,7.96,7.99,2025-08-25,0.14,55882910
17,864844064,-0.74,8.02,601998.SH,8.09,8.0,8.05,2025-08-26,0.26,107747851
18,635145960,-1.37,7.91,601998.SH,8.02,7.86,8.01,2025-08-27,0.2,80083989
19,656790000,0.88,7.98,601998.SH,8.01,7.770,7.88,2025-08-28,0.2,83033100
20,807301262,-1.0,7.9,601998.SH,8.16,7.88,7.98,2025-08-29,0.25,100655448
