ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002318.SZ,20260126,31.57,1.7436,2.7919,,20.699,18.0718,3.7827,2.8255,2.2814,2.9828,2.9828,97717.072,95495.7728,59638.0444,3084927.963,3014801.5473,0
002318.SZ,20260123,32.48,1.1622,1.861,0.81,21.2956,18.5927,3.8918,2.9069,2.3472,2.8992,2.8992,97717.072,95495.7728,59638.0444,3173850.4986,3101702.7005,0
002318.SZ,20260122,31.98,1.4258,2.2831,1.03,20.9678,18.3065,3.8319,2.8622,2.3111,2.9445,2.9445,97717.072,95495.7728,59638.0444,3124991.9626,3053954.8141,0
002318.SZ,20260121,31.41,0.9302,1.4895,,20.5941,17.9802,3.7636,2.8111,2.2699,2.998,2.998,97717.072,95495.7728,59638.0444,3069293.2315,2999522.2236,0
002318.SZ,20260120,31.29,2.0124,3.2223,,20.5154,17.9115,3.7492,2.8004,2.2612,3.0095,3.0095,97717.072,95495.7728,59638.0444,3057567.1829,2988062.7309,0
002318.SZ,20260119,30.1,1.6682,2.6712,1.02,19.7352,17.2303,3.6066,2.6939,2.1752,3.1285,3.1285,97717.072,95495.7728,59638.0444,2941283.8672,2874422.7613,0
002318.SZ,20260116,28.85,1.1563,1.8515,0.67,18.9156,16.5148,3.4568,2.582,2.0849,3.264,3.264,97717.072,95495.7728,59638.0444,2819137.5272,2755053.0453,0
002318.SZ,20260115,29.52,1.1475,1.8374,,19.3549,16.8983,3.5371,2.642,2.1333,3.1899,3.1899,97717.072,95495.7728,59638.0444,2884607.9654,2819035.2131,0
002318.SZ,20260114,29.55,1.7835,2.8558,1.09,19.3746,16.9155,3.5407,2.6447,2.1355,3.1867,3.1867,97717.072,95495.7728,59638.0444,2887539.4776,2821900.0862,0
002318.SZ,20260113,30.01,1.8229,2.919,,19.6762,17.1788,3.5958,2.6859,2.1687,3.1378,3.1378,97717.072,95495.7728,59638.0444,2932489.3307,2865828.1417,0
002318.SZ,20260112,29.93,2.2949,3.6747,1.62,19.6237,17.133,3.5862,2.6787,2.1629,3.1462,3.1462,97717.072,95495.7728,59638.0444,2924671.965,2858188.4799,0
002318.SZ,20260109,28.98,1.5842,2.5366,1.09,19.0008,16.5892,3.4724,2.5937,2.0943,3.2494,3.2494,97717.072,95495.7728,59638.0444,2831840.7466,2767467.4957,0
002318.SZ,20260108,28.52,1.1886,1.9032,,18.6992,16.3259,3.4173,2.5525,2.061,3.3018,3.3018,97717.072,95495.7728,59638.0444,2786890.8934,2723539.4403,0
002318.SZ,20260107,28.6,1.2977,2.078,0.86,18.7517,16.3717,3.4269,2.5597,2.0668,3.2925,3.2925,97717.072,95495.7728,59638.0444,2794708.2592,2731179.1021,0
002318.SZ,20260106,28.99,1.2868,2.0605,0.83,19.0074,16.5949,3.4736,2.5946,2.095,3.2482,3.2482,97717.072,95495.7728,59638.0444,2832817.9173,2768422.4535,0
002318.SZ,20260105,28.99,1.7113,2.7402,1.1,19.0074,16.5949,3.4736,2.5946,2.095,3.2482,3.2482,97717.072,95495.7728,59638.0444,2832817.9173,2768422.4535,0
