ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
603338.SH,20260109,57.18,1.3291,3.0426,1.15,17.7756,16.4234,2.6051,3.7124,3.4716,1.7489,1.7489,50634.7879,50634.7879,22119.4099,2895297.1721,2895297.1721,0
603338.SH,20260108,56.76,0.8306,1.9014,,17.645,16.3028,2.586,3.6852,3.4461,1.7618,1.7618,50634.7879,50634.7879,22119.4099,2874030.5612,2874030.5612,0
603338.SH,20260107,57.34,1.3674,3.1302,1.15,17.8253,16.4694,2.6124,3.7228,3.4813,1.744,1.744,50634.7879,50634.7879,22119.4099,2903398.7382,2903398.7382,0
603338.SH,20260106,59.02,1.5814,3.62,1.44,18.3476,16.9519,2.689,3.8319,3.5833,1.6943,1.6943,50634.7879,50634.7879,22119.4099,2988465.1819,2988465.1819,0
603338.SH,20260105,57.17,1.0308,2.3597,0.91,17.7725,16.4206,2.6047,3.7118,3.471,1.7492,1.7492,50634.7879,50634.7879,22119.4099,2894790.8242,2894790.8242,0
