ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920703.BJ,20260119,15.29,0.8784,1.369,0.34,14.9483,21.0209,2.0653,4.26,5.457,,,15072.4,7626.5147,4893.4896,230456.996,116609.4098,0
920703.BJ,20260116,15.11,2.2647,3.5295,0.9,14.7723,20.7734,2.0409,4.2099,5.3927,,,15072.4,7626.5147,4893.4896,227743.964,115236.6371,0
920703.BJ,20260115,15.35,1.4914,2.3244,,15.007,21.1034,2.0734,4.2767,5.4784,,,15072.4,7626.5147,4893.4896,231361.34,117067.0006,0
920703.BJ,20260114,15.47,2.8242,4.4015,1.23,15.1243,21.2684,2.0896,4.3102,5.5212,,,15072.4,7626.5147,4893.4896,233170.028,117982.1824,0
920703.BJ,20260113,15.37,3.2143,5.118,,15.0265,21.1309,2.0761,4.2823,5.4855,,,15072.4,7626.5147,4789.6887,231662.788,117219.5309,0
920703.BJ,20260112,15.55,3.0856,4.9131,1.84,15.2025,21.3783,2.1004,4.3325,5.5498,,,15072.4,7626.5147,4789.6887,234375.82,118592.3036,0
920703.BJ,20260109,15.19,1.9885,3.1662,1.35,14.8505,20.8834,2.0517,4.2322,5.4213,,,15072.4,7626.5147,4789.6887,228949.756,115846.7583,0
920703.BJ,20260108,15.01,1.5086,2.4021,,14.6746,20.6359,2.0274,4.182,5.3571,,,15072.4,7626.5147,4789.6887,226236.724,114473.9856,0
920703.BJ,20260107,14.88,1.6883,2.6883,1.37,14.5475,20.4572,2.0099,4.1458,5.3107,,,15072.4,7626.5147,4789.6887,224277.312,113482.5387,0
920703.BJ,20260106,15.02,1.525,2.4282,1.2,14.6843,20.6497,2.0288,4.1848,5.3606,,,15072.4,7626.5147,4789.6887,226387.448,114550.2508,0
920703.BJ,20260105,14.72,1.6609,2.6446,1.4,14.391,20.2372,1.9883,4.1012,5.2536,,,15072.4,7626.5147,4789.6887,221865.728,112262.2964,0
