,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,64890674,1.403249630723791,13.73,300889.SZ,13.8,13.45,13.6,2025-08-01,3.230194041458396,4755000
1,57641527,1.3109978150036397,13.91,300889.SZ,13.96,13.65,13.68,2025-08-04,2.8300025503927424,4165899
2,215249740,8.411214953271028,15.08,300889.SZ,15.2,14.03,14.04,2025-08-05,9.924738245081025,14609689
3,160382583,-0.39787798408488395,15.02,300889.SZ,15.09,14.65,14.9,2025-08-06,7.322805735811063,10779520
4,94124283,-1.131824234354194,14.85,300889.SZ,15.18,14.76,15.05,2025-08-07,4.294922381562082,6322331
5,60493235,-0.2693602693602636,14.81,300889.SZ,14.87,14.57,14.71,2025-08-08,2.7890527929123823,4105619
6,69059487,1.620526671168131,15.05,300889.SZ,15.13,14.77,14.81,2025-08-11,3.1394646501252517,4621442
7,126964778,2.458471760797337,15.42,300889.SZ,15.87,15.05,15.13,2025-08-12,5.597829130262136,8240272
8,168037498,4.798962386511026,16.16,300889.SZ,16.39,15.51,15.6,2025-08-13,7.098804856057017,10449780
9,138092279,-4.641089108910891,15.41,300889.SZ,16.34,15.39,16.29,2025-08-14,5.9756531409893965,8796447
10,64051287,1.0382868267358867,15.57,300889.SZ,15.71,15.32,15.43,2025-08-15,2.797680909530797,4118320
11,79462943,1.79833012202954,15.85,300889.SZ,16.06,15.7,15.7,2025-08-18,3.4039791602146283,5010820
12,71297684,-1.3880126182965227,15.63,300889.SZ,15.85,15.51,15.85,2025-08-19,3.097853229343865,4560188
13,86835566,2.687140115163147,16.05,300889.SZ,16.2,15.35,15.52,2025-08-20,3.733213036514256,5495468
14,86713526,0.6230529595015444,16.15,300889.SZ,16.45,15.93,16.15,2025-08-21,3.642384463618535,5361764
15,137176579,4.024767801857599,16.8,300889.SZ,16.98,16.01,16.16,2025-08-22,5.6279,8284583
16,109525650,-1.73,16.51,300889.SZ,17.15,16.32,17.10,2025-08-25,4.477,6590560
17,332550000,12.84,18.63,300889.SZ,19.49,16.250,16.49,2025-08-26,12.38,18221900
18,295239617,0.27,18.68,300889.SZ,19.33,18.13,18.66,2025-08-27,10.74,15816386
19,471350000,9.21,20.4,300889.SZ,20.74,18.650,18.7,2025-08-28,15.95,23484600
20,351311712,2.1568627450980458,20.84,300889.SZ,21.26,20.12,20.69,2025-08-29,11.4711,16885951
