,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,53549430,0.3220611916264165,6.23,600620.SH,6.26,6.2,6.21,2025-08-01,1.2502456886166817,8585151
1,48160746,0.9630818619582602,6.29,600620.SH,6.29,6.14,6.21,2025-08-04,1.123810573252643,7716950
2,51870774,0.158982511923685,6.3,600620.SH,6.31,6.25,6.3,2025-08-05,1.2025133565213202,8257384
3,54711047,-0.15873015873015534,6.29,600620.SH,6.33,6.22,6.33,2025-08-06,1.2724759329498725,8737801
4,43915101,-0.47694753577106913,6.26,600620.SH,6.3,6.24,6.3,2025-08-07,1.0199201149143295,7003558
5,46709931,0,6.26,600620.SH,6.28,6.21,6.24,2025-08-08,1.0889465890790508,7477547
6,86883726,2.2364217252396257,6.4,600620.SH,6.4,6.24,6.26,2025-08-11,1.9898873489904707,13664101
7,58160037,-0.9375000000000078,6.34,600620.SH,6.42,6.3,6.38,2025-08-12,1.3359603555040869,9173734
8,52023060,-0.4731861198738209,6.31,600620.SH,6.37,6.29,6.35,2025-08-13,1.1981613838933933,8227500
9,67415318,-1.7432646592709895,6.2,600620.SH,6.34,6.2,6.31,2025-08-14,1.5685361862351743,10770779
10,43863052,0.6451612903225812,6.24,600620.SH,6.25,6.17,6.18,2025-08-15,1.0253961966546568,7041161
11,57203826,0.6410256410256416,6.28,600620.SH,6.28,6.21,6.25,2025-08-18,1.3303562660024173,9135252
12,93310533,2.070063694267514,6.41,600620.SH,6.42,6.24,6.25,2025-08-19,2.135559598882393,14664399
13,77685277,0.46801872074883377,6.44,600620.SH,6.45,6.36,6.39,2025-08-20,1.7637656433730595,12111375
14,65888367,0.15527950310558675,6.45,600620.SH,6.48,6.4,6.45,2025-08-21,1.4878639183653701,10216821
15,52720398,-0.3100775193798521,6.43,600620.SH,6.47,6.38,6.47,2025-08-22,1.197,8219340
16,71900000,-0.62,6.39,600620.SH,6.47,6.370,6.43,2025-08-25,1.63,11223600
17,58695885,-0.16,6.38,600620.SH,6.42,6.34,6.38,2025-08-26,1.34,9187160
18,173672477,0.0,6.38,600620.SH,6.64,6.38,6.41,2025-08-27,3.88,26638656
19,126873128,-2.04,6.25,600620.SH,6.44,6.06,6.38,2025-08-28,2.96,20315716
20,69572038,-1.92,6.13,600620.SH,6.29,6.12,6.26,2025-08-29,1.64,11243192
