,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,37750253,-0.7100591715976181,8.39,001322.SZ,8.48,8.34,8.47,2025-07-01,2.7122903543687444,4491900
1,39015331,0.9535160905840294,8.47,001322.SZ,8.5,8.34,8.38,2025-07-02,2.8006289368937667,4638200
2,37523271,0.8264462809917179,8.54,001322.SZ,8.59,8.44,8.47,2025-07-03,2.659939328361093,4405200
3,33491614,-1.4051522248243469,8.42,001322.SZ,8.58,8.39,8.49,2025-07-04,2.3904553271244735,3958900
4,30297732,1.4251781472683993,8.54,001322.SZ,8.54,8.35,8.42,2025-07-07,2.15490590099316,3568800
5,29089979,-0.1170960187353605,8.53,001322.SZ,8.57,8.46,8.54,2025-07-08,2.0630651737063803,3416700
6,24635017,-0.3516998827666983,8.5,001322.SZ,8.56,8.46,8.53,2025-07-09,1.749801947675542,2897896
7,29163089,1.0588235294117632,8.59,001322.SZ,8.61,8.47,8.5,2025-07-10,2.061978301194111,3414900
8,23974454,-0.34924330616995763,8.56,001322.SZ,8.63,8.5,8.61,2025-07-11,1.6937700467596708,2805100
9,23999730,0.9345794392523372,8.64,001322.SZ,8.64,8.48,8.55,2025-07-14,1.6881376318738646,2795772
10,32742434,-1.9675925925925917,8.47,001322.SZ,8.65,8.4,8.64,2025-07-15,2.3355682652548593,3868000
11,22086011,0.8264462809917179,8.54,001322.SZ,8.54,8.45,8.45,2025-07-16,1.5698061985547012,2599800
12,63836743,0.9367681498829048,8.62,001322.SZ,8.77,8.48,8.55,2025-07-17,4.470065115739846,7403000
13,38474482,-0.11600928074245694,8.61,001322.SZ,8.68,8.54,8.62,2025-07-18,2.7056580167716504,4480916
14,43671086,1.6260162601626085,8.75,001322.SZ,8.8,8.54,8.63,2025-07-21,3.024826583452487,5009500
15,34306692,0.11428571428571184,8.76,001322.SZ,8.87,8.66,8.76,2025-07-22,2.3704103789079105,3925703
16,31114051,-0.9132420091324209,8.68,001322.SZ,8.8,8.68,8.78,2025-07-23,2.149057319241025,3559114
17,33746879,1.0368663594470031,8.77,001322.SZ,8.78,8.7,8.72,2025-07-24,2.328865280944468,3856899
18,30557082,0.3420752565564554,8.8,001322.SZ,8.87,8.7,8.79,2025-07-25,2.092734981837153,3465837
19,36005606,-0.22727272727274261,8.78,001322.SZ,8.87,8.76,8.77,2025-07-28,2.4658734107508598,4083802
20,27049736,-0.455580865603635,8.74,001322.SZ,8.85,8.69,8.8,2025-07-29,1.8679715577539902,3093600
21,27654382,0.2288329519450752,8.76,001322.SZ,8.78,8.66,8.75,2025-07-30,1.910825733276655,3164572
22,44683387,-2.9680365296803632,8.5,001322.SZ,8.73,8.48,8.71,2025-07-31,3.147219900877227,5212199
