,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,116144112,0.9881422924901326,5.11,300269.SZ,5.17,5.07,5.07,2025-08-01,4.309753281201145,22655300
1,94941325,1.174168297455961,5.17,300269.SZ,5.17,5.02,5.07,2025-08-04,3.528662455980914,18549300
2,149314240,1.1605415860735107,5.23,300269.SZ,5.28,5.17,5.18,2025-08-05,5.427034272155742,28528568
3,113372679,0.3824091778202595,5.25,300269.SZ,5.25,5.17,5.21,2025-08-06,4.1414493240704235,21770568
4,334585718,0.7619047619047626,5.29,300269.SZ,5.43,5.25,5.25,2025-08-07,11.944031520929764,62786800
5,168461285,-2.0793950850661687,5.18,300269.SZ,5.31,5.15,5.3,2025-08-08,6.174308011692157,32456800
6,270321814,3.6679536679536757,5.37,300269.SZ,5.4,5.17,5.19,2025-08-11,9.667910599144355,50821799
7,157360650,-1.1173184357541992,5.31,300269.SZ,5.42,5.28,5.39,2025-08-12,5.621095583824901,29548700
8,151188886,-1.5065913370997963,5.23,300269.SZ,5.35,5.22,5.31,2025-08-13,5.474198765696537,28776500
9,175752726,-2.4856596558317547,5.1,300269.SZ,5.29,5.09,5.28,2025-08-14,6.474700590870479,34035889
10,138415582,1.960784313725501,5.2,300269.SZ,5.22,5.09,5.1,2025-08-15,5.098866361947524,26803471
11,175944111,1.5384615384615397,5.28,300269.SZ,5.32,5.18,5.2,2025-08-18,6.340010742338695,33327858
12,338985362,2.8409090909090806,5.43,300269.SZ,5.54,5.23,5.29,2025-08-19,11.854403155935653,62315646
13,241478331,0.5524861878453085,5.46,300269.SZ,5.53,5.33,5.36,2025-08-20,8.468285970926038,44515671
14,230384546,-0.18315018315017925,5.45,300269.SZ,5.57,5.41,5.47,2025-08-21,8.011568316561494,42114820
15,753381393,6.972477064220181,5.83,300269.SZ,6.17,5.58,5.58,2025-08-22,24.3518,128012388
16,458206090,-2.06,5.71,300269.SZ,5.81,5.61,5.74,2025-08-25,15.289,80371260
17,294125205,-1.0507880910682945,5.65,300269.SZ,5.77,5.53,5.68,2025-08-26,9.8984,52034100
18,317086650,-5.31,5.35,300269.SZ,5.65,5.32,5.63,2025-08-27,10.972,57675450
19,243480000,0.56,5.38,300269.SZ,5.47,5.140,5.33,2025-08-28,8.71,45777700
20,154822253,-2.23,5.26,300269.SZ,5.35,5.23,5.33,2025-08-29,5.58,29312861
