,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,49838197,0.05574136008917508,17.95,001209.SZ,18.25,17.7,17.99,2025-08-01,2.8873619959390866,2774600
1,46584211,1.3370473537604568,18.19,001209.SZ,18.34,17.76,17.94,2025-08-04,2.6745509499614526,2570100
2,43383754,0.8796041781198468,18.35,001209.SZ,18.54,18.19,18.24,2025-08-05,2.466610102982231,2370280
3,40967442,0.21798365122615337,18.39,001209.SZ,18.45,18.23,18.41,2025-08-06,2.321232581597999,2230580
4,42715828,0.05437737901032088,18.4,001209.SZ,18.64,18.28,18.45,2025-08-07,2.407771230852053,2313739
5,51251652,1.086956521739146,18.6,001209.SZ,18.71,18.1,18.43,2025-08-08,2.8977684040553524,2784600
6,43571748,0.26881720430106,18.65,001209.SZ,18.75,18.43,18.6,2025-08-11,2.434412676270505,2339340
7,29690672,-0.37533512064343316,18.58,001209.SZ,18.81,18.46,18.75,2025-08-12,1.6594058382197316,1594600
8,36999168,-1.1840688912809412,18.36,001209.SZ,18.66,18.3,18.62,2025-08-13,2.0921251005102928,2010420
9,35563498,-1.6339869281045791,18.06,001209.SZ,18.53,18.04,18.4,2025-08-14,2.028292193125119,1949080
10,32325504,0.11074197120708514,18.08,001209.SZ,18.24,18.01,18.01,2025-08-15,1.857334679950294,1784799
11,35227882,0.22123893805311232,18.12,001209.SZ,18.3,18.08,18.23,2025-08-18,2.0150448355931125,1936350
12,76259293,3.366445916114787,18.73,001209.SZ,18.94,18.01,18.12,2025-08-19,4.261923631200393,4095480
13,40288773,0.37373198077949965,18.8,001209.SZ,18.83,18.51,18.7,2025-08-20,2.2431054320243224,2155504
14,51285053,1.2765957446808427,19.04,001209.SZ,19.2,18.69,18.8,2025-08-21,2.817118741154293,2707100
15,169406310,3.2563025210084087,19.66,001209.SZ,20.68,18.69,19.05,2025-08-22,8.9825,8631735
16,106838794,-1.831129196337739,19.3,001209.SZ,19.95,19.06,19.75,2025-08-25,5.7432,5518950
17,50068550,0.10362694300517913,19.32,001209.SZ,19.48,19.13,19.25,2025-08-26,2.6941,2588885
18,53820000,-3.42,18.66,001209.SZ,19.31,18.610,19.28,2025-08-27,2.94,2829600
19,79430000,-1.93,18.3,001209.SZ,18.97,17.560,18.69,2025-08-28,4.54,4360000
20,34632111,-1.6393442622950858,18,001209.SZ,18.29,17.96,18.27,2025-08-29,1.9912,1913440
