ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002817.SZ,20260122,8.12,1.4644,2.4459,0.76,49.3099,42.0394,2.572,5.1294,5.1555,1.2069,0.8744,29909.817,29003.9295,17364.823,242867.714,235511.9075,0
002817.SZ,20260121,8.02,1.8298,3.0563,,48.7026,41.5217,2.5404,5.0662,5.092,1.2219,0.8853,29909.817,29003.9295,17364.823,239876.7323,232611.5146,0
002817.SZ,20260120,7.94,1.9929,3.3286,,48.2168,41.1075,2.515,5.0157,5.0413,1.2343,0.8942,29909.817,29003.9295,17364.823,237483.947,230291.2002,0
002817.SZ,20260119,7.88,2.0177,3.3702,0.82,47.8524,40.7969,2.496,4.9778,5.0032,1.2437,0.901,29909.817,29003.9295,17364.823,235689.358,228550.9645,0
002817.SZ,20260116,7.76,1.8343,3.0638,0.74,47.1237,40.1756,2.458,4.902,4.927,1.2629,0.9149,29909.817,29003.9295,17364.823,232100.1799,225070.4929,0
002817.SZ,20260115,7.86,1.9453,3.2491,,47.731,40.6933,2.4897,4.9651,4.9905,1.2468,0.9033,29909.817,29003.9295,17364.823,235091.1616,227970.8859,0
002817.SZ,20260114,7.82,2.793,4.665,1.25,47.4881,40.4863,2.477,4.9399,4.9651,1.2532,0.9079,29909.817,29003.9295,17364.823,233894.7689,226810.7287,0
002817.SZ,20260113,7.86,3.0165,5.0384,,47.731,40.6933,2.4897,4.9651,4.9905,1.2468,0.9033,29909.817,29003.9295,17364.823,235091.1616,227970.8859,0
002817.SZ,20260112,7.81,2.6948,4.501,1.35,47.4273,40.4345,2.4738,4.9336,4.9587,1.2548,0.9091,29909.817,29003.9295,17364.823,233595.6708,226520.6894,0
002817.SZ,20260109,7.8,1.9959,3.3336,1.06,47.3666,40.3827,2.4707,4.9272,4.9524,1.2564,0.9103,29909.817,29003.9295,17364.823,233296.5726,226230.6501,0
002817.SZ,20260108,7.72,1.9951,3.3323,,46.8808,39.9685,2.4453,4.8767,4.9016,1.2694,0.9197,29909.817,29003.9295,17364.823,230903.7872,223910.3357,0
002817.SZ,20260107,7.62,1.4263,2.3824,0.74,46.2735,39.4508,2.4137,4.8135,4.8381,1.2861,0.9318,29909.817,29003.9295,17364.823,227912.8055,221009.9428,0
002817.SZ,20260106,7.72,2.1178,3.5373,1.18,46.8808,39.9685,2.4453,4.8767,4.9016,1.2694,0.9197,29909.817,29003.9295,17364.823,230903.7872,223910.3357,0
002817.SZ,20260105,7.7,2.451,4.0938,1.54,46.7594,39.865,2.439,4.8641,4.8889,1.2727,0.9221,29909.817,29003.9295,17364.823,230305.5909,223330.2572,0
