,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,273333034,0.677812923633087,22.28,300203.SZ,22.56,21.85,22.14,2025-07-01,2.7483898429311022,12322915
1,595573731,-8.572710951526034,20.37,300203.SZ,22.25,20.3,22.25,2025-07-02,6.31196335648226,28300857
2,224722679,1.030927835051533,20.58,300203.SZ,20.72,20.22,20.61,2025-07-03,2.437503836827083,10929000
3,598787495,-6.559766763848386,19.23,300203.SZ,19.9,19.08,19.25,2025-07-04,6.898077424145685,30928808
4,245050920,1.5600624024961036,19.53,300203.SZ,19.74,19.09,19.22,2025-07-07,2.803564322451046,12570300
5,433463993,5.9907834101382385,20.7,300203.SZ,20.95,19.56,19.58,2025-07-08,4.746661911649575,21282538
6,272508375,-1.3043478260869545,20.43,300203.SZ,21.11,20.34,20.48,2025-07-09,2.9405578814882243,13184536
7,190765166,-2.00685266764562,20.02,300203.SZ,20.6,19.95,20.47,2025-07-10,2.1071668668089494,9447873
8,166483830,0.6493506493506443,20.15,300203.SZ,20.25,19.78,19.95,2025-07-11,1.850018352648639,8294900
9,259306228,-3.1761786600496134,19.51,300203.SZ,20.21,19.45,20.05,2025-07-14,2.9460361875312278,13209099
10,287847309,-1.7426960533059959,19.17,300203.SZ,19.58,18.72,19.55,2025-07-15,3.3613197982619316,15071100
11,212963246,-2.034428794992178,18.78,300203.SZ,19.26,18.7,19.1,2025-07-16,2.5089468534839727,11249328
12,148644195,0.7987220447284269,18.93,300203.SZ,18.95,18.72,18.76,2025-07-17,1.759445536459099,7888800
13,311296381,-2.271526677231906,18.5,300203.SZ,18.87,18.36,18.8,2025-07-18,3.746494248230292,16798101
14,207329820,0.3243243243243174,18.56,300203.SZ,18.85,18.4,18.53,2025-07-21,2.486258374180034,11147600
15,195706824,0.2155172413793249,18.6,300203.SZ,18.62,18.15,18.6,2025-07-22,2.372069939565896,10635615
16,484554445,2.903225806451608,19.14,300203.SZ,19.35,18.66,18.66,2025-07-23,5.666824628245259,25408258
17,310708183,0.8881922675026027,19.31,300203.SZ,19.48,18.89,19,2025-07-24,3.6034418339244487,16156699
18,508368502,2.6929052304505414,19.83,300203.SZ,20.24,19,19.21,2025-07-25,5.7689678373387165,25866236
19,294903601,-0.3025718608169376,19.77,300203.SZ,20.15,19.53,19.9,2025-07-28,3.3158224030110053,14867104
20,225926492,-0.10116337885685166,19.75,300203.SZ,19.88,19.57,19.62,2025-07-29,2.5587453981075052,11472609
21,247137179,-1.6708860759493585,19.42,300203.SZ,19.77,19.3,19.74,2025-07-30,2.824929559897185,12666095
22,218691533,-1.699279093717826,19.09,300203.SZ,19.58,19.08,19.42,2025-07-31,2.525923290445064,11325445
