,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,149916725,-3.573915061499202,41.55,301287.SZ,42.35,40.31,42.2,2025-08-01,21.42276449019015,3648586
1,70705698,-0.601684717208183,41.3,301287.SZ,41.4,40.34,40.8,2025-08-04,10.128480713507738,1725017
2,72079602,0.6537530266343902,41.57,301287.SZ,42.29,41.12,41.24,2025-08-05,10.189204026691954,1735359
3,70447924,0.5532836179937379,41.8,301287.SZ,42.55,41.26,41.58,2025-08-06,9.902914331512182,1686600
4,125851631,2.129186602870815,42.69,301287.SZ,43.38,41.7,41.71,2025-08-07,17.31395338596177,2948800
5,73551576,-1.6865776528460972,41.97,301287.SZ,42.79,41.42,42.76,2025-08-08,10.281486787600514,1751076
6,74665028,1.9776030497974704,42.8,301287.SZ,42.96,41.65,42.29,2025-08-11,10.315770622998176,1756915
7,63986895,0.11682242990655202,42.85,301287.SZ,43.15,42.47,42.88,2025-08-12,8.784388788909864,1496100
8,77303210,-0.4667444574095749,42.65,301287.SZ,43.14,41.97,42.99,2025-08-13,10.691712635815716,1820943
9,65508118,-1.8757327080890907,41.85,301287.SZ,42.65,41.82,42.65,2025-08-14,9.122588638011667,1553700
10,75463529,2.0310633213859055,42.7,301287.SZ,42.91,41.24,41.87,2025-08-15,10.429936558170667,1776359
11,118563616,1.5925058548009359,43.38,301287.SZ,43.73,42.58,43.04,2025-08-18,16.15270075478456,2751023
12,85332077,-0.6224066390041565,43.11,301287.SZ,43.45,42.69,43.4,2025-08-19,11.645776758741967,1983433
13,65543338,0.06958942240779666,43.14,301287.SZ,43.4,42.67,42.8,2025-08-20,8.947617188302747,1523900
14,100496790,0.6258692628650812,43.41,301287.SZ,43.78,42.96,43.1,2025-08-21,13.594759076643953,2315371
15,68280019,-1.3360976733471512,42.83,301287.SZ,43.4,42.71,43.29,2025-08-22,9.3422,1591100
16,84164834,-1.0039691804809707,42.4,301287.SZ,43.1,42.08,43.09,2025-08-25,11.6485,1983899
17,251020797,4.74,44.41,301287.SZ,46.0,42.51,42.51,2025-08-26,33.02,5623427
18,167986254,-5.2,42.1,301287.SZ,45.0,42.01,44.9,2025-08-27,22.57,3844442
19,143877760,-1.43,41.5,301287.SZ,42.9,39.82,42.01,2025-08-28,20.5,3491800
20,59236607,-1.8313253012048145,40.74,301287.SZ,41.68,40.6,41.39,2025-08-29,8.464,1441535
