ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920247.BJ,20221230,6.41,6.47,6.4,6.42,6.41,0.01,0.156,1278.12,820.441
920247.BJ,20221229,6.51,6.59,6.39,6.41,6.55,-0.14,-2.1374,3905.14,2516.066
920247.BJ,20221228,6.8,6.8,6.53,6.55,6.8,-0.25,-3.6765,4366.45,2876.957
920247.BJ,20221227,6.53,6.9,6.53,6.8,7.36,-0.56,-7.6087,6528.07,4400.876
920247.BJ,20221226,6.56,7.36,6.46,7.36,7.5,-0.14,-1.8667,15692.58,10575.934
920247.BJ,20221223,6.88,7.5,6.43,7.5,8.0,-0.5,-6.25,58356.57,40135.593
920247.BJ,20220523,11.18,11.18,11.18,11.18,10.15,1.03,10.1478,0.01,0.011
920247.BJ,20220415,10.15,10.15,10.15,10.15,5.44,4.71,86.5809,1.98,2.009
920247.BJ,20220414,5.44,5.44,5.44,5.44,2.72,2.72,100.0,0.01,0.005
920247.BJ,20220413,2.72,2.72,2.72,2.72,1.36,1.36,100.0,0.01,0.002
920247.BJ,20220412,1.36,1.36,1.36,1.36,0.68,0.68,100.0,0.01,0.001
