,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,696283443,1.2684989429175506,47.9,002338.SZ,48.88,46.86,47.4,2025-07-01,6.051512083333333,14523629
1,581167951,-4.217118997912309,45.88,002338.SZ,47.45,45.45,47.33,2025-07-02,5.230790833333334,12553898
2,280029076,-1.0462074978204097,45.4,002338.SZ,46.11,45.2,45.48,2025-07-03,2.5653333333333332,6156800
3,266590434,-0.8149779735682764,45.03,002338.SZ,45.71,44.67,45.16,2025-07-04,2.461375,5907300
4,191687463,-0.11103708638686266,44.98,002338.SZ,45.48,44.6,45.11,2025-07-07,1.7759166666666666,4262200
5,251309569,1.333926189417522,45.58,002338.SZ,45.62,44.83,44.96,2025-07-08,2.306583333333333,5535800
6,220250088,-1.6893374286967884,44.81,002338.SZ,45.62,44.68,45.59,2025-07-09,2.0328749999999998,4878900
7,177014564,0.24548091943762426,44.92,002338.SZ,45.74,44.5,45.62,2025-07-10,1.63876125,3933027
8,241817066,1.0017809439002576,45.37,002338.SZ,45.84,44.42,44.56,2025-07-11,2.2317916666666666,5356300
9,245011730,0.3967379325545509,45.55,002338.SZ,46.08,45.07,45.14,2025-07-14,2.2369583333333334,5368700
10,313143110,-3.600439077936335,43.91,002338.SZ,45.48,43.88,45.3,2025-07-15,2.92575,7021800
11,272955232,1.1159189250740196,44.4,002338.SZ,45.89,43.89,43.9,2025-07-16,2.54225,6101400
12,500411247,3.9414414414414414,46.15,002338.SZ,46.92,44.11,44.3,2025-07-17,4.567594583333333,10962227
13,389801174,1.32177681473456,46.76,002338.SZ,46.81,45.45,46.02,2025-07-18,3.528540833333333,8468498
14,434104138,-1.1334473909324234,46.23,002338.SZ,46.77,45,45.5,2025-07-21,3.9462058333333334,9470894
15,301290261,-1.2978585334198451,45.63,002338.SZ,46.49,45.4,46.19,2025-07-22,2.7345016666666666,6562804
16,395513704,0.7451238220468909,45.97,002338.SZ,47.13,45,45.44,2025-07-23,3.5899591666666666,8615902
17,581743162,3.1107243854687834,47.4,002338.SZ,47.5,45.74,45.94,2025-07-24,5.1595925000000005,12383022
18,771249999,3.691983122362869,49.15,002338.SZ,49.6,46.93,47.41,2025-07-25,6.673365416666667,16016077
19,481339949,-0.6103763987792414,48.85,002338.SZ,49.87,48.01,48.52,2025-07-28,4.105358333333333,9852860
20,585140143,2.313203684749223,49.98,002338.SZ,50.3,48.37,48.76,2025-07-29,4.922987083333333,11815169
21,508209403,-3.8615446178471386,48.05,002338.SZ,49.59,47.8,49.57,2025-07-30,4.355492083333333,10453181
22,392090181,-0.9781477627471361,47.58,002338.SZ,48.84,47.28,47.92,2025-07-31,3.4074933333333335,8177984
