,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,153309212,-0.5134788189987205,23.25,301118.SZ,23.56,22.75,23.4,2025-07-01,6.314924100315269,6637200
1,98377229,-0.6021505376344111,23.11,301118.SZ,23.25,22.92,23.21,2025-07-02,4.056671772210302,4263700
2,99415676,-0.5625270445694461,22.98,301118.SZ,23.3,22.9,23.16,2025-07-03,4.103482816888104,4312900
3,92874963,-1.3054830287206296,22.68,301118.SZ,23.06,22.6,22.94,2025-07-04,3.886934163053392,4085300
4,64935234,1.2786596119929416,22.97,301118.SZ,22.99,22.65,22.68,2025-07-07,2.70034553877091,2838155
5,81168027,0.9577710056595665,23.19,301118.SZ,23.2,22.92,22.99,2025-07-08,3.3442029149941592,3514871
6,85706670,-1.5523932729624965,22.83,301118.SZ,23.23,22.77,23.09,2025-07-09,3.5482200999375846,3729300
7,60663206,0.08760402978538383,22.85,301118.SZ,22.98,22.71,22.8,2025-07-10,2.5260838134058097,2655000
8,84778138,0.08752735229759112,22.87,301118.SZ,22.99,22.5,22.93,2025-07-11,3.5466169168017694,3727615
9,54285642,0.4809794490599013,22.98,301118.SZ,23.08,22.7,22.8,2025-07-14,2.250545631725086,2365400
10,78702553,-2.4369016536118306,22.42,301118.SZ,22.98,22.27,22.85,2025-07-15,3.326438504116532,3496200
11,48587872,0.7136485280998955,22.58,301118.SZ,22.66,22.39,22.5,2025-07-16,2.0497377581713625,2153300
12,45031695,0.5757307351638732,22.71,301118.SZ,22.73,22.5,22.7,2025-07-17,1.8954738833681606,1991242
13,152943271,2.157639806252745,23.2,301118.SZ,23.45,22.66,22.66,2025-07-18,6.293755340129437,6611745
14,138641132,0.4310344827586268,23.3,301118.SZ,23.91,23.14,23.45,2025-07-21,5.662408886120071,5948500
15,182947435,2.1030042918454868,23.79,301118.SZ,23.99,23.2,23.35,2025-07-22,7.3857782848937115,7758942
16,140295635,-1.5973097940311014,23.41,301118.SZ,24.17,23.34,23.8,2025-07-23,5.645274590087431,5930500
17,112036569,1.2387868432293856,23.7,301118.SZ,23.71,23.23,23.42,2025-07-24,4.54629988066058,4776000
18,73355777,-0.6751054852320681,23.54,301118.SZ,23.81,23.43,23.6,2025-07-25,2.9621837614602144,3111847
19,64334389,-0.3398470688190242,23.46,301118.SZ,23.64,23.4,23.44,2025-07-28,2.604412996961337,2736000
20,173946996,1.4066496163682791,23.79,301118.SZ,24.42,23.23,23.53,2025-07-29,6.944771014078937,7295653
21,150527866,1.7654476670870185,24.21,301118.SZ,24.36,23.6,23.77,2025-07-30,5.9604504465545,6261600
22,112400021,-2.478314745972744,23.61,301118.SZ,24.26,23.5,23.93,2025-07-31,4.484426033876045,4711000
