ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002222.SZ,20260119,71.35,4.7766,5.9017,0.67,153.3539,124.8392,19.7166,38.3142,31.8707,0.2803,0.2803,47025.0,46815.1714,37890.4114,3355233.75,3340262.4794,0
002222.SZ,20260116,70.57,5.0959,6.2961,0.64,151.6774,123.4744,19.501,37.8953,31.5223,0.2834,0.2834,47025.0,46815.1714,37890.4114,3318554.25,3303746.6457,0
002222.SZ,20260115,69.13,5.392,6.662,,148.5824,120.9549,19.1031,37.1221,30.8791,0.2893,0.2893,47025.0,46815.1714,37890.4114,3250838.25,3236332.7989,0
002222.SZ,20260114,70.36,7.3883,9.1285,0.79,151.2261,123.107,19.443,37.7826,31.4285,0.2843,0.2843,47025.0,46815.1714,37890.4114,3308679.0,3293915.4597,0
002222.SZ,20260113,70.89,7.7805,9.6132,,152.3652,124.0343,19.5895,38.0672,31.6653,0.2821,0.2821,47025.0,46815.1714,37890.4114,3333602.25,3318727.5005,0
002222.SZ,20260112,72.12,10.1571,12.5495,1.39,155.0089,126.1864,19.9294,38.7277,32.2147,0.2773,0.2773,47025.0,46815.1714,37890.4114,3391443.0,3376310.1614,0
002222.SZ,20260109,69.41,8.9071,11.0051,1.46,149.1842,121.4448,19.1805,37.2724,31.0042,0.2881,0.2881,47025.0,46815.1714,37890.4114,3264005.25,3249441.0469,0
002222.SZ,20260108,66.34,9.674,12.1061,,142.5858,116.0733,18.3321,35.6239,29.6329,0.3015,0.3015,47025.0,46815.1714,37410.1714,3119638.5,3105718.4707,0
002222.SZ,20260107,61.31,10.2995,12.8889,3.06,131.7748,107.2725,16.9422,32.9228,27.386,0.3262,0.3262,47025.0,46815.1714,37410.1714,2883102.75,2870238.1585,0
002222.SZ,20260106,58.16,4.4281,5.5414,1.29,125.0044,101.761,16.0717,31.2313,25.979,0.3439,0.3439,47025.0,46815.1714,37410.1714,2734974.0,2722770.3686,0
002222.SZ,20260105,57.33,3.3019,4.132,0.84,123.2205,100.3088,15.8424,30.7856,25.6083,0.3489,0.3489,47025.0,46815.1714,37410.1714,2695943.25,2683913.7764,0
