,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,38843923,-0.8943928448572466,28.81,300916.SZ,29.27,28.55,29.07,2025-07-01,1.4600723336858539,1348200
1,33549925,-1.5619576535925002,28.36,300916.SZ,28.9,28.14,28.9,2025-07-02,1.2798375479465953,1181775
2,30303746,1.5162200282087437,28.79,300916.SZ,28.87,28.42,28.44,2025-07-03,1.1440861260303206,1056425
3,37613854,-1.8756512678013169,28.25,300916.SZ,28.9,28.2,28.8,2025-07-04,1.4320231767043499,1322300
4,20474983,0.7079646017699089,28.45,300916.SZ,28.57,27.98,28.32,2025-07-07,0.7847937527617995,724662
5,48789753,1.5817223198594001,28.9,300916.SZ,28.98,28.34,28.46,2025-07-08,1.8328748704039604,1692438
6,48024095,-1.2110726643598544,28.55,300916.SZ,28.97,28.05,28.54,2025-07-09,1.8151150972248218,1676039
7,36119233,-0.840630472854648,28.31,300916.SZ,28.68,28.12,28.6,2025-07-10,1.379119650891745,1273450
8,33896121,-0.4592016955139492,28.18,300916.SZ,28.43,28.07,28.32,2025-07-11,1.2997383706760206,1200151
9,37154219,1.7033356990773612,28.66,300916.SZ,28.75,28.06,28.38,2025-07-14,1.4126378519951253,1304400
10,29851553,-0.48848569434752465,28.52,300916.SZ,28.75,28.11,28.6,2025-07-15,1.1373315857950448,1050188
11,68895558,1.4025245441795307,28.92,300916.SZ,29.24,28.39,28.58,2025-07-16,2.5826342514147305,2384750
12,255504468,7.883817427385884,31.2,300916.SZ,31.54,28.76,28.97,2025-07-17,9.116716776648062,8418184
13,293709267,0.8333333333333384,31.46,300916.SZ,32.81,31.15,31.81,2025-07-18,9.963960515407482,9200511
14,407372636,6.834075015893193,33.61,300916.SZ,34.93,30.58,31.48,2025-07-21,13.445406718245275,12415205
15,209259300,-1.81493603094317,33,300916.SZ,33.85,32.71,33.29,2025-07-22,6.823823818978061,6300975
16,281034473,4.4545454545454515,34.47,300916.SZ,35.01,32.67,33,2025-07-23,8.949439835051031,8263724
17,307996079,4.815781839280545,36.13,300916.SZ,36.69,33.67,34.01,2025-07-24,9.29041578391692,8578574
18,186986618,-0.9410462219762064,35.79,300916.SZ,36.36,35.14,36.16,2025-07-25,5.707780352055041,5270444
19,185543960,-1.7882089969265176,35.15,300916.SZ,35.96,34,35.63,2025-07-28,5.7825037394453815,5339442
20,126170905,1.1664295874822297,35.56,300916.SZ,35.78,34.45,35.08,2025-07-29,3.883074392504806,3585549
21,144462890,-0.3093363329583786,35.45,300916.SZ,36.8,35.1,35.67,2025-07-30,4.358180543673019,4024252
22,149486192,-2.059238363892818,34.72,300916.SZ,35.78,34.7,35.39,2025-07-31,4.6064513212674525,4253500
