,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,1454369286,4.063957361758823,15.62,002317.SZ,15.75,14.96,15.03,2025-07-01,12.39151341034346,94375923
1,1050489335,-4.289372599231754,14.95,002317.SZ,15.69,14.89,15.39,2025-07-02,9.063963934668793,69032727
2,1616588377,6.220735785953187,15.88,002317.SZ,16.14,14.8,14.81,2025-07-03,13.532952265536851,103069320
3,1525320676,1.6372795969773284,16.14,002317.SZ,16.36,15.58,15.7,2025-07-04,12.58754937121277,95868967
4,1247761302,-1.1771995043370587,15.95,002317.SZ,16.65,15.84,16.14,2025-07-07,10.113558250269296,77026620
5,1313164702,0.9404388714733677,16.1,002317.SZ,17.04,15.88,16.28,2025-07-08,10.567160540971145,80481334
6,864350573,-3.043478260869577,15.61,002317.SZ,15.98,15.46,15.85,2025-07-09,7.252756379362475,55238255
7,712352877,0.3843689942344683,15.67,002317.SZ,16.19,15.4,15.51,2025-07-10,5.918334539743961,45075066
8,1113267998,1.9783024888321665,15.98,002317.SZ,16.39,15.5,15.56,2025-07-11,9.099282192613124,69301717
9,878986659,0.7509386733416833,16.1,002317.SZ,16.26,15.7,15.83,2025-07-14,7.203649702302103,54864250
10,832604504,-0.8695652173913079,15.96,002317.SZ,16.36,15.85,16.36,2025-07-15,6.803355804607228,51815542
11,1248752185,3.6967418546365907,16.55,002317.SZ,16.71,15.88,15.88,2025-07-16,9.96763734677566,75915261
12,2036725495,7.0090634441087625,17.71,002317.SZ,17.97,16.53,16.59,2025-07-17,15.429965764201562,117517305
13,1191246753,-0.451722190852636,17.63,002317.SZ,17.9,17.43,17.66,2025-07-18,8.878991402672852,67623944
14,878664592,-1.0209869540555856,17.45,002317.SZ,17.85,17.19,17.54,2025-07-21,6.61558422943921,50385441
15,1102950518,-2.464183381088824,17.02,002317.SZ,17.85,16.92,17.3,2025-07-22,8.399597290716331,63972795
16,872304891,-0.3525264394829537,16.96,002317.SZ,17.6,16.71,16.8,2025-07-23,6.687246982377921,50931237
17,839358005,0.35377358490565286,17.02,002317.SZ,17.28,16.73,16.87,2025-07-24,6.489520277586723,49425316
18,661318728,-2.2914218566392512,16.63,002317.SZ,17.08,16.57,16.92,2025-07-25,5.182011294526532,39467100
19,1547394542,7.877330126277824,17.94,002317.SZ,18.13,16.6,16.63,2025-07-28,11.59217729327998,88288040
20,2260132101,9.97770345596432,19.73,002317.SZ,19.73,17.81,18.08,2025-07-29,15.340511926272862,116836009
21,2834409380,-1.3684744044602106,19.46,002317.SZ,20.66,19.12,19.3,2025-07-30,18.719942306570655,142574339
22,2595350573,2.9804727646454174,20.04,002317.SZ,20.84,19.11,19.45,2025-07-31,16.892151227961826,128653564
