,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,300771.SZ,20230707,10.89,2.2626,2.7392,0.84,15.17,21.4168,1.3526,2.9952,4.1147,1.8365,2.7548,24000.0,16501.1354,13630.0094,261360.0,179697.3645,0
1,688639.SH,20230707,84.08,0.9421,0.9421,0.52,41.2952,38.1955,8.9941,9.3157,8.5345,,,15718.0,10158.0114,10158.0114,1321569.44,854085.5985,0
2,920478.BJ,20230707,16.98,0.3047,0.3047,0.74,12.0809,13.1291,1.6197,2.6358,2.6792,,,4015.75,1745.7524,1745.7524,68187.435,29642.8758,0
3,002559.SZ,20230707,8.41,1.753,2.1173,0.7,623.2345,293.5359,2.7476,2.551,2.5611,1.7871,1.7836,55512.8024,48351.9606,40032.2511,466862.6682,406639.9886,0
4,600421.SH,20230707,10.98,1.1167,2.4041,0.6,,,111.3004,17.1552,16.0598,0.0,,19560.0,19560.0,9085.2748,214768.8,214768.8,0
5,002897.SZ,20230707,42.61,3.9963,7.7311,0.8,30.3287,34.5553,4.3812,1.4513,1.4836,0.2347,0.2347,17067.2,15800.0382,8167.2528,727233.392,673239.6277,0
6,600462.SH,20230707,1.94,0.2743,0.3322,0.56,,,40.5007,3.9089,3.9797,0.0,,61708.0,58385.0,48211.3096,119713.52,113266.9,0
7,300150.SZ,20230707,4.59,1.9195,2.7226,1.13,,,1.7699,3.8069,3.5615,0.6536,,58510.6053,51473.3937,36291.2871,268563.6783,236262.8771,0
8,603101.SH,20230707,6.06,0.5665,1.4695,0.69,,,2.0519,1.4944,1.4811,0.0,,47040.0,47040.0,18134.32,285062.4,285062.4,0
9,002095.SZ,20230707,20.71,2.0893,4.1007,0.83,230.5008,247.9857,5.6817,12.361,11.2943,0.0,0.2414,25272.0,25170.8415,12824.4073,523383.12,521288.1275,0
10,301237.SZ,20230707,29.52,0.5065,0.6147,0.36,36.1381,61.4832,1.6605,4.6901,5.8716,2.3713,3.3875,8000.0,3786.9982,3120.0,236160.0,111792.1869,0
11,600879.SH,20230707,8.22,1.0784,1.5065,0.71,36.6115,35.703,1.4285,1.2791,1.2247,0.0,0.8516,271927.1284,271927.1284,194653.7428,2235240.9954,2235240.9954,0
12,300461.SZ,20230707,22.52,1.8334,3.0765,0.54,,,5.6655,18.4075,16.6353,0.0,,15574.1692,8171.0995,4869.4959,350730.2904,184013.1607,0
13,603836.SH,20230707,15.35,0.5596,0.5596,0.71,11.255,13.7807,1.7711,0.2566,0.3157,5.2117,,20523.5237,8572.8973,8572.8973,315036.0888,131593.9736,0
14,300316.SZ,20230707,67.1,0.2954,0.6166,0.83,30.0361,26.0743,7.9187,8.2546,7.1478,0.41,0.6706,130871.6101,123073.7737,58954.4749,8781485.0377,8258250.2153,0
15,600808.SH,20230707,2.6,0.2371,0.6144,0.89,,,0.7052,0.1978,0.2055,13.4748,13.4748,776978.7186,596775.1186,230300.1571,2020144.6684,1551615.3084,0
16,605288.SH,20230707,43.65,0.7069,2.8038,0.7,63.0761,51.159,1.4709,2.6146,2.7726,1.1432,0.6186,7019.8912,7019.8912,1769.8912,306418.2509,306418.2509,0
17,688391.SH,20230707,67.2,2.7253,2.7253,0.77,28.0552,28.5027,2.888,7.9061,7.8885,,,8352.0,1849.865,1849.865,561254.4,124310.928,0
18,002051.SZ,20230707,11.9,1.5629,4.2731,0.56,44.0853,39.1792,1.3507,1.5154,1.48,0.8403,1.0084,123740.8937,123709.0423,45247.1102,1472516.635,1472137.6034,0
19,301369.SZ,20230707,78.29,5.1033,5.1033,0.58,43.0807,51.6299,3.7883,15.5638,16.7517,,2.7675,6960.0268,1740.0067,1740.0067,544900.4982,136225.1245,0
20,688363.SH,20230707,91.08,0.7899,0.956,1.01,45.1853,45.1512,6.6452,6.8989,6.8447,,,48167.8242,19817.8242,16374.4956,4387125.4281,1805007.4281,0
21,600877.SH,20230707,14.82,0.8074,1.1279,0.95,78.6477,83.5627,8.0563,11.2129,11.6401,0.0,,118416.7119,92197.9452,65996.8745,1754935.6704,1366373.5479,0
22,300841.SZ,20230707,60.99,1.4154,1.9327,1.47,13.7315,14.4588,2.6367,5.6765,5.6322,1.629,0.8143,13465.0449,11795.3361,8638.0708,821233.0885,719397.5487,0
23,002801.SZ,20230707,26.36,1.1867,2.0158,0.55,19.6572,19.7528,4.0523,5.0243,5.1471,1.8968,1.8968,22963.2,11580.27,6817.2,605309.952,305255.9172,0
24,300839.SZ,20230707,11.95,1.5063,3.233,0.69,19.3271,15.829,2.9233,0.9892,1.0664,0.3687,0.7128,24546.0379,24018.5861,11190.3707,293325.1529,287022.1039,0
25,002731.SZ,20230707,13.3,1.0967,1.5288,0.43,71.2623,61.7206,2.4879,0.81,0.6683,0.0752,0.0752,25615.6,23922.094,17161.728,340687.48,318163.8502,0
26,300883.SZ,20230707,6.29,1.5545,1.7287,0.92,69.4426,85.2339,1.5191,3.3953,3.4859,0.159,0.317,34600.0,23666.585,21282.375,217634.0,148862.8197,0
