,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,601186.SH,20240911,6.9,0.2316,0.586,0.51,3.5904,3.8479,0.3661,0.0823,0.0842,4.058,5.0725,1357954.15,1150324.55,454692.891,9369883.635,7937239.395,0
1,600506.SH,20240911,11.03,2.202,2.8929,0.43,,,4.9929,0.946,0.9248,0.0,,19201.8934,14770.6873,11242.8858,211796.8842,162920.6809,0
2,600892.SH,20240911,4.15,2.0253,3.1531,1.05,,,18.5628,10.2105,11.7486,0.0,,55946.4188,55931.9536,35925.55,232177.638,232117.6074,0
3,002290.SZ,20240911,11.19,0.2717,0.54,0.56,33.5427,31.7535,3.6176,1.1863,1.1172,0.0,,24811.233,24724.983,12438.5647,277637.6973,276672.5598,0
4,600787.SH,20240911,4.27,0.2968,0.8254,0.87,11.8071,9.5322,0.6771,0.1381,0.1446,2.356,3.0056,217495.258,217007.9582,78030.6687,928704.7517,926623.9815,0
5,600985.SH,20240911,13.2,0.4084,1.0338,0.59,5.7115,6.3806,0.8774,0.4844,0.4849,7.3278,7.5758,269325.8709,269325.8709,106390.3414,3555101.4959,3555101.4959,0
6,002581.SZ,20240911,8.19,0.5108,0.6261,0.75,,,2.6444,12.5718,12.5247,0.0,,65973.5586,40079.1161,32696.8361,540323.4449,328247.9609,0
7,002803.SZ,20240911,9.97,1.2574,1.4596,0.97,11.1184,16.8279,1.7759,0.5731,0.6391,4.5662,5.5384,38484.9288,28677.6688,24706.0278,383694.7401,285916.3579,0
8,603077.SH,20240911,1.68,0.3709,0.6672,0.65,11.5617,17.2722,0.7818,1.6814,1.5484,2.6464,,883125.0228,883125.0228,490893.9534,1483650.0383,1483650.0383,0
9,000919.SZ,20240911,5.86,0.8375,1.5294,0.94,36.9915,49.8492,0.9765,1.3233,1.291,1.3866,1.7065,62906.0528,50388.1475,27593.7636,368629.4694,295274.5444,0
10,603629.SH,20240911,14.64,1.0227,2.004,0.69,94.255,68.9498,2.2893,2.0016,2.0949,1.1527,0.6117,25883.0,25480.0,13002.402,378927.12,373027.2,0
11,300581.SZ,20240911,7.09,0.5127,1.1397,0.69,677.8148,1233.5073,3.8982,16.7142,22.7612,0.0,0.1834,55010.9546,55010.9546,24749.2606,390027.6681,390027.6681,0
12,603733.SH,20240911,15.23,0.2441,1.1232,0.83,16.1978,10.4024,1.4624,1.257,1.145,2.0355,2.2981,70597.5551,70597.5551,15343.5851,1075200.7642,1075200.7642,0
13,688660.SH,20240911,3.06,0.2039,0.5298,1.03,,,0.7439,0.4034,0.5754,,,133333.34,133333.34,51318.3202,408000.0204,408000.0204,0
14,920021.BJ,20240911,2.85,0.925,1.1655,0.89,43.5727,56.7626,1.3298,1.158,1.1406,,,30899.9983,22815.3296,18108.1314,88064.9952,65023.6894,0
15,300616.SZ,20240911,9.69,1.0948,1.4274,0.69,33.55,99.2259,0.6048,0.444,0.4793,1.3642,9.0781,22451.598,14248.6739,10929.1307,217555.9846,138069.6501,0
16,300561.SZ,20240911,9.24,20.6179,26.1443,1.21,579.5649,,4.8293,21.783,28.4241,0.4113,0.3788,32810.7975,18033.6273,14221.7048,303171.7689,166630.7163,0
17,688227.SH,20240911,10.85,0.7456,0.8306,0.94,,,0.8966,2.2455,2.1422,,,11305.5275,6316.1648,5669.6348,122664.9734,68530.3881,0
18,002826.SZ,20240911,7.99,1.2534,1.7844,0.76,99.0165,37.2026,2.0846,2.284,2.3709,1.2516,0.3676,19067.775,17605.8684,12366.7876,152351.5223,140670.8885,0
19,002027.SZ,20240911,5.62,0.6004,0.8908,1.17,16.8145,15.9488,5.1453,6.8185,6.5698,7.4733,5.8719,1444219.9726,1444219.9726,973320.6673,8116516.246,8116516.246,0
20,688092.SH,20240911,17.64,0.5661,1.2579,0.78,19.3726,16.8186,2.3926,3.7986,3.3731,,,8269.0657,8269.0657,3721.547,145866.3189,145866.3189,0
21,002121.SZ,20240911,3.63,4.1349,5.4699,3.64,,,6.519,1.4354,1.3251,0.0,,166081.6688,139992.2404,105823.7113,602876.4577,508171.8327,0
22,002282.SZ,20240911,6.02,0.388,0.5801,0.78,24.6288,16.0715,0.9186,1.974,1.9009,0.5145,2.5726,52683.8348,50201.5138,33574.7143,317156.6855,302213.1131,0
23,001223.SZ,20240911,30.69,1.5328,1.5328,0.65,17.9616,18.5906,1.0908,6.1583,5.519,0.0,2.6067,6668.0,1668.0,1668.0,204640.92,51190.92,0
24,300460.SZ,20240911,9.96,5.6812,7.0752,0.69,,,3.1374,7.0591,5.5655,0.0,,28080.4251,28080.4251,22547.6871,279681.034,279681.034,0
25,000638.SZ,20240911,3.69,6.1953,9.9276,1.27,,225.4286,6.7878,6.8594,6.9307,0.0,,31138.6551,31014.5601,19354.5601,114901.6373,114443.7268,0
26,002069.SZ,20240911,2.53,0.8088,1.4251,1.11,209.4878,,34.8406,1.0725,1.1148,0.0,,71111.2194,71021.6194,40309.2164,179911.3851,179684.6971,0
27,300099.SZ,20240911,4.73,1.3764,1.7028,0.96,26.3652,29.3911,1.4714,5.2206,5.2246,5.6871,2.833,73726.5255,58141.224,46996.8991,348726.4656,275007.9895,0
28,301051.SZ,20240911,24.5,0.7358,1.2583,0.63,102.2044,,1.6233,2.3863,2.2496,0.0,0.5798,16895.088,13393.023,7831.908,413929.656,328129.0635,0
29,603109.SH,20240911,12.41,0.4627,1.3342,0.69,11.4614,16.8941,1.4428,0.974,1.097,2.4243,2.8205,20885.844,20792.9148,7210.7148,259193.324,258040.0727,0
30,002873.SZ,20240911,7.83,0.8697,1.3321,0.64,22.2116,27.6849,1.8045,1.8829,2.0652,1.2903,0.844,22940.9678,22400.8265,14624.4599,179627.7779,175398.4715,0
31,688190.SH,20240911,62.14,0.291,0.4553,0.6,22.4597,22.2815,3.1763,4.208,4.0648,,,12000.0,6081.6,3887.7799,745680.0,377910.624,0
32,920139.BJ,20240911,6.95,0.1562,0.317,0.73,24.7689,67.5033,1.6898,5.8774,6.3291,,,26680.0,25854.1173,12737.0677,185426.0,179686.1152,0
33,002442.SZ,20240911,4.05,0.8567,1.4152,0.86,18.4626,17.5361,1.1593,0.4771,0.491,0.0,2.8896,50328.4269,48790.8713,29537.2726,203830.1289,197603.0288,0
34,688169.SH,20240911,237.44,0.9752,1.2354,1.07,21.352,18.0048,3.6666,5.0611,4.517,,,18445.7594,18445.7594,14561.6586,4379761.1119,4379761.1119,0
35,600149.SH,20240911,3.27,2.1157,3.2701,1.57,,,8.3894,6.3746,6.2248,0.0,,38016.0,38016.0,24595.425,124312.32,124312.32,0
36,300478.SZ,20240911,7.15,1.7036,2.7349,0.64,38.3013,35.0248,10.8424,2.3309,2.4319,0.0,,12667.3,12667.3,7890.5942,90571.195,90571.195,0
37,002209.SZ,20240911,7.65,1.5485,1.999,0.94,32.6572,28.5738,2.278,1.1853,1.1145,0.1697,0.3137,19902.905,15526.6784,12027.2922,152257.2233,118779.0898,0
38,601019.SH,20240911,12.7,0.4966,2.4247,1.64,11.1555,11.8533,1.8398,2.1806,2.0588,3.0709,4.4094,208690.0,208690.0,42738.5758,2650363.0,2650363.0,0
39,300237.SZ,20240911,1.27,0.7279,0.9988,0.73,,,12.8871,1.0874,1.0268,0.0,,144191.493,143889.443,104866.0751,183123.1961,182739.5926,0
40,002212.SZ,20240911,4.21,1.1033,1.1899,0.72,,,0.5386,1.5892,1.6589,0.0,,117945.3879,116737.6933,108244.8064,496550.0831,491465.6888,0
41,002347.SZ,20240911,3.58,1.3067,1.9511,0.94,,,1.5269,1.632,1.7316,0.0,,50470.2276,49338.2901,33041.4224,180683.4148,176631.0786,0
42,688322.SH,20240911,23.57,0.8977,1.3491,0.85,,,3.1899,26.1885,23.1089,,,40000.1,25706.48,17104.8497,942802.357,605901.7336,0
43,688225.SH,20240911,10.94,0.8003,0.9541,1.24,,,2.2492,2.7213,2.5658,,,40001.0,19104.3252,16024.4354,437610.94,209001.3177,0
44,300692.SZ,20240911,4.27,0.5399,0.7051,1.15,16.7599,25.5251,0.8559,2.2225,2.1168,1.1654,0.9162,42375.4869,37458.0794,28684.1135,180943.3291,159945.999,0
45,300768.SZ,20240911,12.15,0.7531,1.6884,0.84,61.7715,56.1628,2.4472,7.5655,7.1489,0.6514,0.647,64382.9039,42066.7709,18764.1691,782252.2824,511111.2664,0
46,600865.SH,20240911,6.18,0.2759,0.7966,1.14,171.3285,51.4587,1.0285,10.7177,10.8073,4.0453,3.7217,37624.0316,37624.0316,13029.4289,232516.5153,232516.5153,0
47,601898.SH,20240911,12.62,0.2023,1.1999,1.05,8.5658,9.5685,1.1464,0.8671,0.9475,3.2726,4.3978,1325866.34,915200.04,154324.7192,16732433.2108,11549824.5048,0
48,301075.SZ,20240911,16.98,3.5903,3.5903,0.74,72.0608,1124.5144,1.8412,4.0634,4.3222,0.0,0.7265,8000.0,2742.3729,2742.3729,135840.0,46565.4918,0
49,603170.SH,20240911,11.07,0.3679,0.4366,0.81,14.7096,18.1757,3.3779,1.8692,1.7611,2.2584,3.3875,40001.0,15881.0,13380.248,442811.07,175802.67,0
50,688010.SH,20240911,13.75,0.1626,0.3384,0.65,,,1.3356,3.7598,3.9815,,,16056.1578,16056.1578,7717.0769,220772.1698,220772.1698,0
51,688119.SH,20240911,2.97,0.1143,0.1769,0.41,47.7082,,1.0995,1.3301,1.4714,,,112500.0,57150.0,36917.9416,334125.0,169735.5,0
