,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,002225.SZ,20240320,3.41,1.084,1.3618,0.92,15.0038,15.5434,1.0413,0.698,0.6551,1.7595,1.7595,101037.1924,82549.7862,65709.2668,344536.8261,281494.7709,0
1,002644.SZ,20240320,8.35,1.5851,4.131,0.42,40.2469,38.0079,2.438,4.1838,3.6097,0.5988,0.5988,51065.7,51065.7,19594.3324,426398.595,426398.595,0
2,301296.SZ,20240320,9.0,0.9675,1.892,1.12,22.2979,23.7482,1.5139,2.3508,2.1941,0.4111,0.4111,42000.0,27167.9453,13892.2063,378000.0,244511.5077,0
3,002998.SZ,20240320,6.89,2.5085,4.0342,1.29,28.977,16.6816,1.3959,0.9977,0.8931,2.1771,2.1771,32640.2603,24447.3975,15201.5603,224891.3935,168442.5688,0
4,603227.SH,20240320,7.19,0.7647,1.2417,0.82,11.5733,7.4605,1.763,1.1163,0.819,2.0862,2.0862,107169.2689,97407.5458,59988.5496,770547.0434,700360.2543,0
5,603368.SH,20240320,21.55,2.2138,3.0767,1.7,11.1263,9.2178,1.2416,0.4097,0.375,2.3418,2.3418,36219.3871,36023.3371,25920.0576,780527.792,776302.9145,0
6,002292.SZ,20240320,8.43,17.112,19.6708,1.61,,,3.6615,4.692,4.6865,0.0,,147869.9697,97529.664,84843.2123,1246543.8446,822175.0675,0
7,000736.SZ,20240320,10.26,3.2422,6.7998,0.67,210.2312,,3.165,0.1855,0.2052,0.0975,0.0975,69543.3689,69543.3689,33158.674,713514.9649,713514.9649,0
8,002480.SZ,20240320,4.1,0.9223,1.3185,0.55,,,2.0336,1.9119,1.7239,0.0,,76916.867,76729.4084,53674.018,315359.1547,314590.5744,0
9,603088.SH,20240320,7.96,1.6422,3.4877,0.71,24.4234,22.1081,5.1347,5.3589,5.056,2.7646,2.7646,43789.704,43331.4336,20402.4033,348566.0438,344918.2115,0
10,002995.SZ,20240320,19.49,10.3908,14.4461,1.2,1086.4308,,3.4719,1.136,1.7764,0.3665,0.3665,17745.448,11241.7208,8085.9355,345858.7815,219101.1384,0
11,300776.SZ,20240320,47.99,1.4013,1.822,0.89,31.8706,31.6309,4.6787,9.8957,9.2076,0.6121,0.6121,27307.7733,16711.8102,12853.012,1310500.0407,801999.7715,0
12,600293.SH,20240320,2.97,0.6966,1.0108,0.77,,,2.0249,1.8242,1.7604,0.0,,116014.5046,116014.5046,79950.9317,344563.0787,344563.0787,0
13,301049.SZ,20240320,33.48,64.3751,64.3751,1.4,,,3.8781,14.9493,12.8503,0.0,,9425.3334,2568.4034,2568.4034,315560.1622,85990.1458,0
14,300228.SZ,20240320,8.17,4.2481,4.3345,0.94,,,2.6544,2.9292,1.7894,0.0,,57540.6349,54289.8199,53207.8199,470106.9871,443547.8286,0
15,002791.SZ,20240320,38.94,1.8635,2.6506,0.97,190.9834,60.9454,2.5239,1.6371,1.6075,0.2568,0.2568,32154.0,16430.4726,11551.7271,1252076.76,639802.603,0
16,688388.SH,20240320,16.75,1.0314,1.2643,1.17,13.7165,359.1562,1.0219,1.5384,1.4368,,,42623.8028,41180.5038,33593.7758,713948.6969,689773.4387,0
17,300554.SZ,20240320,27.97,23.0876,31.4728,1.05,118.6882,118.6882,3.9413,6.6407,6.6407,0.0,,11421.1577,7654.9935,5615.4819,319449.7809,214110.1682,0
18,605133.SH,20240320,21.88,3.7593,3.7593,0.8,30.4656,25.7948,1.5574,2.6347,2.1147,0.7774,0.7774,18607.9816,6404.5716,6404.5716,407142.6374,140132.0266,0
19,300091.SZ,20240320,2.33,2.7376,4.1667,1.03,,,1.4468,2.2348,2.5865,0.0,,148916.4214,133580.9696,87765.6684,346975.2619,311243.6592,0
20,601033.SH,20240320,14.73,6.0621,6.0621,0.76,18.5295,18.8146,1.3143,4.0255,3.8427,,,90000.0,14549.7539,14549.7539,1325700.0,214317.8749,0
21,301038.SZ,20240320,15.45,7.4817,7.4817,1.08,,,3.2891,2.8455,3.8284,0.0,,17160.0,4933.5,4933.5,265122.0,76222.575,0
22,301239.SZ,20240320,61.38,3.7835,3.7835,1.01,446.4959,37.6676,3.8753,5.3219,3.7347,0.1629,0.1629,14961.9048,7078.9463,7078.9463,918361.7166,434505.7239,0
23,300606.SZ,20240320,24.0,7.8466,11.4022,1.08,130.1249,93.0171,5.2454,8.5086,6.6932,0.0,,14011.7,11758.2437,8091.6459,336280.8,282197.8488,0
