,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,002977.SZ,20240517,28.55,3.0244,4.1622,0.77,68.5225,83.6429,3.1009,20.5071,19.9447,0.5838,0.5838,12012.0,6491.098,4716.598,342942.6,185320.8479,0
1,688065.SH,20240517,51.15,0.325,0.734,0.52,81.4128,72.0173,2.6517,14.1142,13.012,,,58337.8039,58337.8039,25835.6772,2983978.6695,2983978.6695,0
2,002563.SZ,20240517,6.52,0.4941,1.545,0.85,15.6625,15.1824,1.5923,1.2859,1.273,3.0675,7.6687,269409.016,220844.234,70621.6215,1756546.7843,1439904.4057,0
3,300044.SZ,20240517,5.43,10.2102,11.9416,2.38,,,6.469,9.2549,9.1381,0.0,,76386.9228,66813.9963,57126.465,414780.9908,362799.9999,0
4,603219.SH,20240517,15.65,4.0436,5.8649,0.69,33.6379,30.8106,5.42,3.2625,3.2529,1.8257,,56140.0,15528.5245,10706.2716,878591.0,243021.4084,0
5,002264.SZ,20240517,7.22,14.4154,29.5521,2.58,25.8937,22.529,3.1062,1.8406,1.465,0.0,,71992.2983,65415.0559,31909.2546,519784.3937,472296.7036,0
6,688687.SH,20240517,30.19,1.2923,1.8223,0.65,44.2893,43.9108,2.9064,3.655,3.6041,,,17094.4422,17094.4422,12123.08,516081.21,516081.21,0
7,300615.SZ,20240517,10.66,1.5526,2.1867,1.05,33.8682,72.5246,3.8462,3.3167,4.4221,0.9295,0.9295,19170.06,12958.0472,9200.5192,204352.8396,138132.7832,0
8,688459.SH,20240517,9.14,1.0073,1.1535,0.41,39.6265,38.086,1.3163,4.5259,4.4893,,,48000.0,11558.1738,10092.7469,438720.0,105641.7085,0
9,603688.SH,20240517,69.56,1.8162,3.8122,0.7,4.9871,5.742,3.2661,3.498,3.9546,3.1268,3.1268,36127.7126,36127.7126,17211.644,2513043.6885,2513043.6885,0
10,688582.SH,20240517,30.5,2.2253,2.2253,0.62,73.763,71.9288,6.0585,38.4762,37.1603,,,40001.0,4960.1078,4960.1078,1220030.5,151283.2879,0
11,300489.SZ,20240517,19.31,2.0637,3.6848,0.91,,,115.9013,2.6285,2.641,0.0,,13767.2835,13716.3931,7681.8431,265846.2444,264863.5508,0
12,600000.SH,20240517,8.16,0.2366,0.7285,1.55,6.5259,6.2549,0.38,1.381,1.4033,3.9216,3.9216,2935217.7224,2935217.7224,953172.3467,23951376.6148,23951376.6148,0
13,301156.SZ,20240517,14.78,10.9914,14.5715,0.55,34.0379,34.0137,2.8901,4.2543,4.1969,2.2368,5.0724,14519.144,6878.2036,5188.2917,214592.9483,101659.8492,0
14,601901.SH,20240517,8.72,1.3863,2.7489,0.5,33.3498,30.1518,1.554,10.0838,9.792,0.1376,0.1376,823210.1395,823210.1395,415159.4192,7178392.4164,7178392.4164,0
15,002026.SZ,20240517,9.06,1.2913,1.938,0.81,24.26,19.3224,1.16,1.7052,1.6788,0.5518,0.5518,44555.0168,42801.1978,28517.9552,403668.4522,387778.8521,0
16,688249.SH,20240517,14.46,0.322,0.4961,0.69,137.0733,46.6795,1.3508,4.0048,3.461,,,200613.5157,117673.102,76390.6812,2900871.437,1701553.0549,0
17,002412.SZ,20240517,6.03,1.5306,2.6658,0.64,14.8004,14.5731,1.4966,3.1755,3.1627,4.9751,4.9751,50320.0,49784.5,28583.8811,303429.6,300200.535,0
18,601777.SH,20240517,3.25,0.3177,0.8689,0.85,612.6173,,1.4189,2.1915,2.0948,0.0,,456394.4301,452110.0071,165299.0287,1483281.8978,1469357.5231,0
19,920699.BJ,20240517,17.85,11.645,11.645,0.95,20.7459,15.9042,2.9898,2.8138,2.421,,,4562.53,1262.53,1262.53,81441.1605,22536.1605,0
20,301360.SZ,20240517,44.78,3.0386,3.9827,1.11,54.0315,52.2266,2.093,6.5525,6.5253,0.0,,5334.0,2468.0,1883.0,238856.52,110517.04,0
21,000333.SZ,20240517,68.03,0.6116,0.8954,1.45,14.0727,13.6839,3.1277,1.2755,1.2426,3.6223,8.0014,697531.8129,684270.8139,467352.9426,47453089.2316,46550943.4696,0
22,605228.SH,20240517,11.63,3.1786,13.6126,4.31,90.3445,77.1089,3.2859,3.0212,3.0166,0.2748,0.2748,42549.8575,42133.5575,9838.396,494854.8427,490013.2737,0
23,300511.SZ,20240517,3.98,6.2466,7.0122,0.52,,,1.3328,0.7739,0.8532,0.0,,49878.0885,41800.8811,37237.2498,198514.7922,166367.5068,0
24,301148.SZ,20240517,19.36,9.4488,10.0828,1.63,38.8395,43.6352,1.2774,4.0653,4.2713,2.0145,2.0145,11649.708,3848.908,3606.858,225538.3469,74514.8589,0
25,000610.SZ,20240517,13.53,8.008,11.7323,0.71,,,6.8605,5.8259,5.9172,0.0,,23674.7901,23548.3894,16073.1721,320319.9101,318609.7086,0
26,300497.SZ,20240517,11.34,4.529,4.9349,0.62,,,2.5084,3.8747,4.0182,0.0,,55000.4834,44274.1216,40632.3472,623705.4818,502068.5389,0
27,002570.SZ,20240517,3.19,1.0192,1.2239,1.02,72.6052,60.152,2.1858,1.3628,1.3542,0.0,,108004.3333,107999.5333,89936.5862,344533.8232,344518.5112,0
28,600793.SH,20240517,10.17,1.5813,4.1106,0.72,,,3.2091,1.0769,1.1834,0.0,,17690.4002,17690.4002,6805.1482,179911.37,179911.37,0
29,920580.BJ,20240517,5.25,0.534,1.1068,0.49,29.5557,30.6206,1.3465,4.2557,4.308,,,8600.0,5590.3561,2697.237,45150.0,29349.3695,0
30,002229.SZ,20240517,17.72,7.8107,8.7646,0.64,,,5.7834,14.2486,14.002,0.0,,49834.4263,49316.4301,43948.9216,883066.034,873887.1414,0
31,000619.SZ,20240517,5.28,1.85,2.7793,1.16,,,0.8683,0.4019,0.4042,0.0,,44116.8831,36000.0,23962.0607,232937.1428,190080.0,0
32,002790.SZ,20240517,12.91,1.2314,2.2541,0.82,24.6806,22.7297,2.5211,2.4696,2.3332,1.5493,1.5493,41787.23,26068.5313,14241.3313,539473.1393,336544.7391,0
33,300097.SZ,20240517,6.96,3.2502,3.7907,0.87,14.3498,11.4991,3.173,4.2144,4.4873,0.0,,28854.9669,27001.8948,23151.4534,200830.5696,187933.1878,0
34,601918.SH,20240517,9.69,0.6642,1.1677,0.55,11.9005,11.8796,1.7726,1.9543,1.93,1.1352,1.1352,259054.18,259054.18,147363.8996,2510235.0042,2510235.0042,0
35,002985.SZ,20240517,28.09,5.4107,6.6408,1.64,42.8723,59.8217,3.4947,9.7711,10.6001,0.0,,33185.36,20728.4396,16888.8591,932176.7624,582261.8684,0
36,002538.SZ,20240517,5.44,2.5497,3.7778,1.11,38.0952,44.3598,0.8727,1.1866,1.2098,4.7794,4.7794,85355.5763,85355.5763,57607.4963,464334.3351,464334.3351,0
37,603053.SH,20240517,10.48,0.3023,1.5912,0.54,17.7058,17.5471,2.0079,1.8009,1.755,2.8626,2.8626,88889.0,88889.0,16889.0,931556.72,931556.72,0
38,603679.SH,20240517,12.27,7.0239,11.1816,1.67,33.6308,38.3109,2.2614,3.2944,3.354,0.0,,16318.2116,16318.2116,10250.471,200224.4563,200224.4563,0
39,600619.SH,20240517,5.91,0.8282,1.5666,0.88,208.7514,124.154,1.0487,0.374,0.3479,0.1704,0.1704,107776.9006,78917.4798,41721.7386,636961.4825,466402.3056,0
40,300679.SZ,20240517,42.35,0.9996,1.4226,0.83,50.2254,37.981,3.8891,5.7167,5.0347,0.4462,0.4462,42238.49,35599.5568,25014.9194,1788800.0515,1507641.2305,0
41,603757.SH,20240517,21.76,0.3294,0.8964,0.48,12.7101,13.6378,2.1978,1.9304,2.022,4.1375,4.1375,16670.3378,16670.3378,6125.5378,362746.5505,362746.5505,0
42,603516.SH,20240517,37.93,8.7777,13.3029,1.82,437.8916,215.5447,5.7647,15.3427,15.2602,0.2375,0.2375,20184.1779,20184.1779,13318.1939,765585.8677,765585.8677,1
43,600771.SH,20240517,24.86,0.9889,1.1581,0.91,135.0904,117.2619,7.915,9.4771,9.8056,0.0,,48949.1141,48949.1141,41798.2173,1216874.9765,1216874.9765,0
44,000962.SZ,20240517,11.2,2.7054,4.5651,0.36,30.2388,31.7554,2.3097,5.1068,5.2663,0.0,,50522.8262,49565.2248,29373.5448,565855.6534,555130.5178,0
45,002920.SZ,20240517,107.61,0.575,1.3106,0.74,38.6131,37.3047,7.5696,2.7261,2.5337,0.5113,0.7806,55500.61,55151.2655,24198.7655,5972420.6421,5934827.6805,0
46,605500.SH,20240517,7.28,2.0683,2.194,1.22,19.1712,16.9673,1.2113,1.2954,1.2761,1.4717,1.4717,41440.0,10670.8,10059.2478,301683.2,77683.424,0
47,688039.SH,20240517,25.03,1.5219,2.8541,0.74,,,2.2781,8.4213,8.1701,,,11191.6907,11191.6907,5967.8671,280128.0182,280128.0182,0
48,300852.SZ,20240517,23.59,3.0283,8.3609,2.9,16.4399,16.5044,2.3886,2.556,2.5427,1.001,0.9043,14244.7222,13688.2368,4957.7745,336032.9967,322905.5061,0
49,002652.SZ,20240517,2.46,2.4755,3.5375,1.0,39.4468,37.4239,4.9405,2.8985,3.0137,0.0,,51206.4,51165.3543,35805.3543,125967.744,125866.7716,0
50,920662.BJ,20240517,10.65,3.0778,3.0778,0.74,14.8919,17.0125,2.0655,2.7154,2.904,,,8755.0002,2458.0687,2458.0687,93240.7521,26178.4317,0
51,600575.SH,20240517,3.27,1.4745,4.0147,0.99,15.1356,12.9103,1.1236,0.4649,0.4398,0.0,,388626.1065,388626.1065,142729.1911,1270807.3683,1270807.3683,0
