,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600054.SH,20240315,11.89,1.2358,2.9273,0.69,,25.7385,1.9353,10.8417,5.3073,0.0,,72937.944,51330.0,21670.425,867232.1542,610313.7,0
1,603579.SH,20240315,19.01,0.6199,1.3947,0.9,16.0868,13.8832,1.3512,1.3178,1.5178,2.5668,2.5668,13897.4371,13897.4371,6177.3971,264190.2793,264190.2793,0
2,002528.SZ,20240315,7.19,1.8077,3.8485,0.57,,,9.7203,4.6909,5.6392,0.0,,119867.5082,104643.9251,49153.6625,861847.384,752389.8215,0
3,002271.SZ,20240315,17.7,2.1797,3.0395,0.7,21.0238,15.8131,1.5406,1.4281,1.3429,0.5587,0.5587,251846.4191,199549.3996,143106.1109,4457681.6181,3532024.3729,0
4,301152.SZ,20240315,27.95,3.1044,3.4587,0.53,25.7315,,1.4546,1.2778,1.2746,1.0733,1.0733,12198.2307,7510.2307,6741.0,340940.5481,209910.9481,0
5,688520.SH,20240315,45.1,0.5154,2.118,1.07,,,,19.6297,10.6417,,,44533.5714,44326.6606,10786.1564,2008464.0701,1999132.3931,0
6,002823.SZ,20240315,10.07,2.3279,2.8571,0.85,117.0236,80.6965,2.1875,1.0911,0.9929,0.3443,0.3443,28844.4827,17154.2673,13977.0088,290463.9408,172743.4717,0
7,301070.SZ,20240315,30.59,2.8206,3.4469,0.75,65.6169,59.1942,2.3789,6.4972,5.6161,0.0,,6455.52,3504.588,2867.84,197474.3568,107205.3469,0
8,000545.SZ,20240315,2.27,1.8148,2.7627,1.25,,,1.5562,0.8925,0.9849,0.0,,98683.3096,98540.3096,64730.1648,224011.1128,223686.5028,0
9,920062.BJ,20240315,7.2,8.7216,8.7279,1.08,22.9516,17.5206,1.9696,1.5245,1.316,,,18408.6277,10739.3901,10731.5981,132542.1194,77323.6087,0
10,600643.SH,20240315,4.6,0.4139,0.8281,0.71,15.4808,25.6746,0.5834,4.7269,5.3436,1.9448,1.9448,162192.2452,161910.339,80914.7092,746084.3279,744787.5594,0
11,600875.SH,20240315,15.9,0.7662,1.4876,0.91,17.364,15.175,1.3504,0.9149,0.8482,2.1077,2.1077,311749.9457,202330.4059,104217.7296,4956824.1366,3217053.4538,0
12,002299.SZ,20240315,15.55,0.4193,0.888,0.65,47.0553,20.1778,1.8632,1.1497,1.0513,1.2827,1.2827,124340.0295,123070.8429,58114.5401,1933487.4587,1913751.6071,0
13,603613.SH,20240315,20.75,1.1832,1.8064,0.74,13.3137,10.3486,2.2367,0.3722,0.4797,0.7528,0.7528,72233.3313,72233.3313,47310.8196,1498841.6245,1498841.6245,0
14,600688.SH,20240315,2.74,0.4459,1.7481,1.59,,,1.158,0.3586,0.3128,0.0,,1079928.55,732881.35,186935.85,2959004.227,2008094.899,0
15,688153.SH,20240315,56.22,2.2735,3.1838,1.77,440.3221,224.7362,5.8279,10.2756,7.8849,,,41816.5234,10977.1585,7838.6244,2350924.9455,617135.8509,0
16,002806.SZ,20240315,9.09,4.5781,5.3882,1.06,,,1.5608,2.6272,2.4851,0.0,,19014.992,14974.7756,12723.3556,172846.2773,136120.7102,0
17,000020.SZ,20240315,14.72,4.8325,14.1492,0.74,411.555,296.7189,11.3876,6.2732,5.5681,0.0,,28316.1227,18116.5391,6187.5497,416813.3261,266675.4556,0
18,300927.SZ,20240315,12.33,1.3472,4.3823,1.14,27.9014,26.5902,2.6502,2.4142,2.4875,1.0949,1.0949,14436.0,14086.1824,4330.1824,177995.88,173682.629,0
19,600257.SH,20240315,5.21,3.8057,4.863,0.89,,,2.8295,2.2903,2.2004,0.0,,48123.7188,48123.7188,37660.5977,250724.5749,250724.5749,0
20,002061.SZ,20240315,3.71,0.5058,1.0045,0.83,6.1099,7.1898,0.7085,0.2075,0.2191,3.273,3.273,259913.79,259913.79,130860.4774,964280.1609,964280.1609,0
21,603816.SH,20240315,38.79,0.6359,1.4218,1.44,17.594,16.6914,3.4017,1.7701,1.7342,2.8548,2.8548,82189.1519,82189.1519,36758.0021,3188117.2022,3188117.2022,0
22,002878.SZ,20240315,14.54,2.8661,5.8364,0.61,22.675,121.6434,2.4528,1.1533,1.3662,2.9405,2.9405,26098.8227,19693.1075,9670.7552,379476.8821,286337.7831,0
23,605136.SH,20240315,8.01,0.9758,2.3171,0.77,,,1.3107,0.9896,1.0436,0.0,,40045.85,40045.85,16865.0758,320767.2585,320767.2585,0
24,300291.SZ,20240315,5.68,2.7038,4.7267,0.59,257.1821,,1.4176,11.4119,12.1467,0.0,,94188.9651,92875.3219,53127.2279,534993.3218,527531.8284,0
25,002232.SZ,20240315,14.83,2.8937,6.5348,0.73,82.8147,85.8569,4.2461,3.9314,4.6853,0.3372,0.3372,40854.8455,40854.8455,18090.8732,605877.3588,605877.3588,0
26,688279.SH,20240315,105.78,0.6047,0.8438,0.73,68.8036,55.8786,4.086,30.2508,23.751,,,9236.338,5512.6526,3950.3723,977019.8336,583128.392,0
27,000546.SZ,20240315,6.19,6.2936,9.3367,2.02,,,1.0058,0.8593,1.7445,0.0,,77878.1962,71153.1829,47962.4201,482066.0345,440438.2022,0
28,002169.SZ,20240315,6.0,0.6754,0.8636,0.7,111.7997,108.2834,1.4549,2.0097,1.7333,1.6667,1.6667,78779.1994,76376.1867,59730.1496,472675.1964,458257.1202,0
29,002977.SZ,20240315,26.96,2.8698,3.9392,0.78,44.5221,62.1311,2.9691,9.448,19.022,0.6182,0.6182,12012.0,6536.5277,4762.0277,323843.52,176224.7868,0
30,688065.SH,20240315,46.11,0.1994,0.4589,1.14,48.6196,73.2886,2.4092,11.0194,12.7234,,,58337.8039,58337.8039,25345.8672,2689956.1378,2689956.1378,0
31,002563.SZ,20240315,5.59,0.5797,3.7163,0.7,23.642,13.4336,1.3104,1.1297,1.1024,3.5778,3.5778,269409.016,177988.104,27765.4915,1505996.3994,994953.5014,0
32,300044.SZ,20240315,5.72,8.1692,8.4182,0.76,,,5.3304,11.313,9.2561,0.0,,76386.9228,68481.5114,66455.3085,436933.1984,391714.2452,0
33,603219.SH,20240315,14.87,9.0976,12.6449,2.93,24.058,31.1283,5.4558,3.0418,3.1496,1.9214,1.9214,56140.0,15528.5245,11172.289,834801.8,230909.1593,1
34,002264.SZ,20240315,4.49,0.9172,1.8803,1.03,15.7837,30.0626,2.043,1.0697,1.1828,0.0,,71992.2983,65415.0559,31909.2546,323245.4194,293713.601,0
35,688687.SH,20240315,33.0,4.1863,5.903,1.06,67.6335,48.5799,3.2171,4.8632,3.9947,,,17094.4422,17094.4422,12123.08,564116.5926,564116.5926,0
36,300615.SZ,20240315,12.85,2.6401,3.7183,0.7,52.9943,29.2434,4.5343,4.7687,3.2073,0.7711,0.7711,19170.06,12958.0472,9200.5192,246335.271,166510.9065,0
37,688459.SH,20240315,9.09,0.5327,0.61,0.2,37.853,39.4097,1.3105,4.8004,4.5012,,,48000.0,11558.1738,10092.7469,436320.0,105063.7998,0
38,603688.SH,20240315,81.8,1.4255,2.9922,0.83,28.0866,6.3019,4.4204,14.7455,4.4304,2.6589,2.6589,36127.7126,36127.7126,17211.644,2955246.8907,2955246.8907,0
39,688582.SH,20240315,36.03,9.2166,9.2166,1.09,87.137,87.137,6.8188,45.4524,45.4524,,,40001.0,4960.1078,4960.1078,1441236.03,178712.684,0
40,300489.SZ,20240315,16.71,2.6951,4.8316,2.05,,,12.0406,2.4585,2.475,0.0,,13767.2835,13646.6431,7612.0931,230051.3073,228035.4062,0
41,600000.SH,20240315,7.09,0.1008,0.3105,1.24,4.0669,5.3781,0.3451,1.1033,1.1707,4.5134,4.5134,2935217.6848,2935217.6848,953172.3091,20810693.3852,20810693.3852,0
42,301156.SZ,20240315,14.92,3.0195,3.9953,1.26,31.8342,25.4435,2.133,3.4574,3.0867,2.8725,2.8725,11200.0,5322.3535,4022.4213,167104.0,79409.5142,0
43,601901.SH,20240315,7.49,1.004,1.9908,0.89,28.7045,28.7658,1.3738,7.9283,8.178,0.1602,0.1602,823210.1395,823210.1395,415159.4192,6165843.9449,6165843.9449,0
44,002026.SZ,20240315,8.15,1.3399,2.011,0.8,17.5947,37.0541,1.0807,1.4718,1.4486,0.6134,0.6134,44555.0168,42801.1978,28517.9552,363123.3869,348829.7621,0
45,688249.SH,20240315,14.38,1.6885,1.6885,0.35,9.4726,137.3249,1.3475,2.8702,3.9824,,,200613.5157,37554.4964,37554.4964,2884822.3558,540033.6582,0
46,002412.SZ,20240315,5.47,1.7975,3.1574,0.77,16.4215,18.6884,1.4765,3.0047,2.9949,5.4845,5.4845,50320.0,49223.5,28022.8811,275250.4,269252.545,0
47,601777.SH,20240315,3.3,0.495,0.6102,1.17,97.3518,234.6008,1.4679,1.7403,1.9621,0.0,,456394.4301,452110.0071,366757.7021,1506101.6193,1491963.0234,0
48,920699.BJ,20240315,16.49,22.997,22.997,2.26,24.9643,19.161,2.9351,2.8527,2.599,,,4562.53,1262.53,1262.53,75236.1197,20819.1197,0
49,301360.SZ,20240315,56.92,13.8399,13.8399,1.28,45.0192,70.2409,2.7371,8.4413,7.0834,0.0,,5334.0,1263.5354,1263.5354,303611.28,71920.435,0
50,000333.SZ,20240315,64.02,0.3725,0.5456,0.75,15.0984,13.6036,2.8596,1.2974,1.2236,3.8522,3.8522,696987.1538,683634.0734,466716.2021,44621117.5863,43766253.3791,0
51,000996.SZ,20240315,3.18,1.4298,1.7749,1.01,,,2.2679,34.5198,49.3504,0.0,,34500.0,34500.0,27792.24,109710.0,109710.0,0
52,605228.SH,20240315,11.21,4.4035,18.8592,1.52,105.9868,154.4916,3.1932,3.3417,3.2107,0.2848,0.2848,42593.0951,42132.9951,9837.8336,477468.5961,472310.8751,0
53,300511.SZ,20240315,4.15,5.0214,5.6534,1.61,,,1.2953,0.892,0.7917,0.0,,49878.0598,40823.7454,36260.1141,206993.9482,169418.5434,0
54,301148.SZ,20240315,17.26,7.0617,7.5937,1.76,18.8633,22.3498,1.1511,2.6592,3.2217,2.2596,2.2596,11649.708,3848.908,3579.268,201073.9601,66432.1521,0
55,000610.SZ,20240315,13.23,3.5943,5.2659,0.55,,,5.3422,7.9096,5.722,0.0,,23674.7901,23548.3894,16073.1721,313217.473,311545.1918,0
56,300497.SZ,20240315,8.77,1.2381,1.3192,1.03,,,1.8606,2.9282,2.8349,0.0,,55000.4834,44731.3178,41982.0026,482354.2394,392293.6571,0
57,002570.SZ,20240315,3.34,1.1423,1.3883,0.79,,,2.2548,1.4377,1.4339,0.0,,108004.3333,107999.3908,88857.5408,360734.4732,360717.9653,0
58,600793.SH,20240315,9.54,1.1818,3.0721,1.02,57.0302,,2.8197,0.7332,0.7721,0.0,,17690.4002,17690.4002,6805.1482,168766.4179,168766.4179,0
59,920580.BJ,20240315,6.48,3.4635,7.8478,2.66,39.9932,36.0994,1.6833,5.1426,5.0424,,,8600.0,5590.3561,2467.2453,55728.0,36225.5075,0
60,002229.SZ,20240315,29.48,28.354,31.8169,1.29,,,9.3386,26.9246,23.2185,0.0,,49834.4263,49316.4301,43948.9216,1469118.8873,1453848.3593,0
61,000619.SZ,20240315,5.22,1.8246,2.7413,0.96,,,0.8498,0.4196,0.4076,0.0,,44116.8831,36000.0,23962.0607,230290.1298,187920.0,0
62,002790.SZ,20240315,10.98,0.9057,1.658,0.47,21.7511,20.6672,2.2032,2.3414,2.1052,1.8216,1.8216,41787.23,26068.5313,14241.3313,458823.7854,286232.4737,0
63,300097.SZ,20240315,8.37,6.0963,7.1102,0.58,,,3.6354,5.3641,4.8895,0.0,,28854.9669,27001.8948,23151.4534,241516.073,226005.8595,0
64,601918.SH,20240315,7.75,2.4033,4.2248,0.95,9.7256,9.5378,1.489,1.6727,1.5624,1.4194,1.4194,259054.18,259054.18,147363.8996,2007669.895,2007669.895,0
65,002985.SZ,20240315,28.81,1.7135,2.1267,0.96,30.4534,28.3821,2.8859,9.5813,10.3778,0.0,,33185.36,20962.2206,16889.2716,956070.2216,603921.5755,0
66,002538.SZ,20240315,5.06,1.0471,1.5514,0.79,8.1403,28.7523,0.8225,0.8843,1.0039,5.1383,5.1383,85355.5763,85355.5763,57607.4963,431899.2161,431899.2161,0
67,603053.SH,20240315,9.43,0.2263,1.1911,1.01,17.0527,15.9755,1.8919,1.7335,1.6224,3.1813,3.1813,88889.0,88889.0,16889.0,838223.27,838223.27,0
68,603679.SH,20240315,11.21,3.1323,4.9376,0.66,,,2.0828,4.2239,2.921,0.0,,16318.1467,16318.1467,10351.8193,182926.4245,182926.4245,0
69,600619.SH,20240315,5.85,1.3088,2.8262,0.78,177.8235,,1.0569,0.3821,0.3603,0.1721,0.1721,107776.9006,78917.4798,36547.5886,630494.8685,461667.2568,0
70,300679.SZ,20240315,39.68,1.036,1.4741,1.03,37.8176,60.271,3.8545,5.644,5.6619,0.4762,0.4762,42238.49,35599.5568,25019.5444,1676023.2832,1412590.4138,0
71,603757.SH,20240315,23.79,0.9522,2.5913,0.87,15.2091,11.6569,2.5511,2.3634,2.0604,3.7845,3.7845,16670.3154,16670.3154,6125.5154,396586.8034,396586.8034,0
72,603516.SH,20240315,29.31,12.7191,20.2129,1.07,185.129,280.6739,5.4537,14.2542,12.1345,0.335,0.335,18519.6312,18519.6312,11653.6472,542810.3905,542810.3905,0
73,600771.SH,20240315,25.66,1.4119,1.6535,1.07,,,8.3379,11.1083,9.8136,0.0,,48949.1141,48949.1141,41798.2173,1256034.2678,1256034.2678,0
74,000962.SZ,20240315,11.34,3.6021,6.6464,1.23,33.5921,30.9702,2.3927,5.8094,5.1706,0.0,,50522.8262,44083.0532,23891.3732,572928.8491,499901.8233,0
75,002920.SZ,20240315,122.11,1.6937,3.754,1.4,57.2489,46.6795,9.3573,4.5386,3.513,0.4506,0.4506,55502.34,55151.2655,24882.8755,6777390.7374,6734521.0302,1
76,605500.SH,20240315,6.81,1.7276,1.7278,0.91,20.0661,23.1219,1.1801,1.0447,1.2015,1.5733,1.5733,41440.0,10670.8,10670.03,282206.4,72668.148,0
77,688039.SH,20240315,32.86,4.8569,9.1083,0.82,,,2.9287,11.0958,11.0278,,,11191.6907,11191.6907,5967.8671,367758.9564,367758.9564,0
78,300852.SZ,20240315,31.89,2.1487,3.4593,0.91,14.409,14.5058,2.4038,2.6667,2.4847,1.0348,1.0348,10193.076,5730.6536,3559.5419,325057.1936,182750.5433,0
79,002652.SZ,20240315,2.56,5.0304,7.1884,0.74,,,6.2263,2.709,2.9064,0.0,,51206.4,51165.3543,35805.3543,131088.384,130983.307,0
80,920662.BJ,20240315,13.99,26.6196,26.6196,3.38,22.6933,19.4802,2.7486,3.4702,3.567,,,8755.0002,2418.0687,2418.0687,122482.4528,33828.7811,0
81,600575.SH,20240315,2.46,0.8187,2.2291,1.22,27.5512,34.2994,0.8752,0.377,0.4078,0.0,,388626.1065,388626.1065,142729.1911,956020.222,956020.222,0
82,000509.SZ,20240315,3.38,3.365,5.766,1.26,,153.916,21.9654,4.1043,5.1807,0.0,,107312.8052,107312.4808,62627.3953,362717.2816,362716.1851,0
83,603081.SH,20240315,11.69,1.5869,2.8616,0.65,16.6939,26.8215,1.7082,1.6847,1.7426,1.2831,1.2831,40962.7574,40590.8054,22509.1304,478854.634,474506.5151,0
84,600200.SH,20240315,9.27,2.6678,3.2261,0.64,,,3.6164,3.2587,3.0722,0.0,,71228.5832,70955.8129,58676.2367,660288.9663,657760.3856,0
85,601698.SH,20240315,16.52,0.4086,2.731,0.68,75.795,87.1815,4.537,25.5317,26.0705,0.2639,0.2639,422438.5412,422438.5412,63202.296,6978684.7006,6978684.7006,0
86,002847.SZ,20240315,71.51,0.359,0.9751,0.52,46.5029,27.7511,9.6977,4.8454,3.407,1.3759,1.3759,19606.0485,17260.8676,6354.1885,1402028.5282,1234324.6421,0
87,920504.BJ,20240315,18.28,16.6917,16.6917,1.58,29.9935,29.6958,4.1039,5.5518,5.5677,,,4333.31,1098.51,1098.51,79212.9068,20080.7628,0
88,300977.SZ,20240315,14.71,3.6553,3.6553,0.77,143.3296,51.1068,1.5856,3.9298,4.4917,0.2274,0.2274,15276.6542,3877.5918,3877.5918,224719.5833,57039.3754,0
89,300185.SZ,20240315,2.39,0.5695,0.7398,0.61,37.8599,28.6773,1.3745,1.5751,1.5684,1.2552,1.2552,389693.0941,370460.8019,285180.2206,931366.4949,885401.3165,0
90,002746.SZ,20240315,6.31,0.8888,1.3256,0.88,42.3045,18.5447,1.1737,1.0642,0.9183,1.5848,1.5848,86053.8727,70967.6227,47578.8727,542999.9367,447805.6992,0
91,301003.SZ,20240315,21.78,1.2195,2.4448,0.7,18.6951,18.6951,1.8141,4.2617,4.2617,1.3774,1.3774,9905.3333,6755.6887,3369.8309,215738.1593,147138.8999,0
92,600066.SH,20240315,18.9,1.0396,1.7817,1.32,55.1193,24.9238,3.1436,1.9195,1.5141,5.291,5.291,221393.9223,221393.9223,129175.5584,4184345.1315,4184345.1315,0
93,301068.SZ,20240315,33.39,8.017,8.017,4.82,50.7584,51.7719,3.4878,3.5057,3.0804,0.599,0.599,8400.0,3964.6093,3964.6093,280476.0,132378.3045,0
94,300870.SZ,20240315,47.7,3.8899,10.0689,0.67,53.538,52.3369,2.8343,1.7858,1.7293,0.1887,0.1887,10120.0,10120.0,3909.6723,482724.0,482724.0,0
95,600782.SH,20240315,3.64,1.137,2.0833,1.21,10.9428,,0.4313,0.1157,0.1342,2.7318,2.7318,314565.2149,314565.2149,171685.2652,1145017.3822,1145017.3822,0
96,301018.SZ,20240315,27.82,3.6949,4.2047,0.54,44.5175,41.442,2.9369,3.3323,2.9297,0.7149,0.7149,26605.2564,11308.8564,9937.7564,740158.233,314612.385,0
97,300259.SZ,20240315,3.26,0.6801,1.2181,1.08,15.5136,17.4294,1.3554,3.3999,3.5287,4.5445,4.5445,116980.1516,116953.3231,65298.6077,381355.2942,381267.8333,0
98,603676.SH,20240315,8.51,0.6258,2.7529,0.9,20.9271,15.6776,2.7549,2.6479,2.6593,2.7615,2.7615,43516.15,42910.2,9754.128,370322.4365,365165.802,0
99,605303.SH,20240315,8.59,4.2163,4.7993,1.15,,,1.0833,2.6927,2.3267,0.0,,16123.7408,6798.4808,5972.6893,138502.9335,58398.9501,0
100,301413.SZ,20240315,67.6,12.0177,12.0177,0.68,57.2942,60.1878,4.5311,8.1805,7.1755,,,7569.3835,1614.7518,1614.7518,511690.3246,109157.2217,0
101,688539.SH,20240315,39.53,1.6062,1.6062,0.81,64.6805,54.5783,2.9659,19.0447,15.3829,,,13280.0,3009.2827,3009.2827,524958.4,118956.9451,0
102,688479.SH,20240315,18.75,1.6884,1.6884,0.87,25.1062,23.5699,1.4158,4.0903,3.6775,,,14431.74,3463.6224,3463.6224,270595.125,64942.92,0
103,000552.SZ,20240315,3.0,0.5361,1.1644,0.73,5.0664,3.995,1.0093,1.3094,0.9682,4.0208,4.0208,535179.3852,298502.8559,137433.053,1605538.1556,895508.5677,0
104,688719.SH,20240315,56.5,1.8769,1.8769,0.68,67.844,33.2081,2.5504,8.0489,5.5907,,,8248.0,1814.7175,1814.7175,466012.0,102531.5388,0
105,002709.SZ,20240315,21.92,2.552,3.0648,0.65,7.3809,22.1048,3.2064,1.8899,2.7201,2.7373,2.7373,192415.674,138488.6778,115314.1368,4217751.5741,3035671.8174,0
106,920857.BJ,20240315,13.85,3.0528,10.1871,1.05,31.1455,26.7769,2.6024,2.4,2.2853,,,7400.7152,7400.7152,2217.8286,102499.9055,102499.9055,0
107,000068.SZ,20240315,4.16,4.9625,8.8689,0.78,,20.4322,9.7783,3.7776,4.8482,0.0,,100667.1464,100667.1464,56326.7969,418775.329,418775.329,0
108,301135.SZ,20240315,23.7,13.8852,13.8852,4.01,54.6594,62.7781,1.8913,2.3501,2.3515,1.2647,1.2647,10256.95,4945.7,4945.7,243089.715,117213.09,1
109,603026.SH,20240315,37.9,0.9386,1.507,0.67,8.6259,77.7236,1.946,0.9237,1.2291,0.7916,0.7916,20268.0,20268.0,12623.6663,768157.2,768157.2,0
110,002079.SZ,20240315,10.09,1.2527,1.6314,0.76,21.9852,31.8645,2.8895,2.4947,2.2287,0.2874,0.2874,80805.7816,80706.2361,61971.8106,815330.3363,814325.9222,0
111,688335.SH,20240315,10.92,0.5384,1.4162,1.0,13.9866,15.9153,1.2839,2.043,2.7997,,,14769.7741,14769.7741,5615.4419,161285.9332,161285.9332,0
112,002558.SZ,20240315,12.19,2.4947,4.0562,0.84,28.2712,20.7363,1.9844,11.8062,8.8043,2.291,2.291,197354.2406,197354.2406,121376.2615,2405748.1929,2405748.1929,0
113,600458.SH,20240315,10.01,0.8449,1.6545,0.48,23.1487,19.5134,1.4464,0.549,0.483,1.3453,1.3453,82453.8152,80279.8152,40997.6735,825362.6902,803600.9502,0
114,002584.SZ,20240315,8.58,29.266,33.0432,2.04,57.0279,293.1323,2.1436,0.8121,0.7685,0.0,,58521.6422,43249.1796,38305.3122,502115.6901,371077.961,0
115,002318.SZ,20240315,22.49,0.5122,0.8112,1.22,17.0646,14.4753,3.1741,3.3617,2.7703,1.912,1.912,97717.072,95427.6728,60248.0705,2197656.9493,2146168.3613,0
116,000823.SZ,20240315,8.18,1.1094,1.5919,0.67,10.5391,17.5732,0.9868,0.6583,0.7728,1.2225,1.2225,53698.9382,53694.3894,37420.2094,439257.3145,439220.1053,0
117,920429.BJ,20240315,11.96,3.2849,3.3184,1.16,25.8449,16.8493,1.8573,2.3447,1.7657,,,12450.0,4967.88,4917.655,148902.0,59415.8448,0
118,000551.SZ,20240315,8.75,2.5686,4.0011,0.4,21.5636,19.5046,1.54,0.8456,0.8164,0.8,0.8,40398.4805,40138.1861,25768.0807,353486.7044,351209.1284,0
119,600792.SH,20240315,4.45,2.535,8.594,0.97,,29.5841,1.2871,0.5842,0.6006,0.0,,98992.36,98992.36,29199.9171,440516.002,440516.002,0
120,300176.SZ,20240315,5.29,1.3177,1.9036,0.89,192.7241,1164.0947,2.2961,1.3488,1.235,0.0,,38728.08,38728.08,26808.2764,204871.5432,204871.5432,0
121,000016.SZ,20240315,3.42,1.5553,2.5395,0.55,,,1.1669,0.2781,0.4141,0.0,,240794.5408,159659.38,97784.6868,823517.3295,546035.0796,0
122,300339.SZ,20240315,24.7,5.5394,5.8524,0.61,186.6173,238.5583,5.9295,6.6129,6.7317,0.0,,79641.0841,77768.6667,73609.4256,1967134.7773,1920886.0675,0
123,600287.SH,20240315,4.88,2.8772,5.8915,0.55,35.683,28.1545,1.2,0.5229,0.5885,1.8443,1.8443,43884.7974,43679.6074,21331.3119,214157.8113,213156.4841,0
124,688387.SH,20240315,6.7,2.2323,2.2323,1.08,,,3.4941,3.3103,2.9052,,,341875.0,66722.1075,66722.1075,2290562.5,447038.1203,0
125,600151.SH,20240315,5.65,1.0426,1.6741,1.05,,,1.5054,0.9204,0.7745,0.0,,143425.2287,143425.2287,89318.9076,810352.5422,810352.5422,0
126,000536.SZ,20240315,3.06,2.6109,5.0238,0.96,,,2.8788,3.602,7.516,0.0,,276603.2803,276308.2516,143599.2221,846406.0377,845503.2499,0
127,688269.SH,20240315,29.17,1.8207,1.8207,0.72,17.2434,33.2634,3.8479,2.0256,2.111,,,13070.4,8183.7,8183.7,381263.568,238718.529,0
128,002885.SZ,20240315,14.19,2.3023,3.3449,0.69,27.1848,38.658,2.6763,1.4977,1.3872,0.5026,0.5026,27275.6438,23249.8436,16002.4895,387041.3855,329915.2807,0
129,002289.SZ,20240315,4.68,0.7821,1.2951,1.25,,,5.2215,9.7093,8.6586,0.0,,28025.3733,26419.9233,15956.0045,131158.747,123645.241,0
130,600901.SH,20240315,4.77,0.643,1.5819,0.93,8.4067,7.718,1.1992,4.6648,4.2805,5.2343,5.2343,425017.8641,423711.1945,172243.1945,2027335.2118,2021102.3978,0
131,002353.SZ,20240315,31.93,1.7002,2.0437,1.21,14.5623,13.2855,1.6917,2.8654,2.3498,1.0335,1.0335,102385.5833,69343.5365,57690.005,3269171.6748,2214139.1204,0
132,300435.SZ,20240315,13.42,0.6921,1.1535,0.84,18.5006,16.0668,1.6728,1.5792,1.6488,0.7402,0.7402,38319.06,36633.858,21979.5784,514241.7852,491626.3744,0
133,300084.SZ,20240315,6.12,1.4176,1.5091,0.95,172.537,39.5112,2.2516,3.841,3.3626,0.0,,39379.5738,32975.2181,30975.218,241002.9917,201808.3348,0
134,002365.SZ,20240315,7.26,1.1071,1.2413,0.78,15.2434,85.149,1.0471,1.4629,1.8731,1.3774,1.3774,29468.25,24415.4926,21775.8694,213939.495,177256.4763,0
135,300653.SZ,20240315,24.77,1.5182,2.6937,1.07,24.0438,24.9895,4.9242,10.2917,10.7767,2.4223,2.4223,18000.0,18000.0,10145.1626,445860.0,445860.0,0
