,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,300739.SZ,20230525,13.91,0.7168,1.9057,0.71,22.8063,26.0969,2.3954,2.1107,2.244,1.915,2.5162,29876.9726,29090.2001,10941.975,415588.6889,404644.6834,0
1,600894.SH,20230525,7.38,0.4083,0.9399,0.98,12.3843,12.0467,0.7246,0.8985,0.9349,3.1165,3.1165,85994.6895,85994.6895,37358.4966,634640.8085,634640.8085,0
2,002623.SZ,20230525,28.75,2.2921,4.502,1.94,68.4629,64.8909,1.765,1.8063,1.7493,0.2087,,19906.25,19863.6125,10113.355,572304.6875,571078.8594,0
3,688036.SH,20230525,115.05,0.3974,1.3528,0.65,37.2391,41.8086,5.6569,1.985,2.064,,,80395.035,80395.035,23618.4873,9249448.7768,9249448.7768,0
4,920346.BJ,20230525,7.01,0.0626,0.0626,0.42,16.2627,16.6371,1.3401,2.799,2.7966,,,8068.2603,2827.1603,2827.1603,56558.5047,19818.3937,0
5,300939.SZ,20230525,31.99,4.4683,4.4683,0.84,24.1059,23.2574,3.0233,3.4782,3.5151,1.2504,1.2504,12000.0,6589.2,6589.2,383880.0,210788.508,0
6,603236.SH,20230525,75.2,2.1575,3.0501,0.68,22.818,39.0104,3.9465,0.9987,0.9932,0.757,0.757,18898.2076,18898.2076,13367.2958,1421145.2115,1421145.2115,0
7,920033.BJ,20230525,36.4,0.9735,1.2184,1.37,32.0595,26.9415,5.8118,9.5286,8.3633,,,9164.25,2910.392,2325.392,333578.7,105938.2688,0
8,000576.SZ,20230525,10.2,0.5357,0.9662,0.8,37.8102,39.0417,2.5408,10.137,10.2592,0.0,,44263.1734,42947.3029,23812.3029,451484.3687,438062.4896,0
9,301076.SZ,20230525,20.27,1.4283,1.8434,0.98,25.4968,25.381,2.603,6.8497,6.6255,1.4596,3.7365,13452.4,6932.8025,5371.8925,272680.148,140527.9067,0
10,920957.BJ,20230525,5.13,0.15,0.2288,0.79,15.3471,18.3161,1.4918,1.1283,1.1937,,,10730.1334,2371.0908,1554.7708,55045.5843,12163.6958,0
11,000786.SZ,20230525,23.82,0.377,0.6989,0.96,12.8313,12.7048,1.8683,2.0188,2.0073,2.7498,2.7498,168950.7842,163245.036,88051.2122,4024407.6796,3888496.7575,0
12,600467.SH,20230525,2.44,0.7095,1.168,1.26,59.7858,61.2077,1.0604,2.9882,2.9508,0.5738,0.5738,146099.4304,146099.4304,88752.3314,356482.6102,356482.6102,0
13,603336.SH,20230525,6.3,1.0514,2.0431,1.39,58.3025,63.7428,2.49,2.4399,2.4393,0.0,,43873.0556,43873.0556,22577.4653,276400.2503,276400.2503,0
14,300962.SZ,20230525,17.31,1.2782,1.6174,0.87,42.4211,42.1006,4.9858,13.5552,13.4952,1.4443,1.4443,26400.1897,12090.1959,9554.8386,456987.2837,209281.291,0
