,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603105.SH,20230327,15.88,2.3738,3.7747,1.48,41.4552,41.4552,4.498,12.2177,12.2177,0.4408,0.4408,50000.0,50000.0,31444.0,794000.0,794000.0,0
1,688092.SH,20230327,28.06,3.7021,3.7243,0.92,31.2622,36.7134,3.1056,5.2189,5.6015,,,5929.8731,2697.7539,2681.6455,166392.2392,75698.9744,0
2,002121.SZ,20230327,9.25,2.7661,3.6598,0.75,,,19.7538,4.0733,4.2505,0.0,,140834.9147,139932.2994,105763.7703,1302722.961,1294373.7695,0
3,002282.SZ,20230327,8.02,4.7631,8.0849,0.59,19.2729,26.6076,1.2851,2.7551,2.9461,1.8703,1.8703,54394.4364,40412.1853,23808.11,436243.3799,324105.7261,0
4,001223.SZ,20230327,71.0,6.5546,6.5546,0.88,20.7075,22.4106,2.6949,8.4774,8.3268,,,6668.0,1668.0,1668.0,473428.0,118428.0,0
5,300460.SZ,20230327,12.39,3.1373,3.9071,1.12,29.7921,,2.8679,5.3087,7.4205,0.7217,0.7217,28080.4251,28080.4251,22547.6871,347916.467,347916.467,0
6,000638.SZ,20230327,6.86,2.1287,3.4244,0.87,34.8855,43.1736,13.3341,6.5827,7.766,0.0,,30940.0,30815.905,19155.905,212248.4,211397.1083,0
7,002069.SZ,20230327,3.64,0.361,0.5641,0.87,352.46,64.7042,43.3754,1.2428,1.2743,0.0,,71111.2194,69434.0173,44437.8828,258844.8386,252739.823,0
8,300099.SZ,20230327,7.17,1.9971,2.5627,0.93,27.8156,34.7779,2.213,7.0107,7.3929,0.0,,73726.5255,50882.2004,39652.4387,528619.1878,364825.3769,0
9,301051.SZ,20230327,63.67,2.1467,2.5056,1.05,32.6861,,1.9368,2.714,3.0601,1.5706,1.5706,8000.0,4701.6,4028.25,509360.0,299350.872,0
10,603109.SH,20230327,15.44,0.6619,2.0453,0.84,16.6691,17.7886,2.0315,1.3267,1.2696,1.8516,1.8516,20945.064,20698.3056,6698.3056,323391.7882,319581.8385,0
11,002873.SZ,20230327,13.64,2.521,3.9436,0.68,31.4503,27.1455,3.3926,3.2624,2.8927,0.6285,0.6285,23196.9454,22228.4085,14209.6919,316406.3353,303195.4919,0
12,688190.SH,20230327,78.53,0.8431,1.5395,0.72,78.6937,41.5675,4.668,10.0707,6.5108,,,12000.0,5511.6,3018.6,942360.0,432825.948,0
13,920139.BJ,20230327,10.32,0.261,0.2886,1.3,39.4087,39.4087,2.6788,9.9943,9.9943,,,26680.0,12458.2216,11267.8971,275337.6,128568.8469,0
14,002310.SZ,20230327,2.05,0.8072,1.1313,1.06,,,0.6032,0.525,0.8821,0.0,,268546.2004,260525.9137,185889.2517,550519.7108,534078.1231,0
15,300415.SZ,20230327,21.03,1.8352,2.7598,0.87,19.1042,23.865,4.2915,2.7904,2.6563,2.3794,2.3794,46877.2684,42170.3944,28041.1125,985828.9545,886843.3942,0
16,002569.SZ,20230327,6.21,0.4804,0.6673,0.82,27.4691,,5.0188,3.2052,4.7651,0.0,,14401.0,13967.535,10055.535,89430.21,86738.3924,0
17,600279.SH,20230327,4.19,1.2683,2.6902,1.79,34.8556,34.8556,0.8759,1.0023,1.0023,0.4773,0.4773,118686.6283,86992.419,41013.9003,497296.9726,364498.2356,0
18,002682.SZ,20230327,4.57,1.5594,2.1046,1.08,194.9658,,1.3695,0.5174,0.534,0.0,,56236.8594,55812.2993,41354.0178,257002.4475,255062.2078,0
19,600802.SH,20230327,5.57,0.7581,1.1141,1.15,6.4048,,1.578,0.7058,0.8003,1.5799,1.5799,45824.84,45824.84,31183.1693,255244.3588,255244.3588,0
20,300805.SZ,20230327,8.55,2.0367,5.6596,0.66,,,2.2435,1.2711,1.5383,0.0,,42323.0,42323.0,15230.84,361861.65,361861.65,0
21,300520.SZ,20230327,25.96,13.8122,18.7187,1.12,61.14,58.8534,4.1398,3.7181,3.1924,0.3814,0.3814,24632.226,23174.1797,17099.7702,639452.587,601601.705,0
22,002330.SZ,20230327,6.2,1.1014,1.8662,1.2,90.2563,74.4267,1.6331,1.2614,1.6962,0.1613,0.1613,63679.479,63517.8715,37487.4674,394812.7698,393810.8033,0
23,688577.SH,20230327,49.26,2.2578,2.2578,0.73,36.4958,43.3364,3.0774,4.9268,4.2169,,,5408.932,1908.932,1908.932,266443.9903,94033.9903,0
24,301151.SZ,20230327,18.13,1.6832,1.6832,1.03,15.8071,20.9791,1.5305,2.9039,3.0654,2.096,2.096,16767.429,4200.0,4200.0,303993.4878,76146.0,0
25,603599.SH,20230327,31.72,1.1192,1.9883,1.38,13.9424,8.9802,2.5231,3.7165,2.5662,3.1981,3.1981,65025.5389,64903.8113,36534.854,2062610.0939,2058748.8944,0
26,000547.SZ,20230327,11.58,2.1659,2.6986,0.79,28.7337,49.1295,2.0137,4.4669,5.4324,0.2079,0.2079,159846.8269,158556.0486,127261.836,1851026.2555,1836079.0428,0
27,002453.SZ,20230327,11.82,3.2803,4.6252,0.87,,,4.9606,2.6482,2.7818,0.0,,88323.8589,62550.3286,44362.728,1043988.0122,739344.8841,0
28,002493.SZ,20230327,12.91,0.8308,2.657,2.3,10.1938,16.0347,2.6386,0.7384,0.4792,1.1531,1.1531,1012552.5,949828.125,296988.5019,13072052.775,12262281.0938,0
29,002810.SZ,20230327,22.35,1.1571,1.8534,0.93,23.2256,21.5555,4.0646,4.9046,4.4357,0.4476,0.4476,34244.604,31641.5613,19755.3411,765366.8994,707188.8951,0
30,605080.SH,20230327,47.32,1.948,1.948,1.18,21.7991,20.3027,2.6985,5.6801,4.8782,0.951,0.951,10112.36,3362.36,3362.36,478516.8752,159106.8752,0
31,300590.SZ,20230327,13.34,6.2918,9.758,0.86,39.2612,33.3813,3.6846,6.6329,5.8339,0.748,0.748,45780.8473,33801.1855,21794.5255,610716.503,450907.8146,0
32,300697.SZ,20230327,10.78,2.1509,3.476,1.07,33.7383,34.0887,3.8313,1.6503,1.5726,1.4842,1.4842,33280.0,15058.9975,9318.13,358758.4,162335.9931,0
33,300400.SZ,20230327,17.96,2.9948,3.3633,0.89,54.4861,97.3612,6.1127,4.4052,5.4081,2.75,2.75,24262.58,18192.0143,16198.7888,435755.9368,326728.5768,0
34,600365.SH,20230327,3.53,0.6208,0.7429,0.52,398.9044,,4.2867,2.2137,2.0862,0.0,,42540.0,40000.0,33421.6792,150166.2,141200.0,0
35,603606.SH,20230327,48.65,2.2633,3.7342,1.23,39.719,39.719,6.0898,4.7735,4.7735,0.7194,0.7194,68771.5368,68771.5368,41682.4194,3345735.2653,3345735.2653,0
36,688468.SH,20230327,12.79,0.6506,1.1914,1.02,35.9267,33.6037,3.715,10.8944,11.0233,,,40100.0,27294.9994,14905.34,512879.0,349103.0423,0
37,600663.SH,20230327,10.21,0.7141,3.1862,1.94,9.5547,37.9715,1.9133,2.9692,3.5018,5.24,5.24,403419.744,293346.144,65745.5777,4118915.5862,2995064.1302,0
38,002552.SZ,20230327,17.44,1.6455,4.2752,0.38,1193.1836,1065.2114,3.5041,21.5115,12.1466,0.0,,43561.2051,23134.4046,8904.4168,759707.4169,403464.0162,0
39,300344.SZ,20230327,7.98,8.6153,15.6293,0.97,198.6364,,9.138,9.1689,8.5617,0.0,,64170.6416,63921.1391,35235.2226,512081.72,510090.69,0
40,688401.SH,20230327,47.94,9.2008,9.2008,0.85,122.2033,53.0599,4.756,12.95,9.9909,,,13333.36,2975.5003,2975.5003,639201.2784,142645.4844,0
41,300226.SZ,20230327,42.73,4.8994,6.7243,1.19,64.3859,72.4003,6.5944,0.1742,0.1459,0.1666,0.1666,26818.4597,25793.133,18793.2405,1145952.783,1102140.5731,0
42,300627.SZ,20230327,29.91,1.0855,1.9511,1.02,54.4072,44.2725,6.7396,8.4144,7.1086,0.7127,0.7127,53540.6672,42260.6634,23511.7383,1601401.356,1264016.4423,0
43,600082.SH,20230327,3.34,1.6347,2.3267,1.41,214.3475,117.4055,1.2607,2.3674,3.338,0.0,,64611.5826,63433.5412,44566.648,215802.6859,211868.0276,0
