,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603908.SH,20240612,22.39,0.7279,1.8399,0.72,19.5742,19.0949,4.0177,1.4359,1.4233,3.8142,7.6425,9336.6,9336.6,3693.6686,209046.474,209046.474,0
1,300287.SZ,20240612,1.84,5.4682,5.5921,0.76,,,1.948,3.2071,3.9119,0.0,,143527.3808,129219.486,126357.423,264090.3807,237763.8542,0
2,603169.SH,20240612,4.8,0.5263,1.0985,0.78,40.7859,40.0618,1.9759,1.2147,1.2167,0.0,,130629.1798,130629.1798,62585.2094,627020.063,627020.063,0
3,920523.BJ,20240612,10.64,0.642,0.7284,0.57,20.2218,13.9857,2.2803,3.1117,2.7289,,,10130.1369,5936.4417,5232.7119,107784.6566,63163.7397,0
4,002199.SZ,20240612,5.21,5.0691,8.996,0.92,,,4.467,7.3212,7.1251,0.0,,24344.2363,24344.2363,13717.5658,126833.4711,126833.4711,1
5,002758.SZ,20240612,8.5,0.2757,0.6079,0.69,11.6373,12.7773,0.9976,0.1083,0.1092,3.536,3.5294,52154.7799,51823.3849,23497.9486,443315.6292,440498.7717,0
6,688307.SH,20240612,19.82,1.2104,1.2724,0.59,48.0076,36.0615,2.1173,4.6038,4.4608,,,8800.0,5704.9322,5426.828,174416.0,113071.7562,0
7,603341.SH,20240612,41.5,10.1566,10.1566,0.91,31.8866,29.7793,3.7376,0.71,0.579,,1.2048,46509.6544,4655.7739,4655.7739,1930150.6576,193214.6169,0
8,300784.SZ,20240612,90.49,48.8114,48.8114,,67.2231,67.0648,6.8002,10.8396,10.5895,,,5623.76,1406.0,1406.0,508894.0424,127228.94,0
9,688553.SH,20240612,13.82,0.6799,0.877,1.64,41.8795,39.6015,1.5337,6.3146,6.2816,,,42360.0,29113.5369,22568.8373,585415.2,402349.08,0
