,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,605376.SH,20240426,21.7,1.9106,3.6275,0.65,36.9864,183.069,3.4968,7.6039,9.201,1.3825,1.3825,26160.0,26160.0,13778.38,567672.0,567672.0,0
1,600996.SH,20240426,6.9,1.1259,2.4208,1.6,748.2707,,1.7213,2.2433,2.3226,0.0,,121069.353,121069.353,56310.0314,835378.5357,835378.5357,0
2,600132.SH,20240426,66.5,1.3965,3.4911,1.38,24.0791,24.0791,15.0379,2.1724,2.1724,3.9098,3.9098,48397.1198,48397.1198,19358.848,3218408.4667,3218408.4667,0
3,002096.SZ,20240426,12.09,0.758,1.4966,0.63,23.6588,23.6588,2.1491,1.7795,1.7795,0.2481,0.2481,124044.077,48843.4856,24739.6044,1499692.8909,590517.7409,0
4,600845.SH,20240426,39.77,0.4272,1.3234,0.71,37.4345,36.1496,7.986,7.4014,6.935,1.6753,1.6753,240367.4671,173524.2769,56013.092,9559414.1666,6901060.4923,0
5,000153.SZ,20240426,8.18,8.1558,11.2794,4.94,17.051,16.946,1.4001,0.6353,0.6482,1.2228,1.2228,33202.623,31915.273,23077.0105,271597.4561,261066.9331,0
6,002086.SZ,20240426,2.67,0.6463,2.5995,0.9,,,,8.3114,10.8594,0.0,,195894.65,89094.65,22152.531,523038.7155,237882.7155,0
7,300020.SZ,20240426,6.39,3.6175,4.0501,1.29,73.1764,52.4728,1.1074,3.1503,2.7132,0.0,,79467.7974,76663.9584,68475.6577,507799.2254,489882.6942,0
8,605567.SH,20240426,8.61,1.9219,2.1933,1.07,21.7288,76.7293,1.536,0.6901,0.6226,1.7422,1.7422,20000.0,12358.805,10829.305,172200.0,106409.3111,0
9,000506.SZ,20240426,5.08,16.1008,25.595,0.82,18.654,39.6964,6.5382,17.0284,16.4243,0.0,,92901.7761,92867.0961,58418.9526,471941.0226,471764.8482,0
10,603527.SH,20240426,8.39,4.4793,7.2942,1.39,23.1455,24.8612,1.3641,0.3507,0.3431,2.3838,2.3838,31697.12,31697.12,19464.9037,265938.8368,265938.8368,0
11,688655.SH,20240426,9.2,2.1055,2.3461,0.83,26.4788,88.5315,1.7723,2.7598,2.6454,,,13339.0,7056.87,6332.95,122718.8,64923.204,0
12,600988.SH,20240426,19.14,4.2692,4.9955,0.96,39.6143,39.6143,5.1767,4.4104,4.4104,0.0,,166391.1378,166391.1378,142198.5632,3184726.3775,3184726.3775,0
