,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600729.SH,20240813,18.83,0.8613,0.882,0.67,6.3921,7.4992,1.2227,0.4427,0.4719,3.2428,7.1093,44633.8271,19279.9458,18827.7715,840454.9643,363041.3794,0
1,300467.SZ,20240813,12.51,1.0222,1.0727,0.51,86.5017,91.2564,4.1612,6.8578,7.4181,0.0,,20320.4897,16480.601,15704.947,254209.3261,206172.3185,0
2,002529.SZ,20240813,4.97,5.4116,6.6112,0.83,,,3.0283,4.0811,4.3835,0.0,,26000.0,26000.0,21282.5,129220.0,129220.0,0
3,300928.SZ,20240813,30.22,1.3666,1.6436,0.59,,,2.0146,2.5151,2.8007,0.6618,0.4964,8000.0,5301.3103,4408.0795,241760.0,160205.5973,0
4,300773.SZ,20240813,11.92,1.7208,2.5889,1.6,20.8368,26.0759,2.5311,1.6069,1.6033,0.0,4.1946,80002.0,73433.5413,48809.1696,953623.84,875327.8123,0
5,001301.SZ,20240813,37.04,1.3448,1.8184,2.12,13.3711,15.0763,1.7224,2.2014,2.2482,2.6875,2.1578,26096.135,15941.36,11789.53,966600.8404,590467.9744,0
6,301050.SZ,20240813,45.9,1.6103,1.8222,0.54,26.3101,25.5513,3.0971,9.0663,8.0153,0.3254,0.8712,17496.7506,13466.1264,11900.2095,803100.8525,618095.2018,0
7,000829.SZ,20240813,7.92,1.7824,2.8146,0.44,97.0489,207.0256,2.7124,0.0856,0.0827,0.404,0.3157,102510.0438,102412.9669,64854.1551,811879.5469,811110.6978,0
8,688498.SH,20240813,95.39,1.8261,1.8261,0.56,418.4941,448.6765,3.8739,56.4542,48.0635,,,8546.167,5931.478,5931.478,815218.8701,565803.6864,0
9,920510.BJ,20240813,11.04,0.8667,1.1741,0.65,57.1661,46.4749,4.8581,9.6347,9.008,,,18421.3929,8750.188,6459.088,203372.1776,96602.0755,0
10,603261.SH,20240813,31.04,11.4962,11.4962,0.8,,,3.0391,10.3073,10.8518,0.4378,,7790.7622,2629.7276,2629.7276,241825.2587,81626.7447,0
11,688211.SH,20240813,23.92,0.1235,0.1558,0.37,150.9675,,0.878,1.6083,1.5656,,,13160.8698,6500.8698,5150.8698,314808.0056,155500.8056,0
12,002726.SZ,20240813,7.15,1.2191,2.0364,0.85,,,5.7549,0.5793,0.624,0.0,,107915.9939,107711.2439,64483.6439,771599.3564,770135.3939,0
13,600143.SH,20240813,6.86,0.4134,0.5612,0.71,57.8439,150.6197,1.121,0.3822,0.3757,3.3359,1.4577,267064.9486,257362.2343,189591.0391,1832065.5474,1765504.9273,0
14,600569.SH,20240813,1.43,0.1414,0.4262,0.83,,,0.7568,0.0974,0.1007,0.0,,287242.1386,287242.1386,95273.75,410756.2582,410756.2582,0
15,002585.SZ,20240813,4.54,1.0514,1.3677,0.76,,,0.5692,0.9892,0.97,4.3964,0.6573,115248.5496,89293.3457,68643.8405,523228.4152,405391.7895,0
16,600809.SH,20240813,188.88,0.2742,0.8681,0.55,22.0755,19.3937,8.0104,7.217,6.6628,1.7577,2.3136,121996.4222,121996.4222,38540.1603,23042684.2251,23042684.2251,0
17,301228.SZ,20240813,10.41,13.3257,15.5172,2.27,,,1.6054,3.3416,3.2915,0.0,,12000.0,5486.498,4711.6405,124920.0,57114.4442,0
18,002700.SZ,20240813,10.95,0.5643,1.1733,0.62,46.6693,46.7328,5.9917,6.9306,6.8077,0.5365,0.6438,42242.688,42229.6455,20311.2455,462557.4336,462414.6182,0
19,688192.SH,20240813,38.72,0.6172,0.6364,0.52,,,23.104,176.2989,93.2411,,,41565.312,12308.4983,11937.4011,1609408.8806,476585.0542,0
20,300945.SZ,20240813,9.01,5.6934,10.0972,0.98,29.4696,27.5419,1.5207,1.2271,1.1353,0.9188,1.3541,26195.1029,23818.9522,13430.4206,236017.8771,214608.7593,0
21,002110.SZ,20240813,2.87,0.3004,0.7179,1.15,,,0.3466,0.1468,0.1492,1.7262,,245157.6238,242907.6227,101648.7803,703602.3803,697144.8771,0
22,002831.SZ,20240813,23.18,0.2241,0.3185,0.57,14.9986,14.6197,2.0136,1.4169,1.3663,2.7791,4.0196,93051.3553,52099.3272,36659.1937,2156930.4159,1207662.4045,0
23,300739.SZ,20240813,11.65,1.4449,3.6277,1.03,34.658,40.8667,1.9986,2.1988,2.2757,2.9381,1.6791,30549.5719,30161.1819,12012.9568,355902.5126,351377.7691,0
24,600894.SH,20240813,11.07,1.1489,2.6446,0.97,12.7001,13.1054,1.0887,1.31,1.3025,1.6001,4.8004,87385.8595,85994.6895,37358.4966,967361.4647,951961.2128,0
25,002623.SZ,20240813,15.86,0.4645,0.9123,1.03,37.806,39.4837,1.0006,0.8701,0.8521,1.223,3.0576,19906.25,19863.6125,10113.355,315713.125,315036.8943,0
26,688036.SH,20240813,76.99,0.3168,0.9484,0.93,15.7009,13.0941,4.9835,1.3956,1.2338,,,112919.128,112919.128,37725.8829,8693643.6647,8693643.6647,0
27,920346.BJ,20240813,11.58,3.1042,3.1042,0.7,23.9509,21.964,2.1964,4.0831,3.9354,,,8068.2603,2712.6103,2712.6103,93430.4543,31412.0273,0
28,300939.SZ,20240813,28.4,1.8201,3.3147,0.67,27.8667,29.7336,2.6081,3.4255,3.4896,1.4085,1.3917,12000.0,12000.0,6589.2,340800.0,340800.0,0
29,603236.SH,20240813,42.45,1.1916,1.6847,0.74,123.8197,40.0571,3.126,0.8103,0.7651,1.6827,0.2563,26457.4906,26457.4906,18714.2141,1123120.476,1123120.476,0
30,920033.BJ,20240813,14.4,0.3827,0.89,0.75,11.4525,12.443,2.5405,3.8825,4.3549,,,11913.525,8338.8062,3585.0982,171554.76,120078.8093,0
31,000576.SZ,20240813,5.8,0.5327,0.9764,0.76,,,1.5662,7.8609,8.0364,0.0,,43814.9272,42350.139,23106.399,254126.5778,245630.8062,0
32,301076.SZ,20240813,16.97,2.7093,3.0132,0.68,24.4573,29.2807,2.0656,5.2431,5.3612,2.7197,0.8839,13452.4,6932.7275,6233.5805,228287.228,117648.3857,0
33,605033.SH,20240813,11.74,3.1246,3.1246,1.13,27.577,48.5113,1.3944,2.2707,2.3818,1.8739,1.2777,13520.0,3380.0,3380.0,158724.8,39681.2,0
34,000816.SZ,20240813,1.8,0.9397,1.2652,0.76,,,1.2449,2.0035,2.113,0.0,,144701.3318,143689.1572,106718.6872,260462.3972,258640.483,0
35,300538.SZ,20240813,14.15,3.0981,3.9299,0.77,98.8327,105.9693,2.4191,0.7905,0.7866,0.212,0.2827,18191.8573,11489.1442,9057.597,257414.7808,162571.3904,0
36,300766.SZ,20240813,8.99,1.4872,1.6255,0.76,,,2.3208,8.2008,8.3374,0.5562,,39217.2757,35567.3038,32540.5288,352563.3085,319750.0612,0
37,688021.SH,20240813,8.31,1.2081,2.0232,0.95,,,0.715,1.9111,2.0766,,,7641.3717,7641.3717,4562.8844,63499.7988,63499.7988,0
38,001210.SZ,20240813,12.49,1.2363,1.9669,1.03,133.5313,88.0915,1.2192,1.6866,1.6089,3.058,0.3336,13067.723,7941.8801,4991.9973,163215.8603,99194.0824,0
39,688468.SH,20240813,6.27,0.4992,1.0687,0.73,17.0651,16.6631,1.8852,5.6472,5.5177,,,40110.8,40110.8,18736.2488,251494.716,251494.716,0
40,600663.SH,20240813,8.5,0.1412,0.7236,0.68,39.1414,40.4371,1.7474,4.0123,3.7294,1.1842,1.2654,503515.3679,293346.144,57263.2427,4279880.6272,2493442.224,0
41,002552.SZ,20240813,11.07,0.5556,1.385,0.85,24.4177,15.2881,2.3959,1.4869,1.4506,0.0,,40854.2039,31560.2482,12659.5432,452256.0372,349371.9476,0
42,300344.SZ,20240813,3.04,0.9591,1.739,0.93,,,5.362,10.2083,16.4565,0.0,,64170.6416,63921.1391,35255.2226,195078.7505,194320.2629,0
43,688401.SH,20240813,20.58,0.81,1.1016,0.9,26.7391,24.6424,2.8255,5.9174,5.578,,,19333.372,11339.9721,8338.3851,397880.7958,233376.6258,0
44,300226.SZ,20240813,16.37,1.0806,1.4626,0.6,21.9195,22.4313,2.6155,0.061,0.061,0.4072,0.4887,32182.1516,30953.3301,22868.2138,526821.8217,506706.0137,0
45,300627.SZ,20240813,28.99,1.1836,1.768,0.6,35.2111,30.1438,5.0193,5.9047,5.3529,0.9192,1.2073,54552.3833,45016.158,30137.5278,1581473.5919,1305018.4204,0
46,600082.SH,20240813,1.99,0.96,1.3665,0.78,101.3188,2900.8218,0.7341,2.7863,2.8491,0.0,0.3015,64611.5826,63433.5412,44566.648,128577.0494,126232.747,0
47,603958.SH,20240813,8.07,1.8819,5.1562,0.84,,150.3757,2.2069,2.1804,2.0709,0.0,,21936.0,21936.0,8006.1196,177023.52,177023.52,0
48,301429.SZ,20240813,14.3,1.7186,2.1518,0.82,35.5001,31.9776,1.2693,2.7466,2.6892,1.7762,1.7762,11822.0,4404.1133,3517.5133,169054.6,62978.8202,0
49,605180.SH,20240813,11.16,0.6447,2.2426,0.65,67.8908,52.3491,1.7011,7.8787,6.9718,1.3785,0.7168,16900.0,16900.0,4858.75,188604.0,188604.0,0
