,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603109.SH,20231128,16.82,1.1775,3.3955,1.21,17.1155,13.7876,1.9965,1.3512,1.288,1.7043,1.7884,20888.784,20792.9148,7210.7148,351349.3469,349736.8269,0
1,002873.SZ,20231128,13.1,2.3345,3.5752,1.03,27.1929,32.1436,2.5836,2.7881,3.0505,0.6558,0.7643,23148.9753,22408.9128,14632.5462,303251.5764,293556.7577,0
2,688190.SH,20231128,71.41,1.2801,2.297,1.43,37.7988,27.3192,3.9158,5.9205,4.981,,,12000.0,5631.6,3138.6,856920.0,402152.556,0
3,920139.BJ,20231128,14.21,6.7673,7.4316,1.14,54.2633,48.8276,3.4788,13.7616,12.5734,,,26680.0,13272.1227,12085.7982,379122.8,188596.8636,0
4,002310.SZ,20231128,2.14,2.208,3.0168,0.79,,,1.9404,1.7037,3.4916,0.0,,268546.2004,268354.086,196403.9206,574688.8689,574277.744,0
5,300415.SZ,20231128,18.97,1.5675,2.3238,1.17,21.9229,20.0644,3.4401,2.4155,2.3541,2.639,1.8452,46857.1084,42305.8267,28537.5508,888879.3463,802541.5325,0
6,002569.SZ,20231128,8.7,3.4528,4.7933,1.38,,,9.8436,9.0582,10.4167,0.0,,14401.0,13988.1425,10076.1425,125288.7,121696.8398,0
7,600279.SH,20231128,4.42,0.6356,1.8394,1.14,36.7689,29.6095,0.9204,1.0573,1.0013,0.4525,0.905,118686.6283,118686.6283,41013.9003,524594.8971,524594.8971,0
8,002682.SZ,20231128,5.72,6.4376,9.0804,0.38,,,1.854,0.6442,0.7444,0.0,,56236.8594,56236.0194,39868.7379,321674.8358,321670.031,0
9,600802.SH,20231128,5.38,0.8295,1.2189,0.82,,,1.9186,0.9517,1.1258,1.6357,,45824.84,45824.84,31183.1693,246537.6392,246537.6392,0
10,300805.SZ,20231128,9.32,5.7088,10.4371,2.14,,,2.592,1.8137,1.8118,0.0,,42323.0,28713.92,15705.6512,394450.36,267613.7344,0
11,300520.SZ,20231128,22.75,4.1144,5.5322,1.22,,,3.6808,2.3449,1.9868,0.4333,,24738.57,23280.3437,17313.9342,562802.4675,529627.8192,0
12,002330.SZ,20231128,5.87,1.6932,2.869,0.93,118.0054,394.0129,1.5405,1.2142,1.0885,0.1706,,63604.984,63517.8715,37487.4674,373361.2561,372849.9057,0
13,688577.SH,20231128,72.8,2.7058,7.4788,1.35,66.123,133.1029,4.4964,6.2539,6.097,,,5420.6616,5420.6616,1961.1333,394624.1645,394624.1645,0
14,301151.SZ,20231128,21.4,4.2499,5.1133,0.52,35.8129,45.0354,1.7721,3.9064,3.7924,1.7476,0.9198,17037.402,5456.7429,4535.3237,364600.4028,116774.2981,0
15,603599.SH,20231128,16.27,0.5447,0.9344,0.73,6.3956,8.2796,1.5819,1.6342,1.9647,4.454,5.7078,91026.9345,90865.3358,52968.7955,1481008.2243,1478379.0135,0
16,000547.SZ,20231128,9.13,0.8656,1.0876,0.49,420.825,,1.7557,4.2226,5.7237,0.2637,0.3846,159846.8269,158835.0696,126409.5592,1459401.5296,1450164.1854,0
17,002453.SZ,20231128,12.25,1.2979,1.705,0.9,,,6.2899,3.6894,19.5504,0.0,,81236.7126,60829.5048,46306.1453,995149.7294,745161.4338,0
18,002493.SZ,20231128,10.88,0.144,0.4607,0.61,32.9821,,2.4407,0.3811,0.3636,1.3682,1.3401,1012552.5,949828.125,296988.5019,11016571.2,10334130.0,0
19,002810.SZ,20231128,19.65,0.9905,1.5857,0.68,19.0106,24.2393,3.3355,3.9025,4.2844,0.5093,1.5274,34228.704,31667.0497,19780.8295,672594.0336,622257.5266,0
20,605080.SH,20231128,23.21,1.7014,1.7014,0.81,15.4288,22.2953,1.738,3.4742,4.0379,1.3849,0.677,14157.304,4707.304,4707.304,328591.0258,109256.5258,0
21,300590.SZ,20231128,11.93,3.0732,4.6151,1.47,33.0866,43.9855,3.1503,5.4615,5.9218,0.8345,1.0038,45881.111,34590.5387,23033.8787,547361.6542,412665.1267,0
22,300697.SZ,20231128,13.66,20.6018,1673.1513,1.57,40.2165,31.614,4.4325,2.1374,2.0573,1.1713,1.3177,33280.0,15308.5975,188.4975,454604.8,209115.4419,0
23,300400.SZ,20231128,18.11,2.8451,4.2517,0.53,49.313,77.5701,5.4926,5.5537,5.5378,2.7272,,24262.58,24098.915,16126.0132,439395.3238,436431.3507,0
24,600365.SH,20231128,3.99,1.0273,1.299,0.81,,,5.5894,2.077,1.8789,0.0,,42740.0,41016.0,32435.8092,170532.6,163653.84,0
25,603606.SH,20231128,41.94,1.8011,3.0911,1.33,34.2408,31.0814,4.6621,4.1152,4.3089,0.8345,0.5961,68771.5368,68771.5368,40070.8186,2884278.2534,2884278.2534,0
26,002140.SZ,20231128,8.84,0.4202,1.0225,0.81,21.6895,18.969,1.6053,1.0042,0.7323,1.3063,1.1312,70818.2622,53806.5946,22110.3545,626033.4378,475650.2963,0
27,002472.SZ,20231128,27.44,1.3569,1.6122,0.78,40.2063,30.7125,3.06,3.4226,2.9683,0.1994,0.2871,85289.7452,75725.2627,63734.1666,2340350.6083,2077901.2085,0
28,300751.SZ,20231128,109.28,1.6425,2.2804,2.11,35.3213,34.2623,4.3959,7.339,4.8792,0.5327,0.856,27858.8469,19041.3791,13715.0011,3044414.7892,2080841.908,0
29,002200.SZ,20231128,7.87,0.3246,0.5058,0.55,135.7541,304.9998,47.7946,2.4806,2.3584,0.0,,18413.289,18413.289,11817.427,144912.5844,144912.5844,0
30,002068.SZ,20231128,11.71,3.4464,6.3474,1.58,981.1116,,2.8768,0.8776,0.9254,0.0,,74141.2396,73482.6696,39897.6359,868193.9157,860482.061,0
31,002128.SZ,20231128,14.25,0.613,1.3669,1.23,8.012,7.4089,1.0573,1.1922,1.1984,3.0079,3.5088,224157.3493,211357.3493,94788.8466,3194242.2275,3011842.2275,0
32,002236.SZ,20231128,19.87,0.9854,1.1455,0.66,28.1631,20.3208,2.0617,2.1417,2.0668,1.2351,2.776,329446.899,195900.9434,168522.6486,6546109.8831,3892551.7454,0
33,300254.SZ,20231128,10.5,2.7977,3.0787,0.62,,,4.5206,3.0603,3.3073,0.0,,24161.8563,22363.2864,20321.8717,253699.4912,234814.5072,0
34,603486.SH,20231128,43.92,0.4911,1.4932,0.79,14.91,21.4624,3.8737,1.6525,1.6097,2.493,2.0343,57658.738,56920.117,18719.9253,2532371.773,2499931.5386,0
35,002714.SZ,20231128,38.78,0.506,0.7623,0.79,15.9765,21.3838,3.3012,1.6979,1.6686,0.6228,1.8889,546535.0511,363609.2567,241359.6457,21194629.2817,14100766.9748,0
36,688419.SH,20231128,39.4,4.4405,4.4405,0.66,56.4731,71.086,3.3997,12.0146,16.9182,,,8200.0,1947.5,1947.5,323080.0,76731.5,0
37,300225.SZ,20231128,11.86,2.478,2.9088,0.62,,,7.4617,8.9689,8.519,0.0,,48920.53,47505.709,40470.435,580197.4858,563417.7087,0
38,300988.SZ,20231128,22.88,7.1543,7.1543,0.89,38.5169,38.2777,2.8607,2.247,2.2011,0.6905,0.6906,14029.7357,5774.8997,5774.8997,321000.3528,132129.7051,0
39,002494.SZ,20231128,5.38,2.4916,2.7847,0.81,,,1.6327,6.3785,5.954,0.0,,37731.0718,28677.0438,25659.0344,202993.1663,154282.4956,0
40,601512.SH,20231128,8.25,0.2045,1.0763,0.68,7.6914,7.7019,0.8907,2.6078,2.891,3.697,3.903,149889.0,149889.0,28479.0,1236584.25,1236584.25,0
41,688571.SH,20231128,7.48,1.0765,2.5192,0.76,39.1043,27.1144,2.1714,2.7308,2.6976,,,41600.0,24337.04,10400.0,311168.0,182041.0592,0
42,002575.SZ,20231128,5.78,0.7422,0.8135,0.74,328.8309,214.3362,4.274,43.7256,89.2917,0.0,,64272.0,57589.95,52542.95,371492.16,332869.911,0
43,600650.SH,20231128,9.76,0.7718,1.7463,1.23,10.3015,43.8889,1.3951,2.5784,2.5734,0.7377,2.9713,55161.0107,39056.0075,17261.2122,538371.4644,381186.6332,0
44,300157.SZ,20231128,3.67,1.7076,2.2569,0.67,,,,5.7415,4.2644,0.0,,72558.8257,69739.6157,52764.0998,266290.8903,255944.3896,0
45,600651.SH,20231128,3.59,0.4744,0.7629,0.83,28.8998,759.8467,3.7566,2.6996,4.543,0.0,,250702.8015,139686.4378,86850.8184,900023.0574,501474.3117,0
46,605033.SH,20231128,18.87,5.188,5.188,1.43,17.5839,24.6485,2.2641,2.8158,3.2891,1.0069,1.1659,13520.0,3380.0,3380.0,255122.4,63780.6,0
47,000816.SZ,20231128,3.12,0.8984,1.2111,1.1,,,2.0744,3.716,3.2899,0.0,,144701.3318,143689.1572,106593.6872,451468.1552,448310.1705,0
48,300538.SZ,20231128,20.3,6.3173,7.9337,0.5,241.7816,139.3503,3.4653,1.3602,1.1233,0.1478,0.1478,18191.8573,11431.6424,9102.6319,369294.7032,232062.3407,0
49,300766.SZ,20231128,16.78,4.4246,5.0084,0.84,254.5385,1138.5538,4.0004,12.7231,14.9502,0.293,0.2931,39875.005,36225.6481,32002.9446,669102.5839,607866.3751,0
50,688021.SH,20231128,23.11,0.9518,1.5819,1.39,,451.754,1.9013,8.7648,5.6122,,,7728.3584,7728.3584,4649.8711,178602.3626,178602.3626,0
51,001210.SZ,20231128,20.95,2.7424,3.5644,2.32,23.7359,25.0605,1.7944,2.6192,2.5808,2.1877,2.1877,10889.7692,4843.0416,3726.1729,228140.6647,101461.7215,0
