,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603519.SH,20230310,11.9,0.5791,1.362,1.08,28.8509,5.904,2.5944,1.9973,2.102,3.3613,3.3613,26632.7839,26632.7839,11324.5567,316930.1284,316930.1284,0
1,300153.SZ,20230310,7.76,0.7962,1.2929,0.94,294.1734,189.091,3.1488,2.6058,2.6301,0.0,,32000.0,31801.054,19584.484,248320.0,246776.179,0
2,000861.SZ,20230310,2.23,0.6572,0.912,0.9,,,1.5135,4.5879,4.2593,0.0,,250924.4757,236819.7394,170652.5055,559561.5808,528108.0189,0
3,688035.SH,20230310,61.44,5.5344,5.5344,1.19,115.1627,71.2271,3.9637,14.9559,9.412,,,14224.0,2947.4728,2947.4728,873922.56,181092.7288,0
4,301025.SZ,20230310,11.39,3.8635,3.9794,1.39,67.7951,64.2907,6.9921,8.7818,8.3368,0.7369,0.7369,40030.94,9582.8708,9303.81,455952.4066,109148.8984,0
5,002083.SZ,20230310,4.86,1.3517,2.2372,0.74,14.6353,15.5539,1.0602,0.7748,0.7412,6.1667,6.1667,82217.7701,81189.735,49056.1462,399578.3627,394582.1121,0
6,301311.SZ,20230310,20.55,8.5372,8.5372,0.63,49.4089,42.2613,2.8439,2.5759,2.6076,,,24000.0,5690.8675,5690.8675,493200.0,116947.3271,0
7,600335.SH,20230310,8.93,1.0166,3.4503,1.15,52.1531,42.4717,1.2091,0.304,0.3314,0.7635,0.7635,149578.8692,145687.5351,42926.7069,1335739.302,1300989.6884,0
8,300537.SZ,20230310,15.89,13.6219,15.7238,1.78,,,4.5259,4.9559,5.4484,0.0,,19302.7584,13719.0245,11885.1529,306720.831,217995.2993,0
9,300658.SZ,20230310,8.84,1.4004,1.9978,0.57,145.5462,81.9855,1.7389,1.9625,1.9151,0.0,,27730.3421,19092.6729,13382.6459,245136.2242,168779.2284,0
10,002733.SZ,20230310,18.48,2.1586,3.4279,0.81,,,2.7341,2.2828,1.9199,0.0,,38421.4913,36528.8704,23002.3084,710029.1592,675053.525,0
11,688071.SH,20230310,59.23,1.5539,2.0164,1.2,74.3721,115.9034,8.5687,13.4537,12.3992,,,7284.4774,4075.282,3140.504,431459.5964,241378.9529,0
12,601665.SH,20230310,4.23,0.8189,0.8387,0.73,6.3831,5.4014,0.6502,1.9059,1.7514,4.3499,4.3499,458083.3334,231965.0824,226503.1066,1937692.5003,981212.2986,0
