,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,003035.SZ,20240509,5.06,0.5207,1.1575,0.79,61.681,60.1585,2.807,6.4145,6.3551,0.2905,0.2905,378787.8787,225787.8787,101575.7575,1916666.6662,1142486.6662,0
1,600803.SH,20240509,18.62,0.2417,0.8088,0.56,8.1358,8.5911,2.3363,0.4013,0.4017,2.7339,2.7339,309839.7607,283614.1085,84741.2015,5769216.3442,5280894.7003,0
2,605055.SH,20240509,5.09,0.9182,4.1764,0.54,60.2189,52.8825,1.9624,1.4479,1.4287,0.0,,44000.0,44000.0,9673.4268,223960.0,223960.0,0
3,603338.SH,20240509,69.54,1.1297,2.6337,0.92,18.8584,19.0343,3.838,5.5785,5.4489,0.719,0.719,50634.7879,50634.7879,21719.4099,3521143.1506,3521143.1506,0
4,605111.SH,20240509,40.72,6.6423,8.6246,2.47,37.576,33.8928,3.3012,8.2228,8.2339,0.7175,,29816.8303,29696.0313,22870.8409,1214141.3298,1209222.3945,0
5,301029.SZ,20240509,25.73,3.9418,5.7941,1.49,27.2476,30.9191,4.6902,5.1586,5.4686,0.9719,0.9719,57770.8128,29794.9291,20269.515,1486443.0133,766623.5257,0
6,688611.SH,20240509,35.75,2.0466,4.4474,1.62,59.2678,72.3595,3.3002,13.8622,14.2763,,,7826.0,7826.0,3601.3975,279779.5,279779.5,0
7,003022.SZ,20240509,17.77,0.4207,1.832,1.01,53.1984,67.7313,3.3573,3.5017,3.5482,1.1255,0.4502,133556.8,133556.8,30669.6,2373304.336,2373304.336,0
8,000558.SZ,20240509,2.52,2.0719,3.3892,0.86,57.8153,42.6021,2.9278,12.7314,12.2495,0.0,,128922.3949,128868.4608,78779.6647,324884.4351,324748.5212,0
9,300334.SZ,20240509,5.93,1.8615,3.1462,1.19,,,3.1498,8.8887,8.978,0.0,,30206.5356,30202.9761,17869.9596,179124.7561,179103.6483,0
10,688518.SH,20240509,14.59,4.6664,5.46,1.22,17.2786,21.8226,1.6262,1.4084,1.4239,,,33904.1895,33904.1895,28976.6293,494662.1248,494662.1248,0
11,301016.SZ,20240509,17.23,6.5483,6.5483,0.6,38.1274,38.414,2.0354,5.948,6.0276,1.2768,1.2768,12000.0,3000.0,3000.0,206760.0,51690.0,0
12,600661.SH,20240509,10.64,4.2198,7.3322,0.81,,,29.5825,3.1571,2.8886,0.0,,28654.883,28654.883,16491.542,304887.9551,304887.9551,0
13,603466.SH,20240509,10.98,1.6809,3.2453,0.75,23.1291,29.2558,2.7075,2.7784,2.9384,0.3188,0.3188,59477.7927,59477.7927,30805.5339,653066.1638,653066.1638,0
14,300294.SZ,20240509,34.21,2.0362,2.8953,1.63,72.6436,78.7065,2.3564,6.5047,7.5181,0.5846,0.8769,50424.8738,42594.0163,29955.8545,1725034.9327,1457141.2976,0
15,002595.SZ,20240509,41.16,0.3047,0.6186,0.68,20.4257,19.3552,3.6629,4.5952,4.5192,0.9087,0.9087,80000.0,79476.5,39143.5801,3292800.0,3271252.74,0
16,688285.SH,20240509,7.19,1.2121,1.2121,0.47,49.075,65.92,1.6786,2.249,2.451,,,37628.9913,9410.0,9410.0,270552.4474,67657.9,0
17,600973.SH,20240509,4.31,0.8977,1.6708,0.62,190.5137,468.2862,1.5524,0.135,0.1361,0.0,,137136.6248,137136.6248,73682.941,591058.8529,591058.8529,0
18,600645.SH,20240509,21.87,11.6567,15.1345,5.42,96.137,93.694,2.7961,6.4376,6.3567,0.0,,46794.889,46777.0165,36027.7493,1023404.2224,1023013.3509,1
19,600180.SH,20240509,4.91,1.4978,4.0867,1.14,18.1305,27.4688,0.6667,0.1331,0.147,2.6008,2.6008,108662.7464,108662.7464,39825.5628,533534.0848,533534.0848,0
20,689009.SH,20240509,38.71,2.7961,3.3474,1.27,46.2757,38.6397,5.1858,2.7071,2.488,,,71487.103,51547.5563,43058.7073,2767265.7571,1995405.9044,0
21,002469.SZ,20240509,5.94,1.1368,1.5104,0.7,13.6586,13.0934,1.4917,1.4504,1.4951,4.2088,9.2593,64886.263,61530.958,46310.7422,385424.4022,365493.8905,0
22,600999.SH,20240509,14.65,0.2011,0.4947,0.49,14.5373,14.7095,1.1656,6.4277,6.5803,1.2628,1.2628,869652.6806,742200.5272,301633.7568,12740411.7708,10873237.7235,0
23,002936.SZ,20240509,1.92,0.6489,0.9024,0.75,9.4355,10.713,0.3993,1.2773,1.2697,0.0,,909209.1358,669870.6952,481678.0101,1745681.5407,1286151.7348,0
24,300430.SZ,20240509,18.6,10.4281,14.8744,1.78,29.8752,28.4645,2.3325,4.3226,4.2398,0.1075,0.1075,27318.4096,25867.3859,18134.9788,508122.4186,481133.3777,0
25,301062.SZ,20240509,10.96,2.1444,2.3028,1.15,58.2938,45.3765,3.6896,4.1145,3.9433,0.365,0.365,40039.4358,23931.8724,22286.2902,438832.2164,262293.3215,0
26,300463.SZ,20240509,13.9,1.2284,1.4606,0.81,27.2323,26.925,1.3134,2.9399,3.0022,2.4964,2.4964,61246.959,49534.9783,41662.051,851332.7301,688536.1984,0
