,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,000599.SZ,20241206,5.34,2.7413,4.6742,1.17,,,2.5156,0.9368,0.968,0.0,,81675.8987,81674.0487,47898.7387,436149.2991,436139.4201,0
1,688560.SH,20241206,14.97,1.3675,2.1631,0.98,,,1.0784,2.1582,3.0395,,,20130.1918,20130.1918,12726.4218,301348.9712,301348.9712,0
2,002863.SZ,20241206,4.9,2.7007,3.9638,1.07,39.7448,38.2366,1.0706,0.6653,0.6389,0.1701,0.3673,59865.5104,59865.5104,40788.6556,293341.001,293341.001,0
3,601700.SH,20241206,5.04,1.5615,3.1568,0.95,83.7268,50.4308,2.1445,1.6814,1.5332,0.1984,0.9921,114224.67,114224.67,56502.4,575692.3368,575692.3368,0
4,603378.SH,20241206,7.21,1.3423,3.9487,0.57,51.3527,,1.8703,0.9935,1.2631,1.0465,0.5977,42859.6642,42859.6642,14569.3197,309018.1789,309018.1789,0
5,002919.SZ,20241206,15.66,4.3104,7.2872,1.5,59.3166,3285.5028,4.7788,2.5488,3.1643,0.0,0.797,26652.6066,26438.8172,15638.6344,417379.8194,414031.8774,0
6,601319.SH,20241206,7.46,0.2864,3.405,2.14,14.4869,8.5467,1.2326,0.5965,0.5462,2.2252,2.0913,4422399.0583,3549775.6583,298560.3196,32991096.9749,26481326.4109,0
7,600610.SH,20241206,5.72,3.9871,6.2974,1.05,,,94.5947,5.0792,5.5027,0.0,,107127.4605,70872.6705,44872.6705,612769.0741,405391.6753,0
8,002215.SZ,20241206,10.26,2.4555,3.045,1.05,43.7695,23.2745,2.6691,2.5035,2.0815,1.4472,1.4726,100519.131,79400.9515,64030.4262,1031326.2841,814653.7624,0
9,600694.SH,20241206,21.55,2.9641,4.8786,0.67,13.3556,11.5098,0.7807,0.9202,0.9715,2.1093,4.2185,31305.2571,31305.2571,19020.4513,674628.2905,674628.2905,0
10,600121.SH,20241206,4.77,5.7694,11.9962,1.24,181.7341,40.577,3.5232,1.3443,1.3248,0.0,,121841.2038,121841.2038,58597.2758,581182.5421,581182.5421,0
11,920367.BJ,20241206,23.33,33.9709,71.3342,2.29,36.2816,60.5094,3.505,7.6366,10.0306,,,7086.125,4178.1867,1989.745,165319.2963,97477.0957,0
12,000752.SZ,20241206,7.92,0.8986,1.1072,0.74,,40.4945,15.4048,6.2009,5.35,0.0,,26375.8491,26375.8491,21407.3042,208896.7249,208896.7249,0
13,301272.SZ,20241206,38.28,2.7071,4.5044,1.17,25.6307,28.5058,2.214,4.0361,3.8509,0.0,1.3323,5851.57,3132.85,1882.82,223998.0996,119925.498,0
14,301606.SZ,20241206,35.35,8.292,8.292,0.99,37.8488,31.9031,5.341,3.054,2.5478,,0.8487,41490.9806,3120.8287,3120.8287,1466706.1642,110321.2945,0
15,601162.SH,20241206,5.13,6.6887,8.801,0.82,144.719,,1.9288,12.9739,20.4836,0.0,,866575.7464,866575.7464,658594.757,4445533.579,4445533.579,0
