,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,000900.SZ,20240626,3.66,0.4135,0.7737,0.96,10.2365,10.1189,0.5143,0.7023,0.7732,2.7322,6.8306,151782.8334,151776.0834,81118.1949,555525.1702,555500.4652,0
1,600958.SH,20240626,7.91,0.2755,0.4302,0.85,24.4061,30.385,0.8948,3.9326,4.1324,1.8963,1.8963,849664.5292,746948.2864,478386.8038,6720846.426,5908360.9454,0
2,603529.SH,20240626,28.79,0.8088,2.7285,1.75,13.1917,13.1528,3.1881,1.1796,1.2077,4.2287,1.2087,86193.5348,84265.2248,24978.6548,2481511.8669,2425995.822,0
3,002519.SZ,20240626,4.91,1.5524,2.3374,1.01,29.5916,25.3579,1.7523,4.9013,5.0421,2.0367,2.0367,112643.0898,111629.9876,74140.6486,553077.5709,548103.2391,0
4,300020.SZ,20240626,1.81,6.1222,6.875,0.87,,,0.3409,1.2303,1.3741,0.0,,79467.7974,76663.9584,68270.1117,143836.7133,138761.7647,0
5,605567.SH,20240626,7.82,1.7726,2.0229,1.32,,,1.4736,0.5593,0.5933,1.9182,,20000.0,12358.805,10829.305,156400.0,96645.8551,0
6,000506.SZ,20240626,1.08,0.4553,0.7238,0.06,33.4253,26.3901,1.5302,3.5282,3.808,0.0,,92901.7761,92867.0961,58418.9526,100333.9182,100296.4638,-1
7,603527.SH,20240626,7.13,1.2389,2.0175,0.77,19.6696,21.1276,1.1883,0.2981,0.2915,2.805,4.9088,31697.12,31697.12,19464.9037,226000.4656,226000.4656,0
8,688655.SH,20240626,11.07,8.3781,17.1318,0.99,109.6262,247.7183,2.1637,3.1816,3.2147,,,13339.0,13339.0,6523.31,147662.73,147662.73,0
9,600988.SH,20240626,16.41,1.6863,1.9731,0.91,33.964,29.3859,4.3528,3.7813,3.6465,0.0,0.3019,166391.1378,166391.1378,142198.5632,2730478.5713,2730478.5713,0
10,600647.SH,20240626,1.52,2.758,4.6496,1.18,29.9335,,0.5194,1.9229,0.9333,0.0,,13914.355,13914.355,8253.7095,21149.8196,21149.8196,0
11,002548.SZ,20240626,4.1,0.9643,1.4254,0.95,,,2.3035,0.817,0.8249,0.0,,80509.3658,80447.1492,54423.9892,330088.3998,329833.3117,0
12,301131.SZ,20240626,36.24,4.9185,4.9185,0.62,46.6071,38.497,2.1582,1.172,1.1328,0.5519,1.021,4778.0,2307.4208,2307.4208,173154.72,83620.9298,0
13,000605.SZ,20240626,4.64,1.5106,2.5359,1.0,81.3216,67.4505,0.7582,0.887,0.8737,0.431,0.431,35265.86,33764.3688,20112.5221,163633.5904,156666.6712,0
14,000913.SZ,20240626,16.18,1.9088,3.2408,0.82,18.3682,16.0857,1.9505,1.672,1.6682,1.4845,3.9567,52677.85,45732.605,26935.4653,852327.613,739953.5489,0
15,601233.SH,20240626,15.99,0.9571,1.4984,0.82,48.3713,20.6488,1.0692,0.4665,0.4389,0.0,,241111.9493,227230.9637,145143.087,3855380.0693,3633423.1096,0
16,920357.BJ,20240626,12.66,4.3551,6.3753,0.63,23.5459,32.1169,3.0277,2.8665,2.7722,,,8008.0,3396.38,2320.149,101381.28,42998.1708,0
