,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,301179.SZ,20231110,26.75,2.6439,2.6439,0.72,28.2273,26.0485,2.7842,7.41,5.9825,0.9697,1.0728,23917.8528,6097.8528,6097.8528,639802.5624,163117.5624,0
1,002909.SZ,20231110,7.98,0.966,1.6796,0.96,292.6859,147.5942,3.4682,2.0509,2.224,0.6183,0.6247,37275.2452,36176.3029,20804.8264,297456.4567,288686.8971,0
2,688638.SH,20231110,61.21,1.833,1.833,0.59,32.3698,31.2666,2.2212,3.429,2.1578,,,4000.0,894.736,894.736,244840.0,54766.7906,0
3,002043.SZ,20231110,9.54,1.2831,2.1833,0.63,17.9884,15.6124,2.6828,0.8984,0.913,4.5337,5.2689,83980.6372,69177.681,40653.7616,801175.2789,659955.0767,0
4,688563.SH,20231110,61.53,0.6136,0.6136,0.66,62.579,50.9829,2.8015,11.8561,10.2205,,,45000.0,6810.6541,6810.6541,2768850.0,419059.5468,0
5,000833.SZ,20231110,5.89,0.7503,0.9181,0.95,13.3251,255.1782,1.1942,1.1522,1.0939,2.309,1.0017,66840.1851,37808.5022,30896.5315,393688.6902,222692.078,0
6,600833.SH,20231110,12.32,10.274,18.6626,5.18,19.1453,21.7229,2.7483,1.0348,1.2422,0.5682,1.5828,22308.6347,22308.6347,12281.1613,274842.3795,274842.3795,0
7,603680.SH,20231110,9.42,0.1815,1.4311,0.78,37.2054,27.5016,1.4774,2.0889,1.9982,1.5924,0.8493,78371.8767,78371.8767,9941.4267,738263.0785,738263.0785,0
8,002188.SZ,20231110,6.52,1.3955,1.8586,0.8,30.9488,58.1421,14.5218,6.2268,5.549,0.0,,29253.8575,24088.3257,18087.0255,190735.1509,157055.8836,0
9,000778.SZ,20231110,3.92,0.6615,1.0871,0.55,9.3328,11.2756,0.6202,0.3275,0.343,3.8239,3.314,399005.8776,389625.7692,237096.3953,1564103.0402,1527333.0153,0
10,300593.SZ,20231110,16.64,0.6202,0.659,0.62,31.6847,57.6835,2.8962,5.2275,6.0903,0.3118,0.5544,53830.4782,44510.366,41886.4182,895739.1572,740652.4902,0
11,603530.SH,20231110,15.32,0.5126,2.8554,0.88,134.8014,54.9658,3.9767,8.9805,7.6969,0.6527,0.3264,43226.3327,43226.3327,7759.3327,662227.417,662227.417,0
12,688357.SH,20231110,55.3,1.1628,1.9694,0.76,23.2622,23.1742,2.8183,5.3908,4.4429,,,8322.9797,8322.9797,4913.9797,460260.7774,460260.7774,0
13,301389.SZ,20231110,19.33,5.8675,5.8675,0.51,32.4534,47.6373,2.4763,14.5573,19.9832,,3.6213,28350.0,7087.5,7087.5,548005.5,137001.375,0
14,002107.SZ,20231110,6.46,1.0558,2.152,0.78,34.7231,43.5265,4.6383,3.6743,3.8112,4.0248,,57720.96,56961.665,27947.0287,372877.4016,367972.3559,0
15,603833.SH,20231110,87.2,0.1863,0.7257,0.71,19.7581,17.6605,3.1092,2.363,2.3323,2.0069,2.0245,60915.2431,60915.2431,15637.4077,5311809.1983,5311809.1983,0
16,600545.SH,20231110,2.8,1.0272,1.9983,0.36,,,1.5382,0.9798,0.8563,0.0,,178791.2222,178791.2222,91911.2545,500615.4222,500615.4222,0
17,002676.SZ,20231110,5.13,8.9592,14.4144,4.39,87.2682,101.39,3.1481,1.7586,1.5872,0.0,,72000.0,71996.4834,44749.3431,369360.0,369341.9598,1
18,600758.SH,20231110,4.06,1.1384,2.4911,1.23,27.5608,122.8614,0.9829,0.8109,0.8917,0.0,1.4778,132201.7394,132074.3394,60352.7003,536739.062,536221.818,0
19,000524.SZ,20231110,8.4,0.4308,1.5273,0.91,,,2.6925,5.4417,2.1122,0.0,,67020.8597,67008.1621,18899.1855,562975.2215,562868.5616,0
20,000566.SZ,20231110,4.69,0.7736,1.1884,0.71,578.6259,113.9381,2.8407,3.4202,3.9067,0.0,,129736.5126,116538.6641,75865.9922,608464.2441,546566.3346,0
21,920753.BJ,20231110,7.19,0.4013,0.4114,0.64,17.72,16.9416,1.4524,4.1035,3.8384,,,8140.4368,1844.3,1798.8365,58529.7406,13260.517,0
22,002320.SZ,20231110,5.56,0.3549,1.3153,0.92,81.5437,31.1656,2.9405,4.1819,3.2958,1.7986,0.8094,222893.3187,222893.3187,60135.3126,1239286.852,1239286.852,0
23,600499.SH,20231110,10.71,0.2558,0.446,0.5,4.9089,7.818,1.8098,1.8703,2.1619,1.6289,6.2496,194841.9929,194841.9929,111761.2089,2086757.744,2086757.744,0
24,002852.SZ,20231110,11.47,2.2123,3.1133,1.4,,,1.8706,0.5613,0.5298,0.0,,34396.8305,27688.684,19675.4431,394531.6458,317589.2055,0
25,600871.SH,20231110,1.88,0.4299,2.0532,1.36,76.9502,56.5579,4.316,0.4838,0.4537,0.0,,1898434.0033,1356937.8551,284148.2187,3569055.9262,2551043.1676,0
26,002067.SZ,20231110,3.46,3.3118,3.4576,1.96,35.1303,83.3279,0.7638,0.6634,0.7241,0.0,,119396.5446,105646.3671,101191.3671,413112.0443,365536.4302,0
27,601225.SH,20231110,18.5,0.3402,0.9755,1.11,5.1066,7.7996,2.079,1.075,1.0967,7.2973,11.7838,969500.0,969500.0,338117.48,17935750.0,17935750.0,0
28,688800.SH,20231110,41.25,0.9659,1.123,0.54,25.862,43.1627,3.3602,4.0211,4.3526,,,15841.9873,10658.9073,9167.9073,653481.9761,439679.9261,0
29,002398.SZ,20231110,5.05,0.6283,0.6502,0.66,17.0934,21.3593,0.99,0.9131,0.9855,1.5988,1.5907,71362.1738,58171.7896,56206.8888,360378.9777,293767.5375,0
30,003010.SZ,20231110,20.5,4.7092,7.1234,0.84,74.2905,49.6213,2.3399,2.0606,2.0402,0.9706,1.2083,12232.934,9164.5304,6058.5442,250775.147,187872.8732,0
31,000958.SZ,20231110,4.12,0.1938,0.8575,1.06,22.196,32.2713,1.1752,4.3502,4.4444,1.4563,2.9126,538341.852,538339.602,121685.222,2217968.4302,2217959.1602,0
32,000050.SZ,20231110,10.92,1.5896,3.4028,1.38,238.5205,,0.9503,0.8534,0.8404,0.641,,245774.7661,237579.4164,110985.7568,2683860.4458,2594367.2271,0
33,300837.SZ,20231110,28.17,0.9379,1.9909,0.72,15.1005,15.9487,2.1252,4.0544,4.037,1.065,1.065,10000.0594,7058.1844,3325.0594,281701.6733,198829.0545,0
34,601990.SH,20231110,8.14,0.3398,0.6324,0.58,46.4741,44.2559,1.7717,14.9428,13.331,1.2285,1.2285,368636.1034,365978.8847,196671.9843,3000697.8817,2979068.1215,0
35,000048.SZ,20231110,17.77,0.9257,2.8854,1.28,12.0273,4.4751,2.7701,1.5508,0.6768,7.3157,5.6275,52323.925,52323.925,16786.4301,929796.1473,929796.1473,0
36,002075.SZ,20231110,3.86,0.3994,0.5456,0.78,18.6892,43.9077,1.3104,0.466,0.5427,2.0725,1.2953,219382.5445,219382.192,160595.0194,846816.6218,846815.2611,0
37,300669.SZ,20231110,16.33,1.4567,3.0397,1.23,60.9511,61.3357,3.5904,7.7773,8.1249,0.939,0.7348,19270.5526,17942.9818,8598.7081,314688.124,293008.8928,0
