,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600230.SH,20240923,9.38,0.2584,0.4787,0.63,20.3927,39.5158,0.9801,0.7978,0.7583,3.2366,1.479,41396.1015,41396.1015,22349.3591,388295.4321,388295.4321,0
1,301552.SZ,20240923,40.62,8.7167,8.7167,0.85,20.149,17.5149,2.5741,5.663,4.8904,,,6800.0,1372.8409,1372.8409,276216.0,55764.7974,0
2,688528.SH,20240923,6.93,0.315,0.9575,0.92,,,1.9698,3.5602,3.0392,,,16800.0,16800.0,5526.096,116424.0,116424.0,0
3,605028.SH,20240923,12.21,0.1464,0.5858,0.54,10.382,12.5046,1.5368,5.4043,5.3054,2.457,4.914,16000.0,16000.0,4000.0,195360.0,195360.0,0
4,600237.SH,20240923,5.06,4.2332,5.1929,0.73,36.7854,35.237,1.8097,2.9459,2.6921,0.0,,63062.9155,60448.4178,49277.8199,319098.3524,305868.9941,0
5,002465.SZ,20240923,8.68,1.1599,1.5678,1.21,30.6431,36.6713,1.6969,3.3404,3.4952,1.6046,1.7281,248183.3948,243173.1461,179907.4224,2154231.8669,2110742.9081,0
6,300732.SZ,20240923,6.25,1.1529,2.2167,0.78,14.8458,,0.7486,0.8711,1.0359,4.8005,3.1999,32431.0993,32374.0436,16837.4991,202694.3706,202337.7725,0
7,002428.SZ,20240923,11.25,4.2406,5.3013,1.29,1053.489,1473.451,5.2732,10.9343,9.9521,0.0,0.1778,65312.0,65303.5625,52237.7225,734760.0,734665.0781,0
8,600007.SH,20240923,25.28,0.3659,1.8908,0.98,20.2224,19.6925,2.805,6.4405,6.3969,2.769,5.1424,100728.2534,100728.2534,19492.2293,2546410.246,2546410.246,0
9,688701.SH,20240923,4.13,0.8782,1.9615,0.87,,,2.1535,1.5989,1.7987,,,13427.7372,13427.7372,6012.094,55456.5546,55456.5546,0
10,000756.SZ,20240923,14.13,0.8521,1.5677,0.87,19.4203,19.5941,2.0282,1.1903,1.1815,1.393,1.7693,68240.7635,44877.4361,24391.0269,964241.9883,634118.1721,0
11,688118.SH,20240923,12.28,2.2281,2.8671,1.28,,,1.4564,2.4014,2.6723,,,9397.0039,9397.0039,7302.723,115395.2079,115395.2079,0
12,300068.SZ,20240923,11.99,21.8916,25.5016,1.15,290.8696,,1.9185,0.7135,0.8363,0.0,0.5361,87275.5285,82990.6215,71242.5624,1046433.5867,995057.5518,0
13,920491.BJ,20240923,12.18,0.6646,0.7865,0.71,22.3328,20.865,1.8009,3.6807,3.2063,,,14114.8348,11414.7977,9645.7032,171918.6879,139032.236,0
14,603829.SH,20240923,12.99,1.2094,4.7865,0.69,19.0768,17.4376,2.1235,1.0581,1.0027,0.7698,0.7698,16000.0,16000.0,4042.63,207840.0,207840.0,0
15,002646.SZ,20240923,8.51,0.7076,1.2264,0.78,45.7891,56.4576,1.4423,3.3895,3.1341,0.6912,1.9154,48200.2974,47256.1624,27266.9384,410184.5309,402149.942,0
16,003025.SZ,20240923,11.99,1.5524,2.7435,0.98,29.0724,16.401,2.5422,5.8394,4.8518,2.0707,1.6681,23662.7965,19874.9026,11245.7714,283716.93,238300.0822,0
17,300552.SZ,20240923,27.02,9.4786,11.6829,2.07,,,2.6681,6.3355,5.9699,0.0,,21313.3112,12945.9529,10503.3691,575885.6686,349799.6474,0
18,300801.SZ,20240923,12.61,0.5096,0.7684,0.8,19.4186,20.2852,1.1741,1.2488,1.2222,3.6496,1.6557,21843.0,13408.5105,8892.0105,275440.23,169081.3174,0
19,601369.SH,20240923,7.5,0.2595,0.6913,0.86,12.6847,13.6261,1.5092,1.276,1.2993,4.6721,5.2,172559.9033,169093.1633,63464.301,1294199.2748,1268198.7248,0
20,002518.SZ,20240923,15.28,0.5093,1.2871,0.71,10.5222,15.7815,2.172,1.6355,1.9732,2.2906,2.9686,58222.5094,56519.7914,22366.1816,889639.9436,863622.4126,0
21,600597.SH,20240923,7.58,0.2773,0.5735,0.7,10.8017,11.4852,1.1773,0.3945,0.417,1.0555,2.9024,137847.3763,137845.5363,66659.4767,1044883.1124,1044869.1652,0
22,603515.SH,20240923,14.78,0.3561,2.2998,2.27,11.9195,12.0769,1.7584,1.413,1.446,3.3838,5.6798,74522.5175,74065.5975,11468.3839,1101442.8087,1094689.5311,0
23,603105.SH,20240923,7.12,0.8652,1.398,0.98,16.1704,16.5409,1.8196,5.1879,5.1345,1.6854,2.1067,50000.351,50000.351,30944.351,356002.4991,356002.4991,0
24,603132.SH,20240923,10.52,1.1634,1.8947,1.05,29.9972,25.3909,3.431,8.0198,7.0918,2.8517,6.749,97800.0,15960.0,9800.0,1028856.0,167899.2,0
25,002913.SZ,20240923,22.03,0.6617,1.8654,0.91,13.4807,15.1048,1.6594,1.6147,1.5762,3.0731,4.503,31736.0504,25570.2974,9070.2974,699145.1903,563313.6517,0
26,600956.SH,20240923,6.7,0.1406,1.0526,0.69,12.7649,12.8171,1.3158,1.3893,1.2596,2.858,3.194,420569.3073,216540.3424,28924.7424,2817814.3589,1450820.2941,0
27,601818.SH,20240923,3.14,0.2466,0.6998,1.03,4.5482,4.5024,0.4093,1.2735,1.335,6.051,5.5096,5908555.1061,4640681.5561,1635726.2464,18552863.0332,14571740.0862,0
28,600926.SH,20240923,12.35,0.4254,0.7614,1.37,5.0919,4.5622,0.7288,2.0916,2.0344,3.2389,4.2105,593028.6705,536274.6452,299615.9637,7323904.0807,6622991.8682,0
29,002166.SZ,20240923,6.97,4.4845,5.1672,1.83,62.6783,46.5044,1.7198,3.4618,3.0292,1.4349,2.8385,74198.6825,51352.9138,44568.174,517164.817,357929.8092,0
30,920047.BJ,20240923,10.13,0.3097,0.3418,0.77,,,7.9401,46.5583,41.5783,,,27427.1974,16539.6029,14986.4021,277837.5097,167546.1774,0
31,000529.SZ,20240923,4.93,0.8451,1.9072,0.93,13.5214,18.424,0.9221,1.0314,1.0831,3.0426,3.0426,58379.033,56988.4377,25250.7268,287808.6327,280952.9979,0
32,300559.SZ,20240923,8.15,3.4898,5.6105,1.21,24.8481,38.0622,2.6903,5.3875,5.8179,0.8398,1.8287,39951.4567,31113.6833,19353.0165,325604.3721,253576.5189,0
33,600262.SH,20240923,16.34,2.6044,5.264,1.16,19.6014,16.8152,1.8271,1.1558,1.0562,1.2852,1.5361,17000.0,17000.0,8410.8501,277780.0,277780.0,0
34,002375.SZ,20240923,3.13,0.4816,1.0388,0.65,16.7643,15.6894,0.5335,0.3259,0.324,0.4473,0.6193,133999.6498,132679.3698,61510.567,419418.9039,415286.4275,0
35,000799.SZ,20240923,37.85,2.6062,3.777,1.31,22.4503,49.8146,3.018,4.3463,5.3883,3.4346,2.642,32492.898,32492.898,22420.1689,1229856.1893,1229856.1893,0
36,300333.SZ,20240923,5.6,10.7189,12.5159,1.13,,,2.9747,13.0181,12.3424,0.0,,33600.0,33478.0067,28671.4571,188160.0,187476.8375,0
