,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,002300.SZ,20231121,9.03,8.7419,20.4784,1.76,30.5803,29.1586,3.4634,0.4978,0.4953,1.4094,1.0067,72233.37,72227.4082,30832.7308,652267.3311,652213.496,0
1,600657.SH,20231121,4.12,1.1341,4.2118,2.17,21.3475,32.5912,0.4818,0.6439,1.1425,1.699,0.9709,285187.8595,285187.8595,76789.1751,1174973.9811,1174973.9811,0
2,002867.SZ,20231121,14.95,0.4165,1.1441,0.73,15.023,13.0528,2.6596,1.4736,1.1164,3.3131,5.9627,109592.6265,108357.7719,39450.6721,1638409.7662,1619948.6899,0
3,300369.SZ,20231121,10.2,2.1358,2.7593,0.81,287.623,,2.5644,3.1035,3.3329,0.6427,0.0776,79985.9463,73778.5477,57109.0257,815856.6523,752541.1865,0
4,600858.SH,20231121,5.62,1.8809,3.1258,1.61,,24.1618,1.1458,0.5433,0.5387,0.0,,52006.6589,51754.8029,31142.7085,292277.423,290861.9923,0
5,920394.BJ,20231121,14.26,5.974,5.974,3.89,32.8884,25.4015,3.3389,7.3935,6.2571,,,14625.0,4231.0,4231.0,208552.5,60334.06,0
6,603095.SH,20231121,17.0,0.9754,3.4428,0.65,6.9797,36.3864,1.2514,2.4845,4.1011,3.3613,3.8655,18480.0,18480.0,5235.986,314160.0,314160.0,0
7,600150.SH,20231121,26.38,0.8063,1.6261,1.01,686.452,92.8831,2.4538,1.981,1.6707,0.1137,0.0758,447242.8758,447242.8758,221754.6394,11798267.0636,11798267.0636,0
8,300536.SZ,20231121,19.62,5.6457,7.0574,0.94,245.1962,310.4485,9.1148,14.8336,36.3908,0.0,,29328.8133,29325.324,23459.324,575431.3169,575362.8569,0
9,605319.SH,20231121,21.29,10.3673,10.3673,0.81,65.9068,26.2951,2.604,3.0531,2.5186,0.5626,0.4684,25048.2183,6665.0,6665.0,533276.5676,141897.85,0
10,300595.SZ,20231121,25.25,0.9024,1.281,1.56,36.3181,34.5035,5.3369,14.8513,13.8656,0.5491,0.553,89714.5269,66824.528,47073.2052,2265291.8042,1687319.332,0
11,603255.SH,20231121,38.72,0.6197,0.9799,0.77,47.2904,71.8744,3.2936,5.7871,6.3003,,0.1922,13448.1667,6067.5248,3837.1667,520713.0146,234934.5603,0
12,000561.SZ,20231121,9.09,1.0028,1.8604,0.88,56.274,73.8054,3.0201,3.4354,3.5544,0.0,,60469.2321,60202.6686,32449.0869,549665.3198,547242.2576,0
13,600428.SH,20231121,5.21,0.812,1.655,1.05,13.6268,11.5769,0.983,0.9162,0.9401,0.9597,3.071,214665.0771,214665.0771,105324.7126,1118405.0517,1118405.0517,0
