,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,300552.SZ,20240117,23.53,3.0376,3.8034,0.5,,,2.0025,5.744,5.6555,0.0,,21313.3112,12588.2232,10053.5844,501502.2125,296200.8919,
1,603132.SH,20240117,12.89,1.5401,2.5082,1.13,26.8254,30.9375,4.0842,10.1708,10.4112,2.3274,2.3274,97800.0,15960.0,9800.0,1260642.0,205724.4,
2,600827.SH,20240117,9.1,0.3445,0.8428,0.95,23.7244,13.323,0.9042,0.5031,0.5285,1.3187,1.3187,178416.8117,160444.992,65589.7364,1623592.9865,1460049.4272,
3,688126.SH,20240117,15.68,0.2021,0.3581,0.97,132.5278,104.6472,2.9021,11.9643,12.6904,,,274717.7186,272029.8399,153528.6878,4307573.8276,4265427.8896,
4,301011.SZ,20240117,20.64,2.7697,3.1095,0.85,,,4.4254,5.0064,4.119,0.0,,14669.2,7826.1788,6971.0388,302772.288,161532.3304,
5,000661.SZ,20240117,123.06,1.8574,2.5651,0.73,12.0279,11.6133,2.3344,3.9436,3.6447,0.8126,0.8126,40465.499,40199.2827,29109.0668,4979684.3069,4946923.7291,
6,301157.SZ,20240117,39.68,2.5955,2.5955,0.91,41.7649,54.146,2.2853,9.5993,9.9766,0.504,0.504,6000.0,1500.0,1500.0,238080.0,59520.0,
7,301279.SZ,20240117,22.7,2.7939,2.7939,1.15,27.8055,31.9981,1.7241,3.4733,3.4016,2.2026,2.2026,10000.0,2875.0,2875.0,227000.0,65262.5,
8,000889.SZ,20240117,2.24,3.1828,4.3006,0.74,,,8.8943,1.3831,1.5624,0.0,,93629.1116,86984.9676,64375.7658,209729.21,194846.3274,
9,688679.SH,20240117,12.73,1.0025,2.1877,1.36,36.8216,44.4798,1.4917,1.3131,1.1417,,,13168.9675,13168.9675,6034.4875,167640.9563,167640.9563,
10,603177.SH,20240117,10.88,1.4687,3.534,0.54,243.0536,,5.5062,2.8498,2.6237,0.0,,20879.0,20419.2,8485.8,227163.52,222160.896,
11,002967.SZ,20240117,12.75,0.6016,1.2581,0.67,39.8702,30.3531,2.0769,2.8164,2.5227,1.1765,1.1765,57522.5846,51510.5841,24631.4793,733412.9537,656759.9473,
12,688367.SH,20240117,17.03,0.7848,1.0413,0.96,29.1453,39.6077,2.6382,4.9334,5.0931,,,8736.312,6577.441,4956.8385,148779.3934,112013.8202,
13,600017.SH,20240117,2.71,0.4622,0.9226,1.08,13.2125,12.581,0.624,1.1117,1.037,1.476,1.476,307565.3888,307565.3888,154068.5515,833502.2036,833502.2036,
14,688570.SH,20240117,24.36,1.5729,1.5729,0.99,26.6014,24.178,2.5943,5.3589,4.9971,,,43300.0,5840.0,5840.0,1054788.0,142262.4,
15,300570.SZ,20240117,32.9,5.2323,7.2604,0.78,42.0283,56.2851,5.664,8.1059,8.8711,1.4889,1.4889,22999.68,19384.986,13970.136,756689.472,637766.0394,
16,601038.SH,20240117,13.6,0.5943,1.9265,0.7,22.4382,15.747,2.2501,1.2269,1.2245,1.6596,1.6596,112364.5275,59391.0,18321.9422,1528157.574,807717.6,
17,600313.SH,20240117,6.81,1.1805,1.9791,1.7,32.0325,28.5116,4.0097,1.4042,1.2713,0.0,,108219.8663,106700.411,63647.1822,736977.2895,726629.7989,
18,301081.SZ,20240117,10.74,1.7976,1.7976,0.94,34.537,37.8219,2.2985,2.9174,3.0153,2.3277,2.3277,20480.4,8438.4,8438.4,219959.496,90628.416,
19,688608.SH,20240117,129.22,0.9821,1.4421,1.23,126.7028,172.2707,2.5467,10.4465,8.253,,,12003.4708,12003.4708,8175.2217,1551088.4968,1551088.4968,
20,601519.SH,20240117,7.12,1.3116,2.8604,1.09,,62.4569,7.6999,18.4277,17.9246,0.0,,201942.28,200386.56,91888.0052,1437829.0336,1426752.3072,
21,002094.SZ,20240117,3.88,1.9723,2.5099,0.76,,,1.8077,0.9083,0.9444,0.0,,69089.7549,69045.3549,54255.5227,268068.249,267895.977,
22,603067.SH,20240117,9.62,0.6741,1.0767,0.87,11.7436,12.6265,1.7988,1.3857,1.3199,2.1518,2.1518,50901.6166,50590.2166,31674.8547,489673.5517,486677.8837,
23,601677.SH,20240117,10.64,0.9343,1.1211,0.91,7.9371,8.8109,0.8277,0.4567,0.5032,1.2688,1.2688,119249.2027,109249.2027,91048.5859,1268811.5167,1162411.5167,
24,300379.SZ,20240117,15.65,1.5707,1.5707,0.62,149.7821,277.0837,2.0294,9.7696,10.0099,0.1917,0.1917,56672.2828,52950.2742,52950.2742,886921.2258,828671.7912,
25,000836.SZ,20240117,2.5,1.067,1.3195,0.8,238.8587,,2.4933,2.2705,2.5949,0.0,,120845.5224,120845.5224,97719.5385,302113.806,302113.806,
26,001289.SZ,20240117,18.71,0.9869,0.9869,0.9,30.677,26.7294,2.2754,3.9341,4.1542,0.6259,0.6259,838196.3164,13333.6023,13333.6023,15682653.0798,249471.699,
27,000685.SZ,20240117,7.43,0.5608,1.1057,1.1,10.2234,8.9966,0.6751,3.0283,2.2075,2.9462,2.9462,147511.1351,125396.2161,63591.7959,1096007.7338,931693.8856,
28,002986.SZ,20240117,14.71,0.5976,0.8509,1.13,13.1386,11.8487,1.5362,0.9028,0.9124,2.0175,2.0175,38439.4752,23331.546,16386.6664,565444.6802,343207.0417,
29,301325.SZ,20240117,72.7,4.5097,4.5097,0.78,42.9458,27.435,3.0043,17.8598,12.0886,0.0,,12000.0,2615.8855,2615.8855,872400.0,190174.8759,
30,300268.SZ,20240117,13.18,0.5122,0.7316,0.87,,,,0.4154,0.4577,0.0,,17420.0,13362.0336,9355.4417,229595.6,176111.6028,
31,600202.SH,20240117,6.0,1.2388,1.8778,0.75,61.4056,91.1522,2.7609,2.0851,1.557,0.0,,38334.0672,38334.0672,25289.1287,230004.4032,230004.4032,
32,600675.SH,20240117,3.05,0.3978,1.3928,1.23,806.4885,14.6658,1.2344,7.1475,1.8265,0.065,0.065,609613.5252,609613.5252,174128.066,1859321.2519,1859321.2519,
33,603018.SH,20240117,7.13,0.9065,0.9734,1.02,7.1316,7.1001,1.063,0.835,0.8482,3.6274,3.6274,68378.0952,66862.0952,62269.4944,487535.8188,476726.7388,
34,301187.SZ,20240117,21.65,34.7694,34.7694,1.56,24.5142,26.0848,2.763,3.0796,3.6343,3.2333,3.2333,18260.7661,4787.4222,4787.4222,395345.5861,103647.6906,
35,002795.SZ,20240117,6.96,1.3306,1.9609,0.93,,,3.5108,3.1346,3.3281,0.0,,44575.4078,43104.1338,29248.4234,310244.8383,300004.7712,
36,600658.SH,20240117,4.2,0.7038,1.3434,0.95,7.9377,8.3991,0.6223,0.9123,0.8437,1.2619,1.2619,111858.5045,111858.5045,58603.2353,469805.7189,469805.7189,
37,002697.SZ,20240117,5.1,1.1015,1.7004,0.63,14.2813,12.9488,1.753,0.6922,0.6876,8.6667,8.6667,136000.0,107760.04,69807.54,693600.0,549576.204,
38,002376.SZ,20240117,6.88,0.848,1.3331,1.07,,,1.4988,1.9598,2.0373,2.1874,2.1874,64847.1734,62537.9673,39781.7421,446148.553,430261.215,
39,300661.SZ,20240117,69.07,0.462,0.7127,0.81,36.9529,121.8519,8.8046,10.1284,12.1537,0.334,0.334,46742.1443,44789.5542,29032.5263,3228479.9068,3093614.5086,
40,002515.SZ,20240117,5.42,0.9173,1.232,1.37,133.8302,276.8031,2.5506,14.7598,19.2209,0.2982,0.2982,121061.4164,89381.4204,66550.0417,656152.8769,484447.2986,
41,002906.SZ,20240117,26.11,1.093,3.2192,0.99,35.9757,33.313,2.3608,2.4277,2.1298,0.87,0.87,52421.5191,47773.7242,16220.8507,1368725.8637,1247371.9389,
42,600939.SH,20240117,3.26,0.3603,1.4689,0.93,40.9478,101.8982,0.7675,0.1257,0.1478,0.7362,0.7362,190179.0857,190179.0857,46649.8546,619983.8194,619983.8194,
43,603103.SH,20240117,17.09,0.5345,4.5683,0.7,,435.3692,7.6859,7.5961,5.0307,0.0,,63420.0,63420.0,7420.0,1083847.8,1083847.8,
44,301048.SZ,20240117,9.66,1.7468,1.7468,1.0,17.0476,16.8507,2.1827,1.5803,1.5398,0.5079,0.5079,53333.34,13333.34,13333.34,515200.0644,128800.0644,
45,603686.SH,20240117,9.9,2.5118,3.0809,0.52,15.781,17.2027,1.2585,0.8101,0.8049,2.5239,2.5239,41565.5737,41565.5737,33887.3837,411499.1796,411499.1796,
46,603879.SH,20240117,6.15,0.9014,1.4949,0.89,,,4.735,7.4864,7.0168,0.0,,36072.194,35934.444,21666.5554,221843.9931,220996.8306,
47,300196.SZ,20240117,10.57,0.8165,1.0425,1.08,5.2858,8.5914,0.9915,1.4319,1.5949,1.8921,1.8921,40871.6044,24636.1679,19294.3076,432012.8585,260404.2947,
48,002768.SZ,20240117,20.42,0.7153,1.0692,0.57,8.353,10.9314,1.2637,0.4132,0.3523,1.2243,1.2243,27125.0,17674.8125,11824.8125,553892.5,360919.6713,
49,301566.SZ,20240117,21.94,19.708,19.708,0.7,49.6566,79.5986,7.1174,18.3994,25.6754,,,40001.0,4572.5914,4572.5914,877621.94,100322.6553,
50,688306.SH,20240117,4.95,1.2582,1.5358,1.29,143.8135,,3.1739,3.0471,2.8232,,,122828.28,45637.1777,37389.9379,607999.986,225904.0296,
51,002135.SZ,20240117,5.19,0.6167,1.0399,1.46,20.5265,31.9845,0.9593,0.4945,0.4533,1.9268,1.9268,114959.8194,107794.7776,63925.9303,596641.4627,559454.8957,
52,003013.SZ,20240117,18.09,0.6489,2.9164,0.51,18.0978,16.9287,3.1921,2.9222,2.7437,2.4876,2.4876,40001.0,40001.0,8900.6892,723618.09,723618.09,
53,000526.SZ,20240117,46.07,2.0369,3.3044,0.95,516.699,46.913,9.9942,3.1299,2.6489,0.0,,12212.4709,11776.2709,7259.0687,562628.5344,542532.8004,
54,600353.SH,20240117,7.8,1.1683,1.9632,1.32,64.8831,54.3493,3.7032,5.6919,5.2548,0.0,,83279.2759,80853.0212,48113.8997,649578.352,630653.5654,
55,600750.SH,20240117,21.14,0.7477,1.3196,0.72,22.3241,19.5511,3.5922,3.491,3.2635,5.9135,5.9135,62944.4958,62540.9732,35433.8246,1330646.6412,1322116.1734,
56,002921.SZ,20240117,15.57,1.6205,2.2415,0.86,79.0594,340.321,1.8407,1.657,1.7943,2.1878,2.1878,13088.0108,11072.1436,8004.5491,203780.3282,172393.2759,
57,002328.SZ,20240117,5.44,1.3409,1.5184,1.1,13.4822,14.4137,1.2949,0.6943,0.703,2.3897,2.3897,77177.0,56698.9396,50072.4396,419842.88,308442.2314,
