,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,002866.SZ,20251216,16.83,4.1724,5.198,1.15,,,2.3461,2.4925,2.2785,0.0891,,28952.2256,18126.6506,14549.9273,487265.9568,305071.5296,0
1,002647.SZ,20251216,7.15,1.6763,2.0566,0.87,,,12.3246,6.9729,9.7851,0.0,,113029.1657,67773.5988,55241.1909,808158.5348,484581.2314,0
2,688228.SH,20251216,186.0,2.8518,6.4236,0.78,610.3158,380.1492,9.424,20.3439,20.3001,,,6755.076,6755.076,2998.996,1256444.136,1256444.136,0
3,002890.SZ,20251216,14.12,0.9331,1.5835,0.79,142.1998,160.0451,3.9873,7.4535,7.7557,0.5448,0.1841,16987.516,16148.421,9516.1301,239863.7259,228015.7045,0
4,001287.SZ,20251216,21.19,3.078,4.1365,0.48,67.9288,46.5676,2.9939,0.3311,0.2628,0.4011,0.5286,75990.0097,43739.4498,32546.9245,1610228.3055,926838.9413,0
5,600987.SH,20251216,6.97,1.2165,2.6163,1.12,9.8861,9.7836,1.1039,0.6204,0.6512,4.4307,5.7389,102081.8873,102081.8873,47464.009,711510.7545,711510.7545,0
6,600129.SH,20251216,17.53,1.2877,2.1147,0.84,362.6781,,2.7321,0.7804,0.9628,1.7283,,55141.8185,55141.8185,33575.8361,966636.0783,966636.0783,0
7,603029.SH,20251216,17.8,1.8145,4.3613,1.02,31.1566,26.5994,2.3237,2.7994,2.2759,0.9551,0.9663,12134.2,12134.2,5048.5248,215988.76,215988.76,0
8,603158.SH,20251216,9.77,1.8443,2.9759,1.27,19.1926,30.6938,2.064,1.2575,1.2062,1.6201,1.6201,49077.0148,49077.0148,30415.4201,479482.4346,479482.4346,0
9,603310.SH,20251216,16.92,0.7431,1.0807,1.08,23.0414,32.774,1.4733,5.276,5.9061,2.3641,1.773,34534.0,18456.0,12690.0,584315.28,312275.52,0
