,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,300880.SZ,20240109,18.78,1.1034,2.532,1.16,25.9678,26.1713,4.1924,4.511,4.4644,2.6624,2.6624,19319.616,19316.016,8417.8368,362822.3885,362754.7805,0
1,300175.SZ,20240109,5.82,1.7266,2.2704,0.66,,,5.114,12.7073,12.9057,0.0,,47080.0,47080.0,35804.704,274005.6,274005.6,0
2,301281.SZ,20240109,32.03,4.8292,4.8292,0.86,37.9994,38.9865,2.6255,7.832,7.7233,0.892,0.892,10829.0,2709.0,2709.0,346852.87,86769.27,0
3,300508.SZ,20240109,26.55,2.7496,3.6637,1.64,57.2398,43.7232,4.119,7.4743,7.0566,0.3315,0.3315,10909.44,5848.5574,4389.3309,289645.632,155279.199,0
4,002058.SZ,20240109,14.04,4.2848,7.0722,0.69,,,13.418,13.6405,13.3519,0.0,,14344.8332,14311.7781,8670.9625,201401.4581,200937.3645,1
5,688303.SH,20240109,29.07,1.046,1.046,1.2,3.261,6.8139,1.4595,2.0153,3.2575,,,214493.7715,51993.7715,51993.7715,6235333.9375,1511458.9375,0
6,600262.SH,20240109,19.06,1.0205,2.1009,0.93,27.2759,23.5983,2.2454,1.4498,1.3256,1.1018,1.1018,17000.0,17000.0,8257.8501,324020.0,324020.0,0
7,002375.SZ,20240109,4.51,0.7442,1.5995,1.31,32.4493,29.5963,0.7664,0.4988,0.4936,0.3104,0.3104,133999.6498,133099.3508,61930.548,604338.4206,600278.0721,0
8,000799.SZ,20240109,66.57,1.5127,2.1923,0.82,20.624,38.9364,5.1381,5.3403,7.9905,1.9528,1.9528,32492.898,32492.898,22420.1689,2163052.2199,2163052.2199,0
9,300333.SZ,20240109,7.24,1.7909,2.0886,1.01,,,3.6874,17.0809,16.9792,0.0,,33600.0,33437.5067,28671.4571,243264.0,242087.5485,0
10,301230.SZ,20240109,33.43,1.4781,2.1169,1.06,53.5583,48.0116,3.1957,7.5129,7.0001,1.0683,1.0683,10762.2666,5937.1666,4145.4,359782.5724,198479.4794,0
11,002386.SZ,20240109,5.0,0.6089,0.7611,0.86,11.8214,86.3349,0.8146,0.32,0.2956,1.5,1.5,130164.7073,115810.6898,92649.2249,650823.5365,579053.449,0
12,300720.SZ,20240109,13.33,1.1111,2.7773,1.24,63.4809,76.7307,4.4534,12.9738,12.5002,1.1253,1.1253,19487.7256,17330.2051,6933.4956,259771.3822,231011.634,0
13,600006.SH,20240109,5.57,0.5088,1.2753,0.74,39.0762,49.6544,1.3672,0.9139,0.9106,0.7684,0.7684,200000.0,200000.0,79785.462,1114000.0,1114000.0,0
14,603520.SH,20240109,13.26,0.8376,1.395,0.86,,,2.5835,2.131,1.9042,1.5101,1.5101,34251.4501,34251.4501,20567.2045,454174.2283,454174.2283,0
15,300703.SZ,20240109,11.3,1.9574,2.9563,1.04,27.1996,38.8341,2.5954,1.5458,1.5972,1.3274,1.3274,18039.184,16626.1314,11007.9189,203842.7792,187875.2848,0
16,002983.SZ,20240109,28.78,1.2766,2.583,0.8,50.4834,34.3047,4.3378,5.6039,4.2355,0.8611,0.8611,18580.8,10615.8875,5246.5675,534755.424,305525.2423,0
17,002668.SZ,20240109,6.58,0.4916,1.1206,0.77,16.8378,10.3036,5.0393,0.9096,0.7128,0.0,,108411.1428,108411.1428,47562.6196,713345.3196,713345.3196,0
18,920694.BJ,20240109,18.39,7.2341,7.2341,1.18,20.403,15.8025,2.6122,3.1006,2.9224,,,10229.8,2512.5141,2512.5141,188126.022,46205.1343,0
19,600960.SH,20240109,3.86,1.2747,2.3074,0.84,,,0.8284,0.8944,0.7979,0.0,,95051.5518,95051.5518,52508.6638,366898.9899,366898.9899,0
20,601099.SH,20240109,3.53,2.533,2.8433,1.12,,,2.5388,20.5259,19.95,0.0,,681631.637,681631.637,607227.6395,2406159.6786,2406159.6786,0
21,600526.SH,20240109,4.98,0.6132,0.9197,0.79,28.9508,23.826,1.1054,1.0313,1.0496,0.0,,88715.314,71162.6073,47448.3375,441802.2637,354389.7844,0
22,600836.SH,20240109,4.13,2.4217,3.0118,0.5,,,2.4398,5.3714,5.3318,0.0,,66895.3072,66524.3072,53489.802,276277.6187,274745.3887,0
23,300938.SZ,20240109,33.91,1.6741,1.6764,0.96,32.6867,24.7062,3.087,7.0786,5.8933,0.8847,0.8847,11379.02,5341.5335,5334.1385,385862.5682,181131.401,0
24,002968.SZ,20240109,12.5,1.0534,2.1375,1.1,15.3343,17.368,2.4312,1.0958,0.9565,2.4018,2.4018,22775.9683,21411.0908,10552.3982,284699.6038,267638.635,0
25,300793.SZ,20240109,19.33,4.1298,6.6869,0.48,37.6827,37.6232,2.5734,3.0112,2.9883,0.776,0.776,33838.88,32991.08,20374.9178,654105.5504,637717.5764,0
26,002378.SZ,20240109,5.47,0.4981,1.2787,0.99,32.3183,48.4208,3.2768,2.0515,2.0437,1.6875,1.6875,120141.7666,119355.7498,46494.1042,657175.4633,652875.9514,0
27,600488.SH,20240109,4.84,0.7061,1.622,1.24,149.5398,39.0394,1.6958,1.4353,1.3879,0.2071,0.2071,109393.268,109188.668,47533.7429,529463.4171,528473.1531,0
28,001268.SZ,20240109,24.29,2.6117,2.6699,0.85,35.9123,46.6503,2.6997,3.9713,4.0624,0.4117,0.4117,10793.3334,3634.3334,3555.1034,262170.0683,88277.9583,0
