,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,688345.SH,20230728,35.98,1.0313,1.0313,0.8,32.652,45.3219,3.0688,1.5638,1.6008,,,10000.0,2537.5,2537.5,359800.0,91299.25,0
1,002388.SZ,20230728,6.57,1.1537,1.6076,1.06,136.1176,117.114,2.2825,1.8456,1.7815,0.0,,50772.51,47805.929,34309.2361,333575.3907,314084.9535,0
2,688788.SH,20230728,37.17,0.7766,1.2389,1.25,,,1.4954,16.8477,18.0485,,,10574.7925,6563.4184,4114.3036,393065.0372,243962.2619,0
3,002256.SZ,20230728,2.41,2.409,2.4096,0.45,,,3.8492,15.0557,14.8868,0.0,,188241.1872,139602.9772,139563.0093,453661.2612,336443.1751,0
4,002896.SZ,20230728,30.85,4.7737,9.0494,0.62,70.2739,72.825,4.4233,5.1957,5.1153,0.669,0.2269,15117.1285,15117.1285,7974.4675,466363.4142,466363.4142,0
5,000767.SZ,20230728,3.34,1.263,2.2011,0.99,,,1.5508,0.5083,0.4868,0.0,,307694.2219,291224.2671,167109.9744,1027698.7011,972689.0521,0
6,600123.SH,20230728,8.9,0.801,1.4593,1.02,4.1003,4.2339,0.8686,0.9337,0.9507,6.4823,8.643,148512.0,148512.0,81517.8,1321756.8,1321756.8,0
7,000631.SZ,20230728,3.15,0.7334,1.8966,1.31,47.3168,55.2643,1.3758,24.9429,25.7835,0.0,7.8597,243251.9168,243251.9168,94068.7388,766243.5379,766243.5379,0
8,300602.SZ,20230728,15.64,2.0016,3.1145,0.57,93.9908,101.6245,2.5464,2.1919,2.1815,0.0562,,57804.9831,31878.1488,20487.5187,904069.9357,498574.2472,0
9,002097.SZ,20230728,6.59,0.7034,1.2455,1.06,,,1.5686,0.9812,0.9649,0.0,,108721.2465,97424.2536,55017.4579,716473.0144,642025.8312,0
