,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,300835.SZ,20230112,38.25,9.1382,9.1382,1.01,35.0758,40.1154,4.6287,5.7108,5.2631,0.3076,0.3076,12013.9,6849.5126,6849.5126,459531.675,261993.857,0
1,300124.SZ,20230112,66.79,0.7238,0.9119,1.51,49.6893,42.6178,9.475,9.8956,8.5216,0.445,0.445,265848.0871,230751.9415,183138.9169,17755993.7374,15411922.1728,0
2,603700.SH,20230112,13.27,0.4446,0.8459,0.53,11.4586,19.9217,1.8258,1.5705,1.6971,5.9911,5.9911,20324.2,20324.2,10682.6893,269702.134,269702.134,0
3,002960.SZ,20230112,30.82,0.7113,1.274,0.63,32.8241,30.4387,3.0977,4.5015,3.7062,0.8029,0.8029,56427.7212,43872.8202,24495.3271,1739102.3674,1352160.3186,0
4,300594.SZ,20230112,21.14,5.9084,10.0043,0.89,348.2032,,2.1377,2.8446,2.4586,0.0,,9093.495,8984.695,5306.195,192236.4843,189936.4523,0
5,002734.SZ,20230112,9.68,0.3918,0.5305,0.58,11.7503,16.6978,1.3915,0.7612,0.7102,3.0629,3.0629,37256.5078,32485.5293,23993.6838,360642.9955,314459.9236,0
6,002729.SZ,20230112,25.0,0.9192,1.48,0.98,189.4746,157.8239,9.9193,20.5503,19.3783,0.0816,0.0816,18296.992,17546.3709,10897.9498,457424.8,438659.2725,0
7,000045.SZ,20230112,10.73,4.0097,8.2194,0.67,88.8615,150.1907,1.9082,2.3695,1.981,0.466,0.466,50652.1849,45702.1849,22295.2413,543497.944,490384.444,0
8,688622.SH,20230112,37.21,1.7287,3.6035,0.56,33.1482,,4.7376,5.6105,6.9558,,,6999.7606,3796.7484,1821.4268,260461.0919,141277.008,0
9,000899.SZ,20230112,9.68,2.0109,6.702,0.46,,,1.9638,3.4986,2.6686,0.0,,97567.776,97567.5649,29274.0418,944456.0717,944454.0282,0
10,600719.SH,20230112,5.09,0.4539,0.6765,0.47,,,3.8082,3.1218,3.1724,0.0,,40459.96,40459.96,27146.5816,205941.1964,205941.1964,0
11,688656.SH,20230112,36.15,1.1779,1.1779,0.7,26.4472,40.7733,2.9062,7.175,6.7757,,,6305.8328,1727.0099,1727.0099,227955.8557,62431.4079,0
12,603693.SH,20230112,12.62,0.2863,1.4257,0.65,36.6703,37.8366,1.8821,6.0593,5.5896,0.6095,0.6095,89147.588,80340.0,16134.3,1125042.5606,1013890.8,0
13,600857.SH,20230112,10.36,0.6752,1.0276,0.57,64.7982,6.3814,3.0293,2.7865,2.8104,0.0,,22431.9919,22431.9919,14740.2798,232395.4361,232395.4361,0
14,301000.SZ,20230112,26.58,0.7395,0.9101,1.15,21.9463,22.994,2.3193,4.3664,4.632,3.1352,3.1352,9600.03,3840.03,3120.03,255168.7974,102067.9974,0
15,301061.SZ,20230112,29.23,0.677,0.677,0.59,12.5367,11.7313,1.4252,1.9436,2.4226,4.2764,4.2764,12800.0,3200.0,3200.0,374144.0,93536.0,0
16,300601.SZ,20230112,35.27,2.0302,2.9547,1.03,31.2811,91.84,4.4952,10.8211,10.2919,1.5062,1.5062,112049.3735,85168.7906,58519.1734,3951981.4033,3003903.2445,0
17,600418.SH,20230112,14.52,4.6569,5.6208,0.59,158.5596,,2.197,0.7886,0.8564,0.1928,0.1928,218400.9791,189331.2117,156860.9089,3171182.2165,2749089.1939,0
18,000030.SZ,20230112,4.7,0.1699,0.5407,0.63,10.1131,17.4219,1.1726,0.6634,0.6685,6.0544,6.0544,181055.2111,176111.8487,55340.1454,850959.4922,827725.6889,0
19,600557.SH,20230112,21.25,3.6192,5.9372,1.56,38.7551,31.4694,2.709,3.4048,2.9645,0.0,,58459.7952,57642.8952,35138.1686,1242270.648,1224911.523,0
20,920075.BJ,20230112,9.32,0.3082,0.3082,0.65,14.3078,10.9213,1.5764,1.4169,1.2003,,,6481.5,2094.28,2094.28,60407.58,19518.6896,0
21,000520.SZ,20230112,3.2,0.6311,0.8307,0.71,33.6713,46.3693,5.8766,3.4642,3.1594,0.0,,101208.3455,101208.3455,76886.7903,323866.7056,323866.7056,0
22,002884.SZ,20230112,16.5,0.2627,0.386,0.95,12.2112,12.5442,2.7803,2.8609,3.3173,6.0606,6.0606,35768.2509,27285.2329,18569.6967,590176.1399,450206.3429,0
23,601012.SH,20230112,43.39,1.5952,2.1873,1.21,36.2066,26.3051,5.6986,4.0647,2.9435,0.4278,0.4278,758166.5024,757802.5229,552653.4315,32896844.5391,32881051.4686,0
24,300472.SZ,20230112,10.91,1.4232,1.7592,0.73,,,3.1479,4.2488,4.7565,0.0,,26653.3621,25135.7714,20334.8747,290788.1805,274231.266,0
25,605069.SH,20230112,9.28,0.8373,0.8373,0.77,18.2392,,1.1029,1.7318,3.1545,1.6578,1.6578,21169.7778,8416.1278,8416.1278,196455.538,78101.666,0
26,603678.SH,20230112,40.22,0.5238,0.8988,1.03,19.326,20.7096,3.6057,3.902,4.6487,1.1903,1.1903,45929.5461,45888.8711,26741.9816,1847286.3441,1845650.3956,0
27,300136.SZ,20230112,16.65,0.816,0.8655,0.99,31.8949,25.6318,2.4629,2.1249,1.9205,0.3003,0.3003,96756.8638,82356.4226,77643.8343,1611001.7823,1371234.4363,0
