,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600571.SH,20241114,13.5,7.6733,9.6892,0.74,49.4733,92.2424,5.6197,2.9575,3.1385,0.0,1.9259,46631.8309,45775.1703,36251.1545,629529.7172,617964.7991,0
1,002091.SZ,20241114,7.68,1.8787,3.2828,0.98,7.7934,9.6805,0.8311,0.3368,0.3312,3.2552,5.2083,162761.5755,159723.503,91406.4308,1250008.8998,1226676.503,0
2,920914.BJ,20241114,17.87,7.2925,7.4604,0.65,56.5369,49.5194,2.0093,2.2071,2.273,,,10000.0,10000.0,9775.0,178700.0,178700.0,0
3,300321.SZ,20241114,20.19,2.4087,5.2621,0.74,,322.0861,2.8476,5.4454,4.8917,0.1734,,8880.0,8877.66,4063.814,179287.2,179239.9554,0
4,002861.SZ,20241114,12.72,7.5468,11.3196,0.73,,,2.3764,2.8385,2.6788,0.0,1.0899,16830.769,13219.2078,8813.3149,214087.3817,168148.3232,0
5,300668.SZ,20241114,21.52,3.1604,4.878,0.68,45.1529,145.9427,3.4119,3.4602,4.0658,0.0,1.3941,12038.1273,8828.3796,5719.7697,259060.4995,189986.729,0
6,920058.BJ,20241114,29.12,7.0838,7.0838,0.48,31.8327,24.948,4.8251,3.4112,2.7175,,,5608.705,1400.7892,1400.7892,163325.4896,40790.9815,0
7,920634.BJ,20241114,22.21,7.5801,15.815,0.9,64.6635,46.7269,5.2359,2.5871,1.7259,,,6376.2046,3278.0776,1571.1776,141615.5042,72806.1035,0
8,688710.SH,20241114,42.98,10.8008,10.8008,0.65,31.162,41.3181,2.5544,5.8351,5.4004,,,14097.9615,2650.2774,2650.2774,605930.3853,113908.9227,0
9,301305.SZ,20241114,18.51,2.9642,2.9675,1.27,25.2075,20.2094,1.2756,2.572,2.4302,1.0805,0.5338,24357.07,12440.07,12426.27,450849.3657,230265.6957,0
10,001260.SZ,20241114,16.1,4.5893,4.5893,0.61,38.6619,35.5181,2.3208,3.7749,3.0754,3.2298,0.7764,11500.0,3175.0,3175.0,185150.0,51117.5,0
11,603273.SH,20241114,18.56,4.6455,4.6455,0.52,65.861,96.7283,4.6733,4.8345,6.0536,,0.7274,21431.34,5605.84,5605.84,397765.6704,104044.3904,0
12,688158.SH,20241114,15.0,3.986,4.8315,0.84,,,2.7484,4.4853,4.5005,,,45309.5081,40226.3908,33186.9315,679642.6215,603395.862,0
13,600241.SH,20241114,7.4,2.1774,4.2391,1.08,35.9233,62.2136,1.8675,3.3306,4.9706,0.0,,29430.2115,29430.2115,15116.8642,217783.5651,217783.5651,0
14,601766.SH,20241114,8.26,0.2719,0.6791,0.51,20.2409,18.5126,1.45,1.0119,0.9723,2.4213,2.4213,2869886.4088,2432779.8048,974021.9798,23705261.7367,20094761.1876,0
15,688420.SH,20241114,24.42,2.0415,2.0415,0.65,29.0895,28.5781,1.4995,3.7889,3.4506,,,8843.0,3322.46,3322.46,215946.06,81134.4732,0
16,300960.SZ,20241114,24.25,6.6463,23.8782,1.4,69.4562,48.4625,4.1576,6.9385,6.1606,1.645,2.8799,10266.4395,9297.4395,2587.8583,248961.1579,225462.9079,0
17,688048.SH,20241114,45.45,3.9261,4.474,0.57,,,2.6534,27.6073,29.2851,,,17627.9943,9962.5438,8742.4738,801192.3409,452797.6157,0
18,601169.SH,20241114,5.56,0.5178,0.7476,0.93,4.5877,4.5198,0.4421,1.7622,1.7104,5.5755,5.7554,2114298.4272,2114298.4272,1464497.3937,11755499.2552,11755499.2552,0
19,001358.SZ,20241114,23.08,6.1949,6.1949,0.77,20.0842,37.8657,1.9639,4.5117,6.1827,,3.7138,12320.0,3080.0,3080.0,284345.6,71086.4,0
