,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,920627.BJ,20240514,11.5,4.6721,4.6721,0.41,39.2884,40.5088,2.4115,1.8516,1.8393,,,9445.0,2681.87,2681.87,108617.5,30841.505,0
1,301395.SZ,20240514,17.26,4.319,4.319,0.53,44.8328,52.2194,1.5014,1.2642,1.2805,0.0,,14492.0,3623.0,3623.0,250131.92,62532.98,0
2,002230.SZ,20240514,43.53,1.4679,1.7931,1.18,153.3338,243.0156,6.0228,5.1291,4.9384,0.2279,0.2279,231537.5793,218448.5886,178824.2701,10078830.8269,9509067.0618,0
3,300984.SZ,20240514,21.95,1.846,2.4444,1.31,44.707,69.2504,2.5242,1.7055,1.6366,0.9111,0.9111,7680.1872,2972.3664,2244.6864,168580.109,65243.4425,0
4,688078.SH,20240514,25.2,0.7719,1.5371,0.94,21.5327,21.7227,2.568,4.5836,4.6658,,,7204.9,7204.9,3618.1124,181563.48,181563.48,0
5,920017.BJ,20240514,11.52,1.2936,1.4977,1.04,15.229,14.6256,0.9382,1.9558,1.9349,,,12257.72,7864.4874,6792.724,141208.9344,90598.8948,0
6,002637.SZ,20240514,9.62,1.0311,1.635,1.22,51.4926,38.8709,1.2344,0.4708,0.4872,1.0395,1.0395,47040.1,44249.0161,27904.1901,452525.762,425675.5349,0
7,601005.SH,20240514,1.25,0.2847,0.4237,0.73,,,0.571,0.2835,0.3047,0.0,,891860.2267,838047.5067,563146.5964,1114825.2834,1047559.3834,0
8,920171.BJ,20240514,6.5,6.007,10.2763,1.09,,,2.3016,4.3025,4.2277,,,10023.3235,6696.0733,3914.19,65151.6028,43524.4765,0
9,688443.SH,20240514,45.06,2.7527,2.7527,1.73,,,6.2143,13638.108,14781.1054,,,36668.0,8904.0085,8904.0085,1652260.08,401214.623,0
10,605338.SH,20240514,17.32,0.6129,1.7149,1.19,20.2722,20.4067,1.9311,2.6576,2.6028,1.8474,1.8474,25014.35,24800.0,8862.79,433248.542,429536.0,0
11,603489.SH,20240514,36.5,0.4843,1.7943,0.79,47.9936,62.7327,2.2177,3.7241,4.1131,3.9079,3.9079,16811.8637,16797.9295,4533.9196,613633.0251,613124.4268,0
12,301303.SZ,20240514,17.91,1.2459,1.2459,0.67,16.6609,15.9258,1.6634,3.8888,3.8797,1.2284,1.2284,29200.0,7300.0,7300.0,522972.0,130743.0,0
13,002158.SZ,20240514,20.39,0.6745,1.7505,0.6,12.6042,12.1835,2.8456,2.8302,2.7872,2.1579,2.1579,53472.4139,53358.1824,20560.4334,1090302.5194,1087973.3391,0
