,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,600363.SH,20240513,31.66,1.8843,2.3795,1.02,42.4842,41.1943,3.5106,4.4488,4.5487,0.1864,0.1864,45522.575,45522.575,36048.9658,1441244.7245,1441244.7245,0
1,600161.SH,20240513,30.2,0.4626,0.9101,0.68,44.8368,42.7285,4.908,9.6061,9.7377,0.1656,0.1656,164780.9538,164780.9538,83754.4602,4976384.8048,4976384.8048,0
2,301201.SZ,20240513,23.28,15.505,19.3682,2.66,39.5881,40.0283,1.605,8.6935,8.7211,0.8054,0.8054,15471.3824,8719.3824,6980.1984,360173.7823,202987.2223,0
3,603967.SH,20240513,11.23,3.8607,11.3668,1.06,16.2102,15.5995,1.6663,0.5262,0.4755,4.0071,,34666.671,34666.671,11774.591,389306.7153,389306.7153,0
4,000159.SZ,20240513,5.68,0.9372,1.2144,1.03,33.7886,32.4149,1.114,0.6048,0.8821,0.0,,48068.5993,48068.5993,37097.7105,273029.644,273029.644,0
5,688030.SH,20240513,11.74,0.7611,1.4461,0.9,,,2.1503,2.3483,2.3315,,,18022.9604,18022.9604,9486.3373,211589.5551,211589.5551,0
6,002418.SZ,20240513,2.34,1.5241,2.1061,0.84,122.1414,154.5391,1.7419,1.1576,1.1348,0.0,,113640.0,113640.0,82240.0,265917.6,265917.6,0
7,603660.SH,20240513,6.12,4.6767,6.3422,1.28,,,3.6938,1.6949,1.9039,0.0,,50300.638,49432.178,36451.0152,307839.9046,302524.9294,0
8,301189.SZ,20240513,20.7,1.8311,1.8338,1.23,,,1.0549,4.5357,4.602,0.9662,0.9662,11489.6465,4117.6465,4111.4467,237835.6826,85235.2826,0
9,600778.SH,20240513,4.43,0.8229,1.2692,0.64,,,6.154,0.8018,0.8136,0.0,,31149.1352,31121.4882,20176.5487,137990.6689,137868.1927,0
10,688665.SH,20240513,46.59,0.5607,1.8213,0.53,24.5775,28.6676,3.3051,4.7149,4.7016,,,7000.0,7000.0,2155.0,326130.0,326130.0,0
11,300881.SZ,20240513,25.92,3.2248,6.3508,0.65,23.6606,18.9861,2.9601,1.4393,1.256,1.2626,1.2626,11000.0,5740.625,2915.0,285120.0,148797.0,0
12,002120.SZ,20240513,8.1,0.7372,1.6443,0.69,14.4503,13.9867,1.2191,0.5221,0.5143,0.6411,0.6411,289919.4186,281512.2773,126209.4636,2348347.2907,2280249.4461,0
13,688680.SH,20240513,37.09,2.0398,3.291,0.78,,,1.5703,0.6397,0.7086,,,8402.0211,8402.0211,5207.6411,311630.9626,311630.9626,0
14,600817.SH,20240513,9.98,0.3906,1.3147,0.89,24.7443,24.4722,2.1733,1.8591,1.8128,3.769,3.769,54150.8407,53273.8346,15826.1432,540425.3902,531672.8693,0
15,920810.BJ,20240513,6.75,0.6933,0.6937,0.58,31.9205,133.6748,1.6519,2.8011,3.7057,,,6850.0,2590.7039,2589.1646,46237.5,17487.2513,0
16,002542.SZ,20240513,2.13,1.0997,1.7485,0.63,,,1.7938,1.5226,1.6177,0.0,,180611.6738,160162.4649,100731.4512,384702.8652,341146.0502,0
17,300608.SZ,20240513,10.51,3.0843,4.5155,0.98,158.0585,156.5253,2.2718,3.9986,3.9403,0.0752,0.0752,33118.1239,27509.4435,18790.5684,348071.4822,289124.2512,0
18,300889.SZ,20240513,10.65,3.3412,4.4307,1.32,48.4117,101.6252,1.0587,1.5568,1.5556,0.5634,0.5634,15600.0,10022.025,7557.65,166140.0,106734.5663,0
19,603108.SH,20240513,17.68,2.7554,3.9306,0.74,38.7408,49.2763,2.4828,1.1575,1.171,0.8212,0.8212,59885.3002,59885.3002,41980.5823,1058772.1075,1058772.1075,0
20,002850.SZ,20240513,94.7,2.2826,2.6384,1.52,21.293,20.1668,2.4146,2.4326,2.3911,0.2751,0.2751,27000.6059,19220.5619,16628.9798,2556957.3787,1820187.2119,0
21,002777.SZ,20240513,17.78,1.8545,3.0491,0.97,43.2277,44.0985,4.3115,5.3891,5.3579,0.5624,0.5624,40823.1038,39917.4631,24278.2031,725834.7856,709732.4939,0
22,600211.SH,20240513,38.7,1.3776,3.1222,0.56,15.5744,15.3877,3.5879,3.9797,4.2549,3.872,3.8541,32231.9196,32231.9196,14221.2543,1247375.2885,1247375.2885,0
23,688345.SH,20240513,19.64,1.4034,1.4034,0.55,,,1.7416,0.8789,0.9352,,,10000.0,2537.5,2537.5,196400.0,49836.5,0
24,002388.SZ,20240513,3.91,2.5866,4.0077,1.3,,,1.6645,0.9334,0.9322,0.0,,51241.36,49904.485,32208.2951,200353.7176,195126.5364,0
25,688788.SH,20240513,26.77,0.5719,1.47,0.94,,,1.1798,11.9805,11.8358,,,10574.7925,10574.7925,4114.3036,283087.1952,283087.1952,0
26,002256.SZ,20240513,2.03,1.2971,1.2971,0.95,,,3.1015,11.9845,11.9528,0.0,,195459.4402,143937.1052,143937.1052,396782.6636,292192.3236,0
27,002896.SZ,20240513,32.91,2.0822,3.9472,0.74,68.0135,66.8225,4.4074,4.5811,4.5647,0.2127,0.2127,15117.1285,15117.1285,7974.4675,497504.6989,497504.6989,0
28,000767.SZ,20240513,2.67,1.4153,2.443,2.07,,,1.4596,0.4188,0.4382,0.0,,307694.2219,291224.6436,168720.3509,821543.5725,777569.7984,0
29,600123.SH,20240513,9.56,1.1413,2.0792,0.63,6.7685,9.7294,0.9065,1.0688,1.1332,8.0463,15.8915,148512.0,148512.0,81517.8,1419774.72,1419774.72,0
30,000631.SZ,20240513,2.81,0.6572,2.0893,0.88,20.3144,20.5656,1.1409,3.0093,2.9627,8.9476,8.9476,239527.9084,239527.9084,75344.7232,673073.4226,673073.4226,0
31,300602.SZ,20240513,14.15,1.9876,2.8576,0.92,79.2469,53.8214,2.186,1.8821,1.7957,0.0,,57804.9831,38621.2371,26862.582,817940.5109,546490.505,0
32,002097.SZ,20240513,7.54,4.4265,7.2917,0.89,227.7077,310.4406,1.755,1.1208,1.1401,0.0,,107461.7264,107267.6639,65117.4882,810261.4171,808798.1858,0
33,603669.SH,20240513,5.1,0.6174,1.4033,0.99,,,4.4898,18.6877,18.3558,0.0,,72123.8653,72123.8653,31729.9813,367831.713,367831.713,0
34,300826.SZ,20240513,11.9,1.9549,3.7122,0.97,41.7991,46.8739,1.5478,2.4527,2.4388,1.55,1.55,15787.6797,15224.3256,8017.2902,187873.3884,181169.4746,0
