,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603833.SH,20231123,82.54,0.4295,1.6731,0.94,18.7022,16.7167,2.9431,2.2367,2.2076,2.1202,2.1388,60915.2431,60915.2431,15637.4077,5027944.1655,5027944.1655,0
1,600545.SH,20231123,2.89,1.0534,2.0492,0.71,,,1.5877,1.0113,0.8838,0.0,,178791.2222,178791.2222,91911.2545,516706.6322,516706.6322,0
2,002676.SZ,20231123,5.43,5.8201,9.3638,0.66,92.3716,107.3192,3.3322,1.8614,1.68,0.0,,72000.0,71996.4834,44749.3431,390960.0,390940.9049,0
3,600758.SH,20231123,4.09,0.8671,1.8976,1.16,27.7645,123.7692,0.9902,0.8169,0.8983,0.0,1.467,132201.7394,132074.3394,60352.7003,540705.1141,540184.0481,0
4,000524.SZ,20231123,8.69,0.5519,1.957,0.77,,,2.7854,5.6296,2.1851,0.0,,67020.8597,67008.1621,18899.1855,582411.2708,582300.9286,0
5,000566.SZ,20231123,4.9,1.3993,2.1495,1.3,604.5346,119.0398,2.9679,3.5733,4.0816,0.0,,129736.5126,116538.6641,75865.9922,635708.9117,571039.4541,0
6,920753.BJ,20231123,8.34,9.4434,9.6489,2.9,20.5542,19.6513,1.6847,4.7599,4.4523,,,8140.4368,2134.3,2088.8365,67891.2429,17800.062,0
7,002320.SZ,20231123,5.85,0.425,1.5752,0.5,85.7969,32.7912,3.0939,4.4,3.4677,1.7094,0.7692,222893.3187,222893.3187,60135.3126,1303925.9144,1303925.9144,0
8,600499.SH,20231123,10.41,0.3034,0.529,0.61,4.7714,7.599,1.7591,1.8179,2.1013,1.6759,6.4297,194841.9929,194841.9929,111761.2089,2028305.1461,2028305.1461,0
9,002852.SZ,20231123,11.47,1.2374,1.7414,1.04,,,1.8706,0.5613,0.5298,0.0,,34396.8305,27688.684,19675.4431,394531.6458,317589.2055,0
10,600871.SH,20231123,1.89,0.1871,0.8936,0.72,77.3595,56.8587,4.339,0.4864,0.4561,0.0,,1898434.0033,1356937.8551,284148.2187,3588040.2662,2564612.5461,0
11,002067.SZ,20231123,3.61,5.4237,5.6625,1.09,36.6533,86.9403,0.7969,0.6922,0.7554,0.0,,119396.5446,105646.3671,101191.3671,431021.526,381383.3852,0
12,601225.SH,20231123,19.05,0.3583,1.0272,1.51,5.2584,8.0315,2.1408,1.1069,1.1293,7.0866,11.4436,969500.0,969500.0,338117.48,18468975.0,18468975.0,0
13,688800.SH,20231123,45.29,1.9652,2.2848,0.73,28.3949,47.39,3.6893,4.4149,4.7788,,,15841.9873,10658.9073,9167.9073,717483.6048,482741.9116,0
