,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,603618.SH,20231214,6.33,0.7398,1.6756,0.88,30.6232,27.6462,1.5969,0.5374,0.5865,0.7899,0.7899,69106.2558,69106.2558,30512.2799,437442.5992,437442.5992,0
1,600790.SH,20231214,4.07,0.7604,1.2215,1.19,5.0266,8.0093,0.9888,7.2737,7.091,3.6855,3.8695,146579.0928,146579.0928,91242.828,596576.9077,596576.9077,0
2,603817.SH,20231214,6.63,2.0704,4.1442,1.95,23.9474,20.5663,1.3629,3.3913,3.3863,0.8386,0.8446,53435.7822,51752.6139,25855.5551,354279.236,343119.8302,0
3,002620.SZ,20231214,5.38,1.2349,1.7508,0.82,211.1034,,3.8017,0.9448,1.2157,0.0,,37749.4,31509.0131,22224.3575,203091.772,169518.4905,0
4,603228.SH,20231214,22.52,0.2768,0.9161,0.61,17.7879,18.6005,2.3542,1.8032,1.7971,1.3412,2.2344,84187.2422,84187.2422,25441.0192,1895896.6943,1895896.6943,0
5,600100.SH,20231214,8.06,0.9647,1.2211,0.51,,,1.8622,1.1364,0.9609,0.0,,335029.7713,296389.8951,234148.0171,2700339.9567,2388902.5545,0
6,600162.SH,20231214,1.82,0.289,0.8995,0.47,24.4381,32.7061,0.94,0.9825,1.0394,7.1429,11.5385,326843.8122,326843.8122,105011.2242,594855.7382,594855.7382,0
7,920195.BJ,20231214,15.59,20.5772,20.5772,1.19,23.5708,18.255,2.2839,2.1083,1.8578,,,9803.0,3922.9,3922.9,152828.77,61158.011,0
8,002889.SZ,20231214,26.72,4.3817,10.3559,1.26,33.3065,32.9848,2.3422,1.8237,2.0728,0.4549,0.3059,19296.02,12537.9155,5304.9765,515589.6544,335013.1022,0
9,000012.SZ,20231214,5.55,0.3083,0.4683,0.41,8.3656,9.1954,1.2292,1.1213,0.9534,3.6036,2.7027,307069.2107,195696.6398,128840.5909,1704234.1194,1086116.3509,0
10,301121.SZ,20231214,39.12,1.7144,1.7144,0.64,66.2076,,1.7083,3.0035,3.0451,0.0,0.2556,7080.3184,2956.1829,2956.1829,276982.0558,115645.875,0
11,301056.SZ,20231214,10.13,2.5329,2.5329,0.72,53.7626,35.5915,3.3898,3.9863,3.5897,1.9743,0.4936,26678.6667,6669.6667,6669.6667,270254.8937,67563.7237,0
12,600278.SH,20231214,7.5,2.5418,4.9362,1.4,17.8925,25.9501,0.9225,0.1597,0.1765,1.7345,1.682,88293.2201,67891.426,34960.1312,662199.1508,509185.695,0
13,601098.SH,20231214,11.82,1.5119,4.2821,1.24,15.1717,13.5742,1.4343,1.7031,1.6355,5.4992,5.0761,179600.0,179600.0,63411.652,2122872.0,2122872.0,0
14,000897.SZ,20231214,2.27,1.1509,1.4554,0.66,13.9495,5.6302,1.3743,2.5851,1.1614,0.0,,161727.2234,161724.4634,127893.2294,367120.7971,367114.5319,0
15,600567.SH,20231214,2.04,0.6048,0.9055,1.08,,,0.7056,0.2681,0.3053,5.3193,,447056.6851,447056.6851,298600.0892,911995.6376,911995.6376,0
16,920475.BJ,20231214,9.55,7.4507,12.4696,1.57,20.6493,19.8848,2.6747,2.8446,2.3143,,,10296.0,4552.0998,2719.9289,98326.8,43472.5531,0
17,301280.SZ,20231214,37.7,13.9087,13.9087,1.06,33.4565,27.1113,2.1714,3.5292,3.1637,,1.7683,9770.01,2334.8394,2334.8394,368329.377,88023.4454,0
18,920023.BJ,20231214,3.72,11.8366,11.8428,2.15,22.7552,34.9857,1.0286,2.5864,2.7764,,,32730.4,24598.34,24585.34,121757.088,91505.8248,0
19,301139.SZ,20231214,35.1,3.2536,3.2536,0.68,34.0449,36.7352,2.249,2.0218,2.2334,0.0,0.2963,12158.08,6798.58,6798.58,426748.608,238630.158,0
20,301218.SZ,20231214,33.22,3.8899,3.8899,0.58,101.3929,106.1301,4.179,8.0188,8.7165,0.2509,0.1565,11404.0,5604.0468,5604.0468,378840.88,186166.4347,0
21,920866.BJ,20231214,7.32,11.5346,12.2049,2.84,27.6124,27.3367,1.7458,3.4039,3.3207,,,18020.59,5496.753,5194.8343,131910.7188,40236.232,0
22,002484.SZ,20231214,16.08,0.3896,0.6324,0.76,20.5583,18.8032,2.5491,3.0064,2.696,0.7375,0.9292,84539.8541,79607.7921,49042.8955,1359400.8539,1280093.297,0
23,688051.SH,20231214,35.35,0.887,2.5567,0.51,,,2.9075,10.4622,10.5183,,,7733.4,7733.4,2682.8842,273375.69,273375.69,0
24,601138.SH,20231214,15.0,0.3602,2.1597,0.65,14.8451,13.6931,2.2437,0.5822,0.6213,3.3192,3.6663,1986584.201,1983177.8695,330792.8648,29798763.015,29747668.0425,0
25,300813.SZ,20231214,25.14,0.811,1.3709,0.56,34.2869,50.8427,4.604,7.3077,7.9591,0.5706,0.9132,10867.9223,5879.9627,3478.2361,273219.5666,147822.2623,0
26,600238.SH,20231214,10.68,3.5816,4.3996,2.7,,,15.5067,11.495,20.207,0.0,,44820.0,44500.158,36226.1908,478677.6,475261.6874,0
27,601975.SH,20231214,2.65,0.8643,1.1999,1.01,8.9691,7.6391,1.48,2.0528,1.9712,0.0,,485278.3848,485278.3848,349535.8087,1285987.7197,1285987.7197,0
28,300618.SZ,20231214,27.45,0.8833,1.1152,0.46,40.3502,96.0637,1.6325,1.6848,1.7693,1.5534,0.5419,31223.3839,27261.2906,21592.6027,857081.8881,748322.427,0
29,002671.SZ,20231214,5.44,1.8614,3.1308,0.61,,,1.9462,3.0873,3.2288,0.0,,56553.6368,55372.4599,32920.2537,307651.7842,301226.1819,0
30,000923.SZ,20231214,15.67,1.0599,1.6549,1.34,15.3511,11.1196,1.1266,2.0242,1.9362,1.9145,1.9145,65272.8961,62789.3854,40211.3555,1022826.2819,983909.6692,0
31,002427.SZ,20231214,5.56,0.5473,1.3462,0.77,10.5919,5.1575,5.3749,2.239,2.1348,0.0,,98543.2777,98425.7455,40014.7887,547900.624,547247.145,0
32,601799.SH,20231214,140.5,0.2153,0.471,0.5,42.6354,41.4187,4.5584,4.8664,4.2159,0.7829,0.7784,28567.9419,28567.9419,13056.7792,4013795.837,4013795.837,0
33,300357.SZ,20231214,28.4,0.5772,1.0517,0.86,42.6345,50.9754,6.9324,16.5954,17.0991,0.7077,0.7042,52358.4,47912.9205,26295.1808,1486978.56,1360726.9422,0
34,002639.SZ,20231214,7.65,1.3897,1.478,0.89,,,2.3673,3.0063,2.9609,0.0,,77260.2178,65058.5406,61172.2399,591040.6662,497697.8356,0
35,920271.BJ,20231214,17.43,7.7624,19.514,1.2,26.5893,23.7118,4.2524,6.1374,6.4064,,,11893.0,5190.0498,2064.5388,207294.99,90462.568,0
36,003003.SZ,20231214,11.44,1.7333,2.198,0.62,,103.3382,1.6456,1.3921,1.3562,0.8729,,17696.036,11650.9438,9187.4313,202442.6518,133286.7971,0
37,300424.SZ,20231214,13.39,0.8638,1.1068,0.61,118.8224,234.8026,4.484,2.2995,1.7581,0.0896,0.0747,23989.5267,23921.939,18669.8729,321219.7625,320314.7632,0
