,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,601133.SH,20241029,11.13,4.5889,4.5889,1.03,27.4296,26.3344,2.1039,1.4748,1.1106,1.736,1.9635,52733.206,14750.0,14750.0,586920.5828,164167.5,0
1,301033.SZ,20241029,46.45,2.7015,4.5651,1.33,75.5877,45.2685,4.777,13.3834,11.1937,0.4276,0.8507,6651.9431,5605.8556,3317.4592,308982.757,260391.9926,0
2,002278.SZ,20241029,5.55,8.4699,11.5373,1.87,82.2142,61.3649,1.8125,2.7158,2.7964,0.0,0.8974,36390.9648,33420.6521,24535.2648,201969.8546,185484.6192,0
3,301128.SZ,20241029,58.06,15.8178,15.8178,1.01,76.955,48.5769,5.2229,6.3627,4.5852,0.8612,1.2056,7388.6622,2725.6749,2725.6749,428985.7273,158252.6847,0
4,300869.SZ,20241029,16.02,2.9234,4.7944,1.36,38.8311,,3.381,8.6181,13.8857,0.7803,1.8727,40180.2765,25156.9032,15339.5493,643688.0295,403013.5893,0
5,601633.SH,20241029,26.74,0.5275,3.0652,0.88,32.5284,18.3383,2.9664,1.3186,1.1655,1.1063,1.1219,854151.4261,617830.8761,106330.8761,22840009.1339,16520797.6269,0
6,600789.SH,20241029,8.38,7.2738,9.5473,0.8,30.5919,18.1573,1.9495,1.2252,1.2069,0.6493,1.0722,89866.9632,89866.9632,68466.4905,753085.1516,753085.1516,0
7,600916.SH,20241029,9.01,1.7375,3.5798,1.22,15.5492,14.687,2.095,0.2686,0.2443,3.3296,4.9945,168000.0,168000.0,81540.0,1513680.0,1513680.0,0
8,003016.SZ,20241029,7.43,0.9646,2.8254,1.11,31.7962,351.7182,1.1693,1.8103,2.0378,3.9729,3.0329,42852.1612,42678.0537,14570.8537,318391.5577,317097.939,0
9,605189.SH,20241029,13.42,2.3432,7.2414,1.6,19.2473,14.7344,1.1285,0.8005,0.6954,1.6766,1.1177,14976.614,14976.614,4846.176,200986.1599,200986.1599,0
